# caminhante aleatório em matriz 20x20 
# tempo  x   y   sítio 
0    0    0    189 
1    1    0    188 
2    2    0    187 
3    2    1    207 
4    3    1    206 
5    3    2    226 
6    3    1    206 
7    4    1    205 
8    4    2    225 
9    4    3    245 
10    3    3    246 
11    2    3    247 
12    1    3    248 
13    1    2    228 
14    0    2    229 
15    1    2    230 
16    0    2    229 
17    0    3    249 
18    0    4    269 
19    0    3    249 
20    0    4    269 
21    1    4    270 
22    0    4    269 
23    0    5    289 
24    0    4    269 
25    1    4    270 
26    0    4    269 
27    1    4    270 
28    0    4    269 
29    0    3    249 
30    1    3    248 
31    1    4    268 
32    1    5    288 
33    0    5    289 
34    0    4    269 
35    1    4    270 
36    2    4    271 
37    2    3    251 
38    1    3    250 
39    1    4    270 
40    1    3    250 
41    0    3    249 
42    1    3    250 
43    1    4    270 
44    2    4    271 
45    2    3    251 
46    1    3    250 
47    0    3    249 
48    1    3    250 
49    0    3    249 
50    1    3    250 
51    1    2    230 
52    1    3    250 
53    0    3    249 
54    1    3    250 
55    2    3    251 
56    1    3    250 
57    2    3    251 
58    1    3    250 
59    1    2    230 
60    0    2    229 
61    0    1    209 
62    0    0    189 
63    1    0    188 
64    1    1    168 
65    1    2    148 
66    0    2    149 
67    1    2    150 
68    2    2    151 
69    2    3    131 
70    2    4    111 
71    2    5    91 
72    1    5    90 
73    2    5    91 
74    2    6    71 
75    3    6    72 
76    3    7    52 
77    3    8    32 
78    3    7    52 
79    4    7    53 
80    5    7    54 
81    4    7    53 
82    4    6    73 
83    5    6    74 
84    5    5    94 
85    4    5    93 
86    3    5    92 
87    4    5    93 
88    4    4    113 
89    4    3    133 
90    4    2    153 
91    5    2    154 
92    6    2    155 
93    7    2    156 
94    6    2    155 
95    6    3    135 
96    5    3    134 
97    6    3    135 
98    6    2    155 
99    7    2    156 
100    8    2    157 
101    9    2    158 
102    9    1    178 
103    10    1    179 
104    9    1    160 
105    9    2    140 
106    8    2    141 
107    8    1    161 
108    8    0    181 
109    9    0    180 
110    9    1    160 
111    10    1    179 
112    9    1    178 
113    8    1    177 
114    7    1    176 
115    8    1    177 
116    7    1    176 
117    7    2    156 
118    7    3    136 
119    6    3    135 
120    7    3    136 
121    7    2    156 
122    7    3    136 
123    6    3    135 
124    7    3    136 
125    8    3    137 
126    7    3    136 
127    7    4    116 
128    8    4    117 
129    9    4    118 
130    10    4    119 
131    9    4    118 
132    9    3    138 
133    9    4    118 
134    9    3    138 
135    9    4    118 
136    9    3    138 
137    8    3    137 
138    8    2    157 
139    7    2    156 
140    7    3    136 
141    8    3    137 
142    8    2    157 
143    8    3    137 
144    8    4    117 
145    9    4    118 
146    10    4    119 
147    10    5    99 
148    10    4    119 
149    10    3    139 
150    10    4    119 
151    10    5    99 
152    10    6    79 
153    9    6    78 
154    8    6    77 
155    9    6    78 
156    9    5    98 
157    9    6    78 
158    9    7    58 
159    9    8    38 
160    10    8    39 
161    9    8    38 
162    10    8    39 
163    9    8    38 
164    8    8    37 
165    7    8    36 
166    7    7    56 
167    8    7    57 
168    8    8    37 
169    7    8    36 
170    8    8    37 
171    7    8    36 
172    7    7    56 
173    8    7    57 
174    7    7    56 
175    6    7    55 
176    6    8    35 
177    7    8    36 
178    7    7    56 
179    6    7    55 
180    6    6    75 
181    5    6    74 
182    5    5    94 
183    5    6    74 
184    5    5    94 
185    5    6    74 
186    5    7    54 
187    6    7    55 
188    6    6    75 
189    6    5    95 
190    7    5    96 
191    6    5    95 
192    6    6    75 
193    6    7    55 
194    6    6    75 
195    6    5    95 
196    7    5    96 
197    8    5    97 
198    9    5    98 
199    9    4    118 
200    9    3    138 
201    9    4    118 
202    9    3    138 
203    10    3    139 
204    10    2    159 
205    9    2    140 
206    8    2    141 
207    7    2    142 
208    7    3    122 
209    7    2    142 
210    7    1    162 
211    7    0    182 
212    7    1    162 
213    7    2    142 
214    7    3    122 
215    7    2    142 
216    6    2    143 
217    7    2    142 
218    7    1    162 
219    7    2    142 
220    7    1    162 
221    7    2    142 
222    7    1    162 
223    7    2    142 
224    7    3    122 
225    7    2    142 
226    7    1    162 
227    6    1    163 
228    7    1    162 
229    7    2    142 
230    8    2    141 
231    8    3    121 
232    9    3    120 
233    8    3    121 
234    8    2    141 
235    8    1    161 
236    9    1    160 
237    8    1    161 
238    7    1    162 
239    7    0    182 
240    8    0    181 
241    8    1    201 
242    7    1    202 
243    8    1    201 
244    8    0    181 
245    8    1    201 
246    8    2    221 
247    8    1    201 
248    9    1    200 
249    10    1    219 
250    9    1    218 
251    10    1    219 
252    10    0    199 
253    9    0    180 
254    9    1    160 
255    10    1    179 
256    10    0    199 
257    10    1    179 
258    9    1    178 
259    9    0    198 
260    9    1    178 
261    8    1    177 
262    7    1    176 
263    6    1    175 
264    6    2    155 
265    6    1    175 
266    6    2    155 
267    6    1    175 
268    6    0    195 
269    5    0    194 
270    5    1    174 
271    5    0    194 
272    4    0    193 
273    3    0    192 
274    2    0    191 
275    2    1    171 
276    3    1    172 
277    3    2    152 
278    3    1    172 
279    4    1    173 
280    4    2    153 
281    4    1    173 
282    4    2    153 
283    5    2    154 
284    5    3    134 
285    5    4    114 
286    6    4    115 
287    5    4    114 
288    5    3    134 
289    5    4    114 
290    4    4    113 
291    5    4    114 
292    5    3    134 
293    5    2    154 
294    4    2    153 
295    5    2    154 
296    4    2    153 
297    4    1    173 
298    4    0    193 
299    4    1    173 
300    3    1    172 
301    3    0    192 
302    4    0    193 
303    5    0    194 
304    5    1    214 
305    4    1    213 
306    4    2    233 
307    5    2    234 
308    6    2    235 
309    6    3    255 
310    6    4    275 
311    7    4    276 
312    7    3    256 
313    8    3    257 
314    8    2    237 
315    9    2    238 
316    9    3    258 
317    9    2    238 
318    9    3    258 
319    9    2    238 
320    9    1    218 
321    10    1    219 
322    9    1    218 
323    10    1    219 
324    9    1    200 
325    10    1    219 
326    10    0    199 
327    9    0    198 
328    9    1    218 
329    9    2    238 
330    8    2    237 
331    9    2    238 
332    10    2    239 
333    9    2    238 
334    8    2    237 
335    8    3    257 
336    9    3    258 
337    9    2    238 
338    9    3    258 
339    9    2    238 
340    10    2    239 
341    9    2    238 
342    10    2    239 
343    10    1    219 
344    9    1    200 
345    8    1    201 
346    7    1    202 
347    8    1    201 
348    8    2    221 
349    9    2    220 
350    9    1    200 
351    10    1    219 
352    10    0    199 
353    9    0    198 
354    10    0    199 
355    9    0    180 
356    8    0    181 
357    7    0    182 
358    6    0    183 
359    6    1    163 
360    7    1    162 
361    7    2    142 
362    7    1    162 
363    8    1    161 
364    8    0    181 
365    7    0    182 
366    8    0    181 
367    9    0    180 
368    8    0    181 
369    9    0    180 
370    9    1    160 
371    8    1    161 
372    8    2    141 
373    8    1    161 
374    7    1    162 
375    8    1    161 
376    8    0    181 
377    7    0    182 
378    7    1    202 
379    6    1    203 
380    6    2    223 
381    6    1    203 
382    6    2    223 
383    7    2    222 
384    7    3    242 
385    7    2    222 
386    7    1    202 
387    7    0    182 
388    7    1    162 
389    7    2    142 
390    7    1    162 
391    7    0    182 
392    7    1    202 
393    7    0    182 
394    8    0    181 
395    9    0    180 
396    9    1    160 
397    9    0    180 
398    9    1    200 
399    9    0    180 
400    9    1    160 
401    9    2    140 
402    9    3    120 
403    9    4    100 
404    8    4    101 
405    9    4    100 
406    8    4    101 
407    8    3    121 
408    8    2    141 
409    7    2    142 
410    8    2    141 
411    8    1    161 
412    9    1    160 
413    10    1    179 
414    10    2    159 
415    9    2    158 
416    9    3    138 
417    8    3    137 
418    8    4    117 
419    9    4    118 
420    9    3    138 
421    10    3    139 
422    9    3    138 
423    10    3    139 
424    9    3    120 
425    9    4    100 
426    8    4    101 
427    8    3    121 
428    8    2    141 
429    8    1    161 
430    7    1    162 
431    6    1    163 
432    7    1    162 
433    8    1    161 
434    7    1    162 
435    7    0    182 
436    8    0    181 
437    8    1    161 
438    8    2    141 
439    7    2    142 
440    6    2    143 
441    6    3    123 
442    7    3    122 
443    8    3    121 
444    8    4    101 
445    8    3    121 
446    7    3    122 
447    8    3    121 
448    7    3    122 
449    8    3    121 
450    7    3    122 
451    7    2    142 
452    8    2    141 
453    8    3    121 
454    8    2    141 
455    8    1    161 
456    7    1    162 
457    7    2    142 
458    8    2    141 
459    8    1    161 
460    8    0    181 
461    9    0    180 
462    10    0    199 
463    10    1    219 
464    9    1    200 
465    10    1    219 
466    10    0    199 
467    10    1    219 
468    9    1    200 
469    8    1    201 
470    8    0    181 
471    9    0    180 
472    10    0    199 
473    9    0    180 
474    10    0    199 
475    9    0    198 
476    10    0    199 
477    9    0    198 
478    9    1    218 
479    8    1    217 
480    8    2    237 
481    8    3    257 
482    9    3    258 
483    9    4    278 
484    9    5    298 
485    10    5    299 
486    10    6    319 
487    9    6    318 
488    8    6    317 
489    8    7    337 
490    8    6    317 
491    8    5    297 
492    8    4    277 
493    7    4    276 
494    6    4    275 
495    6    5    295 
496    7    5    296 
497    6    5    295 
498    6    6    315 
499    7    6    316 
500    7    7    336 
501    7    8    356 
502    7    7    336 
503    8    7    337 
504    8    6    317 
505    7    6    316 
506    7    5    296 
507    6    5    295 
508    5    5    294 
509    6    5    295 
510    7    5    296 
511    7    6    316 
512    6    6    315 
513    6    5    295 
514    7    5    296 
515    7    6    316 
516    6    6    315 
517    6    7    335 
518    6    8    355 
519    6    9    375 
520    7    9    376 
521    8    9    377 
522    8    8    357 
523    7    8    356 
524    7    9    376 
525    8    9    377 
526    9    9    378 
527    10    9    379 
528    9    9    360 
529    10    9    379 
530    10    8    359 
531    10    9    379 
532    9    9    360 
533    8    9    361 
534    8    8    341 
535    8    7    321 
536    9    7    320 
537    8    7    321 
538    7    7    322 
539    6    7    323 
540    5    7    324 
541    5    8    344 
542    5    7    324 
543    6    7    323 
544    6    8    343 
545    6    7    323 
546    7    7    322 
547    6    7    323 
548    5    7    324 
549    4    7    325 
550    4    6    305 
551    5    6    304 
552    5    7    324 
553    5    6    304 
554    5    5    284 
555    5    6    304 
556    6    6    303 
557    6    7    323 
558    6    6    303 
559    7    6    302 
560    8    6    301 
561    9    6    300 
562    9    5    280 
563    10    5    299 
564    9    5    298 
565    9    6    318 
566    8    6    317 
567    8    7    337 
568    8    8    357 
569    9    8    358 
570    8    8    357 
571    8    7    337 
572    7    7    336 
573    7    6    316 
574    6    6    315 
575    7    6    316 
576    7    5    296 
577    8    5    297 
578    9    5    298 
579    8    5    297 
580    8    6    317 
581    9    6    318 
582    9    7    338 
583    8    7    337 
584    7    7    336 
585    8    7    337 
586    8    8    357 
587    8    9    377 
588    8    8    357 
589    8    7    337 
590    8    8    357 
591    7    8    356 
592    8    8    357 
593    8    9    377 
594    8    10    397 
595    7    10    396 
596    8    10    397 
597    7    10    396 
598    6    10    395 
599    7    10    396 
600    7    9    376 
601    7    10    396 
602    7    9    16 
603    8    9    17 
604    8    10    397 
605    8    9    377 
606    7    9    376 
607    7    10    396 
608    7    9    376 
609    8    9    377 
610    8    10    397 
611    8    9    17 
612    8    8    37 
613    8    9    17 
614    9    9    18 
615    9    8    38 
616    10    8    39 
617    9    8    38 
618    9    9    18 
619    9    10    398 
620    10    10    399 
621    10    9    19 
622    9    9    18 
623    9    8    38 
624    9    7    58 
625    10    7    59 
626    9    7    40 
627    10    7    59 
628    9    7    58 
629    9    8    38 
630    10    8    39 
631    10    7    59 
632    10    8    39 
633    10    7    59 
634    10    8    39 
635    9    8    20 
636    10    8    39 
637    10    7    59 
638    9    7    40 
639    9    6    60 
640    9    5    80 
641    10    5    99 
642    9    5    98 
643    9    6    78 
644    9    5    98 
645    10    5    99 
646    9    5    98 
647    9    4    118 
648    9    5    98 
649    10    5    99 
650    10    4    119 
651    10    5    99 
652    10    4    119 
653    10    3    139 
654    10    2    159 
655    10    3    139 
656    10    4    119 
657    10    5    99 
658    10    6    79 
659    10    5    99 
660    10    4    119 
661    10    3    139 
662    10    2    159 
663    9    2    140 
664    9    3    120 
665    9    2    140 
666    10    2    159 
667    10    3    139 
668    9    3    120 
669    8    3    121 
670    8    4    101 
671    9    4    100 
672    9    5    80 
673    9    4    100 
674    10    4    119 
675    10    3    139 
676    9    3    120 
677    10    3    139 
678    10    2    159 
679    10    1    179 
680    9    1    160 
681    9    2    140 
682    9    1    160 
683    8    1    161 
684    8    2    141 
685    8    1    161 
686    8    2    141 
687    8    3    121 
688    8    4    101 
689    9    4    100 
690    8    4    101 
691    8    3    121 
692    8    2    141 
693    8    3    121 
694    9    3    120 
695    9    4    100 
696    9    5    80 
697    8    5    81 
698    8    4    101 
699    8    5    81 
700    8    6    61 
701    9    6    60 
702    10    6    79 
703    9    6    78 
704    9    7    58 
705    10    7    59 
706    10    6    79 
707    9    6    78 
708    9    7    58 
709    9    8    38 
710    9    7    58 
711    9    8    38 
712    10    8    39 
713    10    7    59 
714    10    8    39 
715    10    9    19 
716    10    8    39 
717    10    7    59 
718    9    7    40 
719    10    7    59 
720    9    7    58 
721    10    7    59 
722    9    7    40 
723    9    8    20 
724    8    8    21 
725    7    8    22 
726    8    8    21 
727    9    8    20 
728    9    9    0 
729    9    10    380 
730    8    10    381 
731    7    10    382 
732    7    9    362 
733    8    9    361 
734    9    9    360 
735    9    10    380 
736    9    9    360 
737    9    10    380 
738    9    9    360 
739    9    8    340 
740    9    7    320 
741    8    7    321 
742    7    7    322 
743    7    8    342 
744    7    7    322 
745    7    8    342 
746    8    8    341 
747    7    8    342 
748    8    8    341 
749    7    8    342 
750    7    9    362 
751    7    10    382 
752    8    10    381 
753    9    10    380 
754    10    10    399 
755    9    10    380 
756    10    10    399 
757    10    9    379 
758    9    9    360 
759    8    9    361 
760    9    9    360 
761    8    9    361 
762    8    10    381 
763    8    9    361 
764    8    10    381 
765    8    9    1 
766    8    8    21 
767    7    8    22 
768    6    8    23 
769    6    9    3 
770    5    9    4 
771    6    9    3 
772    6    10    383 
773    5    10    384 
774    4    10    385 
775    3    10    386 
776    3    9    366 
777    4    9    365 
778    4    10    385 
779    5    10    384 
780    5    9    4 
781    5    8    24 
782    5    7    44 
783    5    6    64 
784    5    5    84 
785    6    5    83 
786    5    5    84 
787    4    5    85 
788    5    5    84 
789    6    5    83 
790    7    5    82 
791    7    4    102 
792    6    4    103 
793    5    4    104 
794    5    3    124 
795    4    3    125 
796    4    4    105 
797    3    4    106 
798    3    5    86 
799    3    6    66 
800    4    6    65 
801    4    5    85 
802    4    6    65 
803    5    6    64 
804    4    6    65 
805    5    6    64 
806    6    6    63 
807    6    5    83 
808    5    5    84 
809    5    4    104 
810    5    3    124 
811    5    2    144 
