# caminhante aleatório em matriz 20x20 
# tempo  x   y   sítio 
0    0    0    124 
1    0    1    144 
2    0    2    164 
3    1    2    165 
4    1    3    185 
5    0    3    184 
6    0    2    164 
7    1    2    165 
8    1    1    145 
9    2    1    146 
10    1    1    145 
11    1    2    165 
12    0    2    164 
13    1    2    165 
14    1    3    185 
15    2    3    186 
16    2    4    206 
17    1    4    205 
18    1    5    225 
19    0    5    224 
20    0    4    204 
21    1    4    203 
22    2    4    202 
23    3    4    201 
24    3    5    221 
25    3    6    241 
26    4    6    240 
27    3    6    241 
28    2    6    242 
29    1    6    243 
30    1    7    263 
31    1    6    243 
32    1    5    223 
33    2    5    222 
34    2    4    202 
35    3    4    201 
36    3    5    221 
37    3    4    201 
38    2    4    202 
39    3    4    201 
40    3    3    181 
41    3    4    201 
42    3    5    221 
43    3    4    201 
44    3    5    221 
45    4    5    220 
46    15    5    239 
47    4    5    220 
48    4    4    200 
49    4    3    180 
50    4    4    200 
51    4    5    220 
52    3    5    221 
53    2    5    222 
54    3    5    221 
55    4    5    220 
56    4    4    200 
57    4    5    220 
58    15    5    239 
59    4    5    220 
60    15    5    239 
61    14    5    238 
62    14    4    218 
63    13    4    217 
64    13    3    197 
65    13    4    217 
66    13    3    197 
67    12    3    196 
68    11    3    195 
69    11    4    215 
70    11    5    235 
71    12    5    236 
72    12    4    216 
73    12    5    236 
74    12    6    256 
75    11    6    255 
76    11    7    275 
77    11    6    255 
78    10    6    254 
79    9    6    253 
80    9    5    233 
81    9    6    253 
82    9    5    233 
83    10    5    234 
84    11    5    235 
85    12    5    236 
86    13    5    237 
87    13    4    217 
88    13    5    237 
89    13    4    217 
90    12    4    216 
91    12    3    196 
92    12    2    176 
93    12    1    156 
94    11    1    155 
95    11    0    135 
96    10    0    134 
97    9    0    133 
98    8    0    132 
99    9    0    133 
100    9    1    153 
101    9    0    133 
102    9    1    153 
103    9    0    133 
104    9    1    113 
105    9    2    93 
106    10    2    94 
107    9    2    93 
108    9    3    73 
109    9    2    93 
110    10    2    94 
111    11    2    95 
112    11    1    115 
113    10    1    114 
114    9    1    113 
115    8    1    112 
116    8    2    92 
117    8    3    72 
118    8    4    52 
119    8    3    72 
120    8    4    52 
121    8    5    32 
122    9    5    33 
123    10    5    34 
124    10    6    14 
125    10    5    34 
126    9    5    33 
127    9    4    53 
128    10    4    54 
129    10    5    34 
130    10    4    54 
131    10    3    74 
132    9    3    73 
133    10    3    74 
134    10    2    94 
135    10    1    114 
136    11    1    115 
137    12    1    116 
138    12    2    96 
139    13    2    97 
140    12    2    96 
141    13    2    97 
142    14    2    98 
143    13    2    97 
144    12    2    96 
145    11    2    95 
146    10    2    94 
147    10    3    74 
148    10    2    94 
149    10    1    114 
150    10    2    94 
151    10    3    74 
152    10    2    94 
153    11    2    95 
154    11    1    115 
155    11    2    95 
156    10    2    94 
157    9    2    93 
158    9    3    73 
159    10    3    74 
160    10    2    94 
161    11    2    95 
162    12    2    96 
163    12    3    76 
164    12    2    96 
165    12    3    76 
166    12    2    96 
167    12    1    116 
168    12    0    136 
169    12    1    116 
170    12    2    96 
171    11    2    95 
172    11    3    75 
173    11    4    55 
174    11    3    75 
175    11    4    55 
176    10    4    54 
177    10    5    34 
178    10    6    14 
179    10    13    394 
180    10    6    14 
181    9    6    13 
182    9    13    393 
183    10    13    394 
184    9    13    393 
185    9    12    373 
186    10    12    374 
187    9    12    373 
188    9    13    393 
189    8    13    392 
190    8    12    372 
191    8    11    352 
192    8    10    332 
193    8    9    312 
194    9    9    313 
195    9    10    333 
196    10    10    334 
197    10    9    314 
198    11    9    315 
199    11    10    335 
200    11    11    355 
201    12    11    356 
202    12    12    376 
203    12    13    396 
204    12    12    376 
205    12    13    396 
206    11    13    395 
207    11    6    15 
208    11    13    395 
209    11    12    375 
210    10    12    374 
211    10    13    394 
212    11    13    395 
213    12    13    396 
214    13    13    397 
215    12    13    396 
216    11    13    395 
217    12    13    396 
218    11    13    395 
219    11    6    15 
220    11    13    395 
221    12    13    396 
222    11    13    395 
223    11    6    15 
224    10    6    14 
225    10    13    394 
226    11    13    395 
227    11    6    15 
228    11    13    395 
229    10    13    394 
230    10    6    14 
231    11    6    15 
232    10    6    14 
233    11    6    15 
234    11    5    35 
235    11    4    55 
236    11    5    35 
237    10    5    34 
238    11    5    35 
239    12    5    36 
240    12    6    16 
241    13    6    17 
242    13    5    37 
243    14    5    38 
244    15    5    39 
245    15    6    19 
246    4    6    0 
247    3    6    1 
248    3    5    21 
249    2    5    22 
250    3    5    21 
251    3    6    1 
252    2    6    2 
253    3    6    1 
254    3    5    21 
255    4    5    20 
256    3    5    21 
257    2    5    22 
258    2    6    2 
259    1    6    3 
260    2    6    2 
261    1    6    3 
262    1    13    383 
263    1    12    363 
264    2    12    362 
265    2    13    382 
266    2    12    362 
267    1    12    363 
268    1    13    383 
269    0    13    384 
270    1    13    383 
271    0    13    384 
272    1    13    385 
273    2    13    386 
274    3    13    387 
275    3    6    7 
276    3    5    27 
277    4    5    28 
278    4    6    8 
279    4    5    28 
280    4    4    48 
281    3    4    47 
282    3    3    67 
283    2    3    66 
284    1    3    65 
285    2    3    66 
286    2    4    46 
287    1    4    45 
288    2    4    46 
289    1    4    45 
290    0    4    44 
291    1    4    45 
292    1    5    25 
293    2    5    26 
294    3    5    27 
295    3    6    7 
296    3    5    27 
297    3    6    7 
298    2    6    6 
299    3    6    7 
300    3    13    387 
301    2    13    386 
302    3    13    387 
303    2    13    386 
304    2    12    366 
305    3    12    367 
306    2    12    366 
307    2    13    386 
308    1    13    385 
309    2    13    386 
310    1    13    385 
311    0    13    384 
312    1    13    385 
313    1    12    365 
314    1    11    345 
315    1    12    365 
316    1    13    385 
317    1    12    365 
318    0    12    364 
319    0    11    344 
320    0    12    364 
321    1    12    363 
322    1    13    383 
323    2    13    382 
324    3    13    381 
325    2    13    382 
326    3    13    381 
327    3    12    361 
328    4    12    360 
329    3    12    361 
330    2    12    362 
331    2    11    342 
332    2    10    322 
333    1    10    323 
334    1    11    343 
335    1    12    363 
336    2    12    362 
337    1    12    363 
338    1    11    343 
339    1    12    363 
340    0    12    364 
341    1    12    363 
342    0    12    364 
343    0    13    384 
344    1    13    383 
345    2    13    382 
346    1    13    383 
347    1    6    3 
348    0    6    4 
349    1    6    5 
350    1    5    25 
351    2    5    26 
352    2    4    46 
353    1    4    45 
354    1    5    25 
355    2    5    26 
356    3    5    27 
357    3    6    7 
358    2    6    6 
359    2    13    386 
360    2    6    6 
361    3    6    7 
362    2    6    6 
363    2    13    386 
364    2    12    366 
365    3    12    367 
366    3    11    347 
367    4    11    348 
368    4    10    328 
369    5    10    329 
370    5    11    349 
371    5    10    329 
372    5    9    309 
373    5    8    289 
374    5    9    309 
375    5    10    329 
376    6    10    330 
377    6    11    350 
378    6    12    370 
379    6    13    390 
380    6    12    370 
381    7    12    371 
382    7    11    351 
383    8    11    352 
384    9    11    353 
385    10    11    354 
386    10    12    374 
387    10    13    394 
388    10    6    14 
389    10    5    34 
390    10    4    54 
391    10    3    74 
392    10    2    94 
393    9    2    93 
394    10    2    94 
395    10    3    74 
396    11    3    75 
397    11    4    55 
398    11    3    75 
399    11    4    55 
400    11    5    35 
401    11    6    15 
402    12    6    16 
403    11    6    15 
404    11    5    35 
405    11    6    15 
406    12    6    16 
407    12    13    396 
408    12    12    376 
409    11    12    375 
410    11    13    395 
411    11    6    15 
412    11    13    395 
413    11    6    15 
414    11    5    35 
415    12    5    36 
416    13    5    37 
417    13    4    57 
418    13    3    77 
419    12    3    76 
420    13    3    77 
421    12    3    76 
422    11    3    75 
423    12    3    76 
424    11    3    75 
425    10    3    74 
426    9    3    73 
427    9    2    93 
428    9    3    73 
429    9    4    53 
430    9    3    73 
431    9    2    93 
432    10    2    94 
433    10    1    114 
434    11    1    115 
435    11    2    95 
436    12    2    96 
437    13    2    97 
438    12    2    96 
439    13    2    97 
440    13    1    117 
441    13    2    97 
442    12    2    96 
443    11    2    95 
444    11    1    115 
445    10    1    114 
446    10    0    134 
447    11    0    135 
448    11    1    115 
449    12    1    116 
450    13    1    117 
451    13    0    137 
452    14    0    138 
453    15    0    139 
454    15    1    119 
455    15    2    99 
456    15    3    79 
457    4    3    60 
458    4    4    40 
459    15    4    59 
460    15    3    79 
461    14    3    78 
462    14    4    58 
463    13    4    57 
464    13    3    77 
465    12    3    76 
466    13    3    77 
467    14    3    78 
468    14    4    58 
469    15    4    59 
470    15    3    79 
471    15    2    99 
472    15    3    79 
473    14    3    78 
474    13    3    77 
475    14    3    78 
