# caminhante aleatório em matriz 20x20 
# tempo  x   y   sítio 
0    0    0    100 
1    19    0    119 
2    19    1    99 
3    18    1    98 
4    17    1    97 
5    18    1    98 
6    18    0    118 
7    18    1    98 
8    18    0    118 
9    18    1    98 
10    19    1    99 
11    19    0    119 
12    19    1    139 
13    18    1    138 
14    17    1    137 
15    16    1    136 
16    16    0    116 
17    16    1    96 
18    16    0    116 
19    15    0    115 
20    16    0    116 
21    17    0    117 
22    17    1    97 
23    17    2    77 
24    18    2    78 
25    18    3    58 
26    17    3    57 
27    18    3    58 
28    19    3    59 
29    0    3    40 
30    1    3    41 
31    1    4    21 
32    0    4    20 
33    0    5    0 
34    0    14    380 
35    1    14    381 
36    2    14    382 
37    2    5    2 
38    1    5    1 
39    0    5    0 
40    19    5    19 
41    19    4    39 
42    0    4    20 
43    0    5    0 
44    0    14    380 
45    19    14    399 
46    18    14    398 
47    18    13    378 
48    18    12    358 
49    18    11    338 
50    18    10    318 
51    17    10    317 
52    18    10    318 
53    18    11    338 
54    18    10    318 
55    18    9    298 
56    17    9    297 
57    17    10    317 
58    16    10    316 
59    16    11    336 
60    17    11    337 
61    16    11    336 
62    16    12    356 
63    15    12    355 
64    15    11    335 
65    15    12    355 
66    15    13    375 
67    16    13    376 
68    17    13    377 
69    16    13    376 
70    15    13    375 
71    15    12    355 
72    16    12    356 
73    15    12    355 
74    15    11    335 
75    16    11    336 
76    16    12    356 
77    17    12    357 
78    16    12    356 
79    17    12    357 
80    18    12    358 
81    18    13    378 
82    19    13    379 
83    19    12    359 
84    19    13    379 
85    0    13    360 
86    1    13    361 
87    2    13    362 
88    3    13    363 
89    3    12    343 
90    4    12    344 
91    5    12    345 
92    6    12    346 
93    6    11    326 
94    6    12    346 
95    6    11    326 
96    5    11    325 
97    5    10    305 
98    4    10    304 
99    3    10    303 
100    3    9    283 
101    3    8    263 
102    3    9    283 
103    4    9    284 
104    4    10    304 
105    4    9    284 
106    5    9    285 
107    5    8    265 
108    5    7    245 
109    5    8    265 
110    4    8    264 
111    4    7    244 
112    3    7    243 
113    3    6    223 
114    3    7    243 
115    3    8    263 
116    3    9    283 
117    4    9    284 
118    5    9    285 
119    5    8    265 
120    5    7    245 
121    4    7    244 
122    5    7    245 
123    6    7    246 
124    6    8    266 
125    7    8    267 
126    7    9    287 
127    6    9    286 
128    5    9    285 
129    4    9    284 
130    5    9    285 
131    4    9    284 
132    4    10    304 
133    4    9    284 
134    3    9    283 
135    2    9    282 
136    3    9    283 
137    4    9    284 
138    4    8    264 
139    4    9    284 
140    4    8    264 
141    4    9    284 
142    4    10    304 
143    5    10    305 
144    5    11    325 
145    6    11    326 
146    7    11    327 
147    6    11    326 
148    6    10    306 
149    6    11    326 
150    6    12    346 
151    6    11    326 
152    7    11    327 
153    6    11    326 
