# caminhante aleatório em matriz 20x20 
# tempo  x   y   sítio 
0    0    0    47 
1    0    1    67 
2    0    2    87 
3    1    2    88 
4    1    1    68 
5    1    2    88 
6    1    3    108 
7    2    3    109 
8    3    3    110 
9    2    3    109 
10    2    4    129 
11    2    5    149 
12    1    5    148 
13    0    5    147 
14    0    6    167 
15    1    6    166 
16    1    7    186 
17    1    8    206 
18    0    8    207 
19    0    7    187 
20    1    7    188 
21    0    7    187 
22    0    8    207 
23    0    7    187 
24    1    7    188 
25    1    8    208 
26    0    8    207 
27    1    8    208 
28    1    7    188 
29    1    8    208 
30    1    9    228 
31    1    8    208 
32    1    9    228 
33    2    9    229 
34    3    9    230 
35    3    8    210 
36    2    8    209 
37    2    7    189 
38    3    7    190 
39    4    7    191 
40    3    7    190 
41    4    7    191 
42    3    7    190 
43    3    6    170 
44    3    7    190 
45    3    8    210 
46    3    9    230 
47    3    8    210 
48    3    9    230 
49    4    9    231 
50    4    10    251 
51    5    10    252 
52    5    9    232 
53    5    8    212 
54    6    8    213 
55    6    9    233 
56    7    9    234 
57    7    8    214 
58    8    8    215 
59    7    8    214 
60    7    7    194 
61    7    6    174 
62    8    6    175 
63    8    7    195 
64    8    8    215 
65    9    8    216 
66    9    9    236 
67    9    10    256 
68    9    11    276 
69    8    11    275 
70    7    11    274 
71    7    12    294 
72    8    12    295 
73    7    12    294 
74    7    11    274 
75    6    11    273 
76    6    12    293 
77    6    11    273 
78    5    11    272 
79    5    12    292 
80    6    12    293 
81    7    12    294 
82    7    13    314 
83    8    13    315 
84    7    13    314 
85    8    13    315 
86    7    13    314 
87    8    13    315 
88    8    14    335 
89    7    14    334 
90    8    14    335 
91    7    14    334 
92    7    13    314 
93    8    13    315 
94    8    14    335 
95    9    14    336 
96    9    15    356 
97    9    14    336 
98    9    15    356 
99    10    15    357 
100    10    14    337 
101    10    15    357 
102    10    14    337 
103    10    15    357 
104    11    15    358 
105    11    14    338 
106    11    15    358 
107    11    14    338 
108    11    13    318 
109    11    12    298 
110    10    12    297 
111    11    12    298 
112    11    13    318 
113    10    13    317 
114    9    13    316 
115    9    14    336 
116    9    13    316 
117    9    14    336 
118    8    14    335 
119    7    14    334 
120    6    14    333 
121    6    15    353 
122    7    15    354 
123    6    15    353 
124    5    15    352 
125    4    15    351 
126    3    15    350 
127    3    14    330 
128    3    13    310 
129    4    13    311 
130    5    13    312 
131    5    14    332 
132    6    14    333 
133    7    14    334 
134    7    13    314 
135    7    12    294 
136    8    12    295 
137    8    11    275 
138    9    11    276 
139    10    11    277 
140    9    11    276 
141    9    12    296 
142    10    12    297 
143    10    11    277 
144    9    11    276 
145    10    11    277 
146    11    11    278 
147    10    11    277 
148    10    12    297 
149    9    12    296 
150    9    13    316 
151    9    14    336 
152    9    15    356 
153    9    16    376 
154    9    15    356 
155    8    15    355 
156    8    16    375 
157    8    17    395 
158    8    16    375 
159    8    17    395 
160    7    17    394 
161    7    2    14 
162    8    2    15 
163    8    1    35 
164    8    0    55 
165    8    1    35 
166    8    2    15 
167    8    17    395 
168    8    2    15 
169    8    1    35 
170    9    1    36 
171    9    0    56 
172    10    0    57 
173    9    0    56 
174    8    0    55 
175    8    1    35 
176    7    1    34 
177    7    2    14 
178    7    17    394 
179    8    17    395 
180    9    17    396 
181    8    17    395 
182    9    17    396 
183    8    17    395 
184    8    16    375 
185    9    16    376 
186    9    15    356 
187    9    14    336 
188    8    14    335 
189    8    13    315 
190    9    13    316 
191    8    13    315 
192    8    14    335 
193    7    14    334 
194    7    15    354 
195    7    14    334 
196    8    14    335 
197    7    14    334 
198    8    14    335 
199    7    14    334 
200    8    14    335 
201    8    13    315 
202    8    12    295 
203    7    12    294 
204    7    11    274 
205    6    11    273 
206    7    11    274 
207    7    12    294 
208    6    12    293 
209    6    11    273 
210    6    12    293 
211    6    11    273 
212    6    12    293 
213    6    11    273 
214    6    12    293 
215    7    12    294 
216    6    12    293 
217    7    12    294 
218    6    12    293 
219    7    12    294 
220    7    11    274 
221    8    11    275 
222    7    11    274 
223    7    12    294 
224    6    12    293 
225    6    11    273 
226    5    11    272 
227    4    11    271 
228    4    10    251 
229    4    9    231 
230    5    9    232 
231    5    10    252 
232    4    10    251 
233    4    9    231 
234    4    8    211 
235    4    9    231 
236    4    8    211 
237    3    8    210 
238    3    9    230 
239    3    10    250 
240    4    10    251 
241    3    10    250 
242    2    10    249 
243    2    9    229 
244    3    9    230 
245    2    9    229 
246    1    9    228 
247    2    9    229 
248    2    8    209 
249    2    7    189 
250    2    8    209 
251    1    8    208 
252    0    8    207 
253    1    8    208 
254    0    8    207 
255    1    8    208 
256    1    7    188 
257    1    8    208 
258    1    9    228 
259    1    10    248 
260    1    9    228 
261    1    10    248 
262    1    11    268 
263    0    11    267 
264    0    10    247 
265    1    10    248 
266    1    11    268 
267    1    10    248 
268    0    10    247 
269    1    10    248 
270    0    10    247 
271    0    9    227 
272    1    9    226 
273    1    10    246 
274    0    10    247 
275    1    10    248 
276    2    10    249 
277    2    11    269 
278    1    11    268 
279    2    11    269 
280    2    10    249 
281    2    11    269 
282    1    11    268 
283    0    11    267 
284    1    11    268 
285    1    12    288 
286    0    12    287 
287    0    13    307 
288    0    14    327 
289    0    13    307 
290    1    13    306 
291    1    12    286 
292    1    11    266 
293    2    11    265 
294    1    11    266 
295    1    12    286 
296    1    13    306 
297    2    13    305 
298    2    14    325 
299    2    15    345 
300    3    15    344 
301    2    15    345 
302    2    14    325 
303    2    15    345 
304    3    15    344 
305    2    15    345 
306    3    15    344 
307    3    14    324 
308    3    15    344 
309    3    14    324 
310    3    13    304 
311    3    14    324 
312    3    13    304 
313    3    14    324 
314    4    14    323 
315    4    13    303 
316    4    12    283 
317    3    12    284 
318    3    11    264 
319    2    11    265 
320    2    12    285 
321    1    12    286 
322    0    12    287 
323    1    12    288 
324    0    12    287 
325    1    12    288 
326    2    12    289 
327    2    13    309 
328    1    13    308 
329    1    12    288 
330    1    11    268 
331    1    10    248 
332    0    10    247 
333    0    11    267 
334    0    10    247 
335    1    10    248 
336    1    11    268 
337    1    10    248 
338    2    10    249 
339    1    10    248 
340    1    9    228 
341    0    9    227 
342    1    9    228 
343    1    8    208 
344    1    7    188 
345    1    6    168 
346    0    6    167 
347    0    5    147 
348    1    5    148 
349    0    5    147 
350    0    4    127 
351    0    5    147 
352    0    4    127 
353    0    5    147 
354    1    5    146 
355    1    6    166 
356    0    6    167 
357    1    6    168 
358    1    5    148 
359    0    5    147 
360    0    6    167 
361    0    7    187 
362    1    7    186 
363    0    7    187 
364    1    7    188 
365    2    7    189 
366    1    7    188 
367    1    6    168 
368    2    6    169 
369    3    6    170 
370    4    6    171 
371    3    6    170 
372    2    6    169 
373    1    6    168 
374    2    6    169 
375    2    5    149 
376    2    4    129 
377    2    5    149 
378    2    6    169 
379    2    5    149 
380    3    5    150 
381    3    6    170 
382    4    6    171 
383    5    6    172 
384    5    5    152 
385    5    6    172 
386    4    6    171 
387    3    6    170 
388    3    5    150 
389    4    5    151 
390    4    4    131 
391    5    4    132 
392    5    3    112 
393    5    4    132 
394    5    5    152 
395    4    5    151 
396    4    6    171 
397    5    6    172 
398    5    7    192 
399    6    7    193 
400    6    6    173 
401    6    5    153 
402    5    5    152 
403    5    6    172 
404    4    6    171 
405    4    5    151 
406    4    6    171 
407    3    6    170 
408    3    7    190 
409    3    8    210 
410    3    9    230 
411    2    9    229 
412    2    8    209 
413    1    8    208 
414    2    8    209 
415    1    8    208 
416    2    8    209 
417    1    8    208 
418    1    9    228 
419    1    8    208 
420    1    9    228 
421    2    9    229 
422    3    9    230 
423    3    8    210 
424    3    7    190 
425    4    7    191 
426    5    7    192 
427    6    7    193 
428    5    7    192 
429    5    8    212 
430    5    9    232 
431    5    8    212 
432    5    7    192 
433    5    8    212 
434    5    9    232 
435    5    10    252 
436    5    11    272 
437    6    11    273 
438    6    12    293 
439    6    11    273 
440    7    11    274 
441    7    12    294 
442    7    13    314 
443    7    14    334 
444    8    14    335 
445    7    14    334 
446    8    14    335 
447    8    13    315 
448    7    13    314 
449    7    12    294 
450    7    11    274 
451    7    12    294 
452    8    12    295 
453    9    12    296 
454    10    12    297 
455    9    12    296 
456    9    13    316 
457    8    13    315 
458    7    13    314 
459    7    12    294 
460    8    12    295 
461    8    11    275 
462    7    11    274 
463    7    12    294 
464    8    12    295 
465    7    12    294 
466    8    12    295 
467    9    12    296 
468    10    12    297 
469    10    11    277 
470    11    11    278 
471    11    12    298 
472    12    12    299 
473    11    12    298 
474    11    11    278 
475    11    10    258 
476    11    11    278 
477    10    11    277 
478    10    10    257 
479    10    11    277 
480    10    10    257 
481    9    10    256 
482    9    9    236 
483    8    9    235 
484    9    9    236 
485    8    9    235 
486    8    10    255 
487    8    11    275 
488    7    11    274 
489    7    10    254 
490    6    10    253 
491    6    9    233 
492    6    10    253 
493    6    9    233 
494    6    8    213 
495    5    8    212 
496    4    8    211 
497    4    7    191 
498    4    8    211 
499    4    9    231 
500    5    9    232 
501    5    10    252 
502    5    11    272 
503    5    12    292 
504    5    13    312 
505    5    12    292 
506    6    12    293 
507    6    13    313 
508    5    13    312 
509    6    13    313 
510    5    13    312 
511    4    13    311 
512    3    13    310 
513    4    13    311 
514    4    12    291 
515    3    12    290 
516    2    12    289 
517    1    12    288 
518    1    11    268 
519    1    10    248 
520    1    9    228 
521    1    8    208 
522    1    9    228 
523    1    8    208 
524    1    9    228 
525    1    8    208 
526    1    7    188 
527    1    8    208 
528    1    7    188 
529    0    7    187 
530    1    7    186 
531    1    8    206 
532    0    8    207 
533    1    8    206 
534    1    7    186 
535    0    7    187 
536    1    7    188 
537    0    7    187 
538    1    7    186 
539    2    7    185 
540    3    7    184 
541    4    7    183 
542    5    7    182 
543    6    7    181 
544    7    7    180 
545    7    8    200 
546    6    8    201 
547    7    8    200 
548    7    9    220 
549    12    9    239 
550    12    10    259 
551    7    10    240 
552    7    11    260 
553    7    10    240 
554    12    10    259 
555    12    11    279 
556    12    10    259 
557    12    9    239 
558    7    9    220 
559    6    9    221 
560    6    8    201 
561    5    8    202 
562    5    7    182 
563    4    7    183 
564    4    8    203 
565    3    8    204 
566    4    8    203 
567    4    9    223 
568    4    10    243 
569    5    10    242 
570    5    11    262 
571    4    11    263 
572    3    11    264 
573    2    11    265 
574    2    10    245 
575    3    10    244 
576    4    10    243 
577    4    11    263 
578    4    10    243 
579    4    11    263 
580    5    11    262 
581    5    12    282 
582    6    12    281 
583    7    12    280 
584    6    12    281 
585    5    12    282 
586    6    12    281 
587    6    13    301 
588    7    13    300 
589    12    13    319 
590    12    12    299 
591    11    12    298 
592    12    12    299 
593    7    12    280 
594    6    12    281 
595    7    12    280 
596    6    12    281 
597    5    12    282 
598    5    13    302 
599    6    13    301 
600    7    13    300 
601    7    12    280 
