# caminhante aleatório em matriz 20x20 
# tempo  x   y   sítio 
0    0    0    47 
1    0    1    27 
2    1    1    26 
3    1    2    6 
4    2    2    5 
5    3    2    4 
6    4    2    3 
7    4    1    23 
8    5    1    22 
9    4    1    23 
10    4    2    3 
11    4    1    23 
12    3    1    24 
13    4    1    23 
14    4    2    3 
15    3    2    4 
16    3    17    384 
17    4    17    383 
18    4    16    363 
19    4    15    343 
20    4    14    323 
21    3    14    324 
22    2    14    325 
23    2    13    305 
24    1    13    306 
25    2    13    305 
26    2    12    285 
27    2    11    265 
28    3    11    264 
29    3    10    244 
30    4    10    243 
31    4    9    223 
32    3    9    224 
33    3    8    204 
34    2    8    205 
35    2    9    225 
36    1    9    226 
37    2    9    225 
38    3    9    224 
39    3    8    204 
40    4    8    203 
41    3    8    204 
42    3    9    224 
43    2    9    225 
44    3    9    224 
45    2    9    225 
46    1    9    226 
47    1    8    206 
48    1    7    186 
49    1    8    206 
50    2    8    205 
51    2    9    225 
52    2    8    205 
53    1    8    206 
54    0    8    207 
55    1    8    206 
56    1    9    226 
57    0    9    227 
58    0    10    247 
59    1    10    246 
60    2    10    245 
61    2    9    225 
62    1    9    226 
63    1    10    246 
64    2    10    245 
65    3    10    244 
66    3    9    224 
67    3    8    204 
68    3    7    184 
69    3    8    204 
70    3    7    184 
71    3    6    164 
72    3    7    184 
73    3    8    204 
74    2    8    205 
75    3    8    204 
76    2    8    205 
77    3    8    204 
78    3    7    184 
79    3    8    204 
80    3    7    184 
81    3    6    164 
82    3    5    144 
83    3    6    164 
84    4    6    163 
85    4    5    143 
86    3    5    144 
87    2    5    145 
88    2    4    125 
89    3    4    124 
90    3    3    104 
91    3    4    124 
92    4    4    123 
93    4    3    103 
94    4    2    83 
95    3    2    84 
96    4    2    83 
97    4    1    63 
98    4    0    43 
99    4    1    63 
100    4    0    43 
101    4    1    23 
102    3    1    24 
103    3    2    4 
104    3    1    24 
105    4    1    23 
106    4    2    3 
107    5    2    2 
108    4    2    3 
109    4    17    383 
