# caminhante aleatório em matriz 20x20 
# tempo  x   y   sítio 
0    0    0    255 
1    0    1    235 
2    0    0    255 
3    1    0    256 
4    2    0    257 
5    2    1    237 
6    1    1    236 
7    2    1    237 
8    2    2    217 
9    3    2    218 
10    3    1    238 
11    3    0    258 
12    2    0    257 
13    3    0    258 
14    2    0    257 
15    1    0    256 
16    1    1    276 
17    2    1    277 
18    2    0    257 
19    2    1    237 
20    3    1    238 
21    4    1    239 
22    15    1    220 
23    4    1    239 
24    4    2    219 
25    4    3    199 
26    15    3    180 
27    14    3    181 
28    13    3    182 
29    14    3    181 
30    14    2    201 
31    15    2    200 
32    4    2    219 
33    4    3    199 
34    3    3    198 
35    3    2    218 
36    3    1    238 
37    2    1    237 
38    3    1    238 
39    3    0    258 
40    4    0    259 
41    15    0    240 
42    15    1    220 
43    15    0    240 
44    14    0    241 
45    14    1    221 
46    14    2    201 
47    13    2    202 
48    13    1    222 
49    13    2    202 
50    14    2    201 
51    13    2    202 
52    13    3    182 
53    12    3    183 
54    13    3    182 
55    14    3    181 
56    14    2    201 
57    14    1    221 
58    14    2    201 
59    15    2    200 
60    4    2    219 
61    4    3    199 
62    15    3    180 
63    14    3    181 
64    14    4    161 
65    14    5    141 
66    15    5    140 
67    15    6    120 
68    15    7    100 
69    15    6    120 
70    15    5    140 
71    14    5    141 
72    14    4    161 
73    14    5    141 
74    15    5    140 
75    15    4    160 
76    15    5    140 
77    15    6    120 
78    15    7    100 
79    15    6    120 
80    4    6    139 
81    4    7    119 
82    3    7    118 
83    2    7    117 
84    3    7    118 
85    3    8    98 
86    3    9    78 
87    4    9    79 
88    15    9    60 
89    4    9    79 
90    4    8    99 
91    3    8    98 
92    4    8    99 
93    3    8    98 
94    4    8    99 
95    4    7    119 
96    4    6    139 
97    3    6    138 
98    3    7    118 
99    3    8    98 
100    2    8    97 
101    1    8    96 
102    1    7    116 
103    0    7    115 
104    1    7    116 
105    1    6    136 
106    2    6    137 
107    2    7    117 
108    2    8    97 
109    1    8    96 
110    2    8    97 
111    2    7    117 
112    3    7    118 
113    3    6    138 
114    3    5    158 
115    3    6    138 
116    3    7    118 
117    4    7    119 
118    4    6    139 
119    15    6    120 
120    14    6    121 
121    15    6    120 
122    15    7    100 
123    4    7    119 
124    15    7    100 
125    15    8    80 
126    15    9    60 
127    14    9    61 
128    14    8    81 
129    15    8    80 
130    15    9    60 
131    15    10    40 
132    4    10    59 
133    3    10    58 
134    4    10    59 
135    15    10    40 
136    14    10    41 
137    15    10    40 
138    15    9    60 
139    15    10    40 
140    15    9    60 
141    15    10    40 
142    14    10    41 
143    15    10    40 
144    15    11    20 
145    15    12    0 
146    15    11    20 
147    15    12    0 
148    15    7    380 
149    15    12    0 
150    14    12    1 
151    14    7    381 
152    15    7    380 
153    15    12    0 
154    4    12    19 
155    15    12    0 
156    15    11    20 
157    4    11    39 
158    15    11    20 
159    4    11    39 
160    4    10    59 
161    4    11    39 
162    3    11    38 
163    4    11    39 
164    15    11    20 
165    14    11    21 
166    13    11    22 
167    13    10    42 
168    13    11    22 
169    12    11    23 
170    13    11    22 
171    14    11    21 
172    15    11    20 
173    15    10    40 
174    15    11    20 
175    15    12    0 
176    15    11    20 
177    4    11    39 
178    4    10    59 
179    4    11    39 
180    4    10    59 
181    3    10    58 
182    4    10    59 
183    4    9    79 
184    4    10    59 
185    4    9    79 
186    3    9    78 
187    2    9    77 
188    1    9    76 
189    2    9    77 
190    3    9    78 
191    3    8    98 
192    3    9    78 
193    3    10    58 
194    3    9    78 
195    3    10    58 
196    3    11    38 
197    3    10    58 
198    2    10    57 
199    2    9    77 
200    2    8    97 
201    3    8    98 
202    3    7    118 
203    2    7    117 
204    1    7    116 
205    1    6    136 
206    1    5    156 
207    0    5    155 
208    0    6    135 
209    1    6    136 
210    2    6    137 
211    2    7    117 
212    2    8    97 
213    2    9    77 
214    3    9    78 
215    4    9    79 
216    4    8    99 
217    4    7    119 
218    4    8    99 
219    15    8    80 
220    15    7    100 
221    15    8    80 
222    4    8    99 
223    15    8    80 
224    15    7    100 
225    15    8    80 
226    15    9    60 
227    15    8    80 
228    15    7    100 
229    14    7    101 
230    14    8    81 
231    14    7    101 
232    13    7    102 
233    13    6    122 
234    12    6    123 
235    12    7    103 
236    12    6    123 
237    11    6    124 
238    10    6    125 
239    9    6    126 
240    8    6    127 
241    8    7    107 
242    7    7    108 
243    8    7    107 
244    9    7    106 
245    10    7    105 
246    10    6    125 
247    10    5    145 
248    9    5    146 
249    9    6    126 
250    9    7    106 
251    8    7    107 
252    9    7    106 
253    9    8    86 
254    10    8    85 
255    11    8    84 
256    11    9    64 
257    10    9    65 
258    10    8    85 
259    10    7    105 
260    10    6    125 
261    11    6    124 
262    11    5    144 
263    11    4    164 
264    11    5    144 
265    11    6    124 
266    11    5    144 
267    10    5    145 
268    9    5    146 
269    8    5    147 
270    8    4    167 
271    7    4    168 
272    7    5    148 
273    7    4    168 
274    8    4    167 
275    7    4    168 
276    7    5    148 
277    7    4    168 
278    7    3    188 
279    6    3    189 
280    6    2    209 
281    6    1    229 
282    5    1    230 
283    4    1    231 
284    4    2    211 
285    4    3    191 
286    3    3    192 
287    3    4    172 
288    3    5    152 
289    3    4    172 
290    3    3    192 
291    4    3    191 
292    4    2    211 
293    3    2    212 
294    2    2    213 
295    2    1    233 
296    2    0    253 
297    2    1    233 
298    1    1    234 
299    1    2    214 
300    2    2    213 
301    1    2    214 
302    2    2    213 
303    1    2    214 
304    1    3    194 
305    1    4    174 
306    1    5    154 
307    1    4    174 
308    1    3    194 
309    2    3    193 
310    2    4    173 
311    2    3    193 
312    2    2    213 
313    2    3    193 
314    1    3    194 
315    1    4    174 
316    0    4    175 
317    0    5    155 
318    0    4    175 
319    1    4    174 
320    2    4    173 
321    2    3    193 
322    2    4    173 
323    3    4    172 
324    3    5    152 
325    2    5    153 
326    1    5    154 
