# caminhante aleatório em matriz 20x20 
# tempo  x   y   sítio 
0    0    0    399 
1    0    1    379 
2    19    1    360 
3    19    2    340 
4    0    2    359 
5    1    2    358 
6    0    2    359 
7    0    1    379 
8    0    0    399 
9    1    0    398 
10    2    0    397 
11    2    1    377 
12    3    1    376 
13    3    2    356 
14    3    1    376 
15    4    1    375 
16    5    1    374 
17    6    1    373 
18    7    1    372 
19    7    2    352 
20    8    2    351 
21    9    2    350 
22    8    2    351 
23    7    2    352 
24    7    3    332 
25    7    2    352 
26    7    3    332 
27    6    3    333 
28    6    4    313 
29    6    5    293 
30    7    5    292 
31    8    5    291 
32    8    6    271 
33    8    5    291 
34    8    6    271 
35    8    5    291 
36    8    4    311 
37    8    3    331 
38    8    4    311 
39    7    4    312 
40    7    5    292 
41    8    5    291 
42    8    6    271 
43    7    6    272 
44    8    6    271 
45    8    7    251 
46    8    8    231 
47    8    7    251 
48    8    6    271 
49    9    6    270 
50    10    6    269 
51    11    6    268 
52    12    6    267 
53    13    6    266 
54    12    6    267 
55    13    6    266 
56    14    6    265 
57    14    7    245 
58    14    6    265 
59    15    6    264 
60    16    6    263 
61    15    6    264 
62    15    5    284 
63    14    5    285 
64    14    6    265 
65    13    6    266 
66    13    7    246 
67    13    8    226 
68    13    7    246 
69    13    8    226 
70    14    8    225 
71    15    8    224 
72    14    8    225 
73    14    9    205 
74    14    10    185 
75    13    10    186 
76    12    10    187 
77    12    9    207 
78    13    9    206 
79    14    9    205 
80    15    9    204 
81    16    9    203 
82    15    9    204 
83    14    9    205 
84    14    8    225 
85    14    7    245 
86    15    7    244 
87    16    7    243 
88    16    8    223 
89    16    9    203 
90    16    8    223 
91    16    9    203 
92    17    9    202 
93    18    9    201 
94    18    10    181 
95    18    11    161 
96    19    11    160 
97    19    12    140 
98    19    13    120 
99    0    13    139 
100    0    12    159 
101    0    11    179 
102    0    10    199 
103    0    11    179 
104    0    10    199 
105    1    10    198 
106    1    11    178 
107    1    12    158 
108    1    11    178 
109    2    11    177 
110    1    11    178 
111    1    12    158 
112    1    11    178 
113    0    11    179 
114    19    11    160 
115    0    11    179 
116    19    11    160 
117    18    11    161 
118    18    10    181 
119    17    10    182 
120    16    10    183 
121    17    10    182 
122    18    10    181 
123    17    10    182 
124    17    11    162 
125    17    10    182 
126    17    9    202 
127    17    10    182 
