# caminhante aleatório em matriz 20x20 
# tempo  x   y   sítio 
0    0    0    335 
1    0    1    315 
2    0    2    295 
3    0    1    315 
4    1    1    316 
5    2    1    317 
6    2    2    297 
7    3    2    298 
8    3    1    318 
9    3    2    298 
10    3    1    318 
11    2    1    317 
12    1    1    316 
13    2    1    317 
14    1    1    316 
15    1    2    296 
16    1    3    276 
17    1    2    296 
18    1    3    276 
19    0    3    275 
20    0    2    295 
21    0    1    315 
22    0    0    335 
23    0    1    355 
24    0    2    375 
25    0    3    395 
26    0    16    15 
27    1    16    14 
28    2    16    13 
29    1    16    14 
30    0    16    15 
31    0    15    35 
32    0    14    55 
33    0    13    75 
34    0    14    55 
35    0    15    35 
36    1    15    36 
37    0    15    35 
38    1    15    34 
39    1    16    14 
40    1    15    34 
41    1    16    14 
42    1    15    34 
43    0    15    35 
44    0    16    15 
45    0    15    35 
46    1    15    36 
47    1    14    56 
48    2    14    57 
49    2    13    77 
50    2    14    57 
51    2    15    37 
52    3    15    38 
53    2    15    37 
54    2    14    57 
55    2    15    37 
56    3    15    38 
57    3    16    18 
58    4    16    19 
59    4    3    399 
60    15    3    380 
61    4    3    399 
62    4    16    19 
63    15    16    0 
64    14    16    1 
65    13    16    2 
66    12    16    3 
67    12    15    23 
68    12    14    43 
69    13    14    42 
70    12    14    43 
71    11    14    44 
72    12    14    43 
73    12    13    63 
74    11    13    64 
75    12    13    63 
76    12    12    83 
77    13    12    82 
78    12    12    83 
79    12    11    103 
80    12    12    83 
81    13    12    82 
82    13    11    102 
83    13    12    82 
84    13    11    102 
85    13    10    122 
86    14    10    121 
87    15    10    120 
88    14    10    121 
89    15    10    120 
90    4    10    139 
91    15    10    120 
92    15    9    140 
93    15    8    160 
94    4    8    179 
95    3    8    178 
96    4    8    179 
97    15    8    160 
98    14    8    161 
99    15    8    160 
100    15    7    180 
101    14    7    181 
102    14    6    201 
103    14    7    181 
104    14    8    161 
105    14    9    141 
106    14    8    161 
107    14    7    181 
108    13    7    182 
109    12    7    183 
110    13    7    182 
111    13    6    202 
112    14    6    201 
113    15    6    200 
114    14    6    201 
115    14    7    181 
116    14    8    161 
117    13    8    162 
118    13    9    142 
119    12    9    143 
120    11    9    144 
121    10    9    145 
122    11    9    144 
123    11    8    164 
124    11    9    144 
125    10    9    145 
126    10    10    125 
127    11    10    124 
128    12    10    123 
129    11    10    124 
130    11    11    104 
131    11    10    124 
132    10    10    125 
133    9    10    126 
134    8    10    127 
135    7    10    128 
136    6    10    129 
137    6    9    149 
138    5    9    150 
139    5    8    170 
140    6    8    169 
141    6    9    149 
142    6    10    129 
143    5    10    130 
144    5    9    150 
145    5    8    170 
146    5    7    190 
147    6    7    189 
148    5    7    190 
149    6    7    189 
150    6    6    209 
151    7    6    208 
152    6    6    209 
153    6    5    229 
154    6    4    249 
155    6    3    269 
156    6    4    249 
157    7    4    248 
158    7    5    228 
159    7    4    248 
160    8    4    247 
161    8    3    267 
162    8    2    287 
163    7    2    288 
164    7    3    268 
165    7    2    288 
166    6    2    289 
167    7    2    288 
168    6    2    289 
169    5    2    290 
170    6    2    289 
171    6    3    269 
172    6    2    289 
173    5    2    290 
174    6    2    289 
175    7    2    288 
176    7    3    268 
177    7    2    288 
178    6    2    289 
179    5    2    290 
180    5    1    310 
181    4    1    311 
182    3    1    312 
183    4    1    311 
184    5    1    310 
185    4    1    311 
186    3    1    312 
187    3    2    292 
188    2    2    293 
189    2    3    273 
190    2    4    253 
191    3    4    252 
192    2    4    253 
193    2    5    233 
194    3    5    232 
195    2    5    233 
196    1    5    234 
197    2    5    233 
198    2    6    213 
199    2    5    233 
200    1    5    234 
201    1    4    254 
202    1    3    274 
203    1    2    294 
204    1    3    274 
205    1    4    254 
206    1    5    234 
207    2    5    233 
208    2    4    253 
209    2    3    273 
210    3    3    272 
211    4    3    271 
212    4    4    251 
213    4    5    231 
214    4    4    251 
215    3    4    252 
216    3    5    232 
217    3    4    252 
218    3    3    272 
219    4    3    271 
220    4    2    291 
221    5    2    290 
222    6    2    289 
223    6    3    269 
224    7    3    268 
225    8    3    267 
226    8    2    287 
227    8    3    267 
228    9    3    266 
229    9    4    246 
230    8    4    247 
231    8    3    267 
232    8    4    247 
233    9    4    246 
234    8    4    247 
235    8    3    267 
236    8    4    247 
237    9    4    246 
238    9    5    226 
239    9    6    206 
240    8    6    207 
241    8    7    187 
242    7    7    188 
243    8    7    187 
244    9    7    186 
245    10    7    185 
246    10    8    165 
247    11    8    164 
248    12    8    163 
249    11    8    164 
250    11    9    144 
251    11    8    164 
252    11    7    184 
253    11    6    204 
254    12    6    203 
255    12    5    223 
256    12    4    243 
257    11    4    244 
258    10    4    245 
259    9    4    246 
260    9    3    266 
261    9    4    246 
262    10    4    245 
263    9    4    246 
264    9    3    266 
265    9    2    286 
266    10    2    285 
267    10    3    265 
268    10    2    285 
269    9    2    286 
270    9    3    266 
271    9    2    286 
272    10    2    285 
273    10    3    265 
274    10    2    285 
275    9    2    286 
276    10    2    285 
277    10    3    265 
278    9    3    266 
279    9    4    246 
280    10    4    245 
281    11    4    244 
282    11    3    264 
283    10    3    265 
284    9    3    266 
285    10    3    265 
286    9    3    266 
287    8    3    267 
288    7    3    268 
289    6    3    269 
290    6    2    289 
291    7    2    288 
292    8    2    287 
293    7    2    288 
294    8    2    287 
295    8    3    267 
296    8    2    287 
297    7    2    288 
298    6    2    289 
299    6    3    269 
300    6    2    289 
301    7    2    288 
302    7    3    268 
303    7    4    248 
304    7    3    268 
305    7    2    288 
306    7    1    308 
307    6    1    309 
308    7    1    308 
309    8    1    307 
310    7    1    308 
311    7    0    328 
312    8    0    327 
313    8    1    347 
314    8    2    367 
315    8    3    387 
316    8    2    367 
317    9    2    366 
318    9    1    346 
319    9    2    366 
320    9    3    386 
321    9    2    366 
322    9    1    346 
323    10    1    345 
324    11    1    344 
325    11    0    324 
326    11    1    344 
327    12    1    343 
328    12    2    363 
329    12    1    343 
330    13    1    342 
331    13    2    362 
332    14    2    361 
333    13    2    362 
334    13    3    382 
335    14    3    381 
336    13    3    382 
337    13    16    2 
338    14    16    1 
339    14    15    21 
340    14    14    41 
341    15    14    40 
342    15    15    20 
343    14    15    21 
344    14    14    41 
345    15    14    40 
346    15    13    60 
347    4    13    79 
348    4    12    99 
349    4    11    119 
350    3    11    118 
351    2    11    117 
352    2    12    97 
353    2    11    117 
354    3    11    118 
355    3    12    98 
356    4    12    99 
357    3    12    98 
358    3    11    118 
359    2    11    117 
360    3    11    118 
361    3    12    98 
362    3    11    118 
363    2    11    117 
364    3    11    118 
365    2    11    117 
366    2    10    137 
367    2    9    157 
368    1    9    156 
369    1    10    136 
370    2    10    137 
371    3    10    138 
372    4    10    139 
373    4    11    119 
374    4    10    139 
375    4    11    119 
376    4    12    99 
377    3    12    98 
378    3    11    118 
379    2    11    117 
380    2    12    97 
381    2    11    117 
382    1    11    116 
383    0    11    115 
384    1    11    116 
385    1    12    96 
386    2    12    97 
387    2    11    117 
388    2    10    137 
389    2    11    117 
390    2    10    137 
391    2    11    117 
392    1    11    116 
393    0    11    115 
394    1    11    116 
395    0    11    115 
396    0    10    135 
397    1    10    136 
398    1    9    156 
399    2    9    157 
400    2    10    137 
401    3    10    138 
402    4    10    139 
403    4    9    159 
404    3    9    158 
405    2    9    157 
406    1    9    156 
407    1    8    176 
408    2    8    177 
409    2    7    197 
410    1    7    196 
411    1    6    216 
412    1    7    196 
413    1    8    176 
414    1    7    196 
415    1    6    216 
416    1    7    196 
417    2    7    197 
418    2    6    217 
419    2    7    197 
420    2    8    177 
421    2    7    197 
422    2    8    177 
423    2    7    197 
424    3    7    198 
425    4    7    199 
426    3    7    198 
427    3    6    218 
428    3    7    198 
429    2    7    197 
430    2    6    217 
431    2    5    237 
432    2    4    257 
433    2    3    277 
434    3    3    278 
435    3    2    298 
436    3    1    318 
437    2    1    317 
438    2    0    337 
439    2    1    357 
440    1    1    356 
441    1    2    376 
442    1    1    356 
443    1    0    336 
444    1    1    316 
445    1    0    336 
446    1    1    316 
447    1    0    336 
448    0    0    335 
449    0    1    355 
450    0    2    375 
451    1    2    374 
452    1    3    394 
453    2    3    393 
454    1    3    394 
455    0    3    395 
456    0    16    15 
457    0    15    35 
458    0    16    15 
459    1    16    16 
460    1    15    36 
461    1    16    16 
462    0    16    15 
463    1    16    16 
464    1    15    36 
465    1    16    16 
466    0    16    15 
467    1    16    14 
468    1    15    34 
469    1    14    54 
470    1    15    34 
471    0    15    35 
472    0    14    55 
473    0    15    35 
474    1    15    34 
475    0    15    35 
476    1    15    34 
477    0    15    35 
478    0    14    55 
479    0    13    75 
480    0    14    55 
481    0    13    75 
482    1    13    74 
483    1    14    54 
484    0    14    55 
485    1    14    56 
486    1    13    76 
487    0    13    75 
488    1    13    76 
