# caminhante aleatório em matriz 20x20 
# tempo  x   y   sítio 
0    0    0    247 
1    0    1    227 
2    0    0    247 
3    1    0    248 
4    1    1    268 
5    1    2    288 
6    1    1    268 
7    1    2    288 
8    1    1    268 
9    1    0    248 
10    1    1    268 
11    1    0    248 
12    1    1    268 
13    1    0    248 
14    0    0    247 
15    1    0    248 
16    2    0    249 
17    1    0    248 
18    0    0    247 
19    0    1    227 
20    1    1    228 
21    1    2    208 
22    1    3    188 
23    2    3    189 
24    1    3    188 
25    1    4    168 
26    2    4    169 
27    3    4    170 
28    2    4    169 
29    1    4    168 
30    0    4    167 
31    1    4    166 
32    1    5    146 
33    2    5    145 
34    1    5    146 
35    2    5    145 
36    1    5    146 
37    2    5    145 
38    2    6    125 
39    2    5    145 
40    2    6    125 
41    1    6    126 
42    2    6    125 
43    1    6    126 
44    1    7    106 
45    1    6    126 
46    2    6    125 
47    2    5    145 
48    1    5    146 
49    1    6    126 
50    1    5    146 
51    1    4    166 
52    1    3    186 
53    1    2    206 
54    0    2    207 
55    1    2    208 
56    0    2    207 
57    1    2    208 
58    1    1    228 
59    1    0    248 
60    2    0    249 
61    3    0    250 
62    4    0    251 
63    4    1    231 
64    4    2    211 
65    4    1    231 
66    4    0    251 
67    5    0    252 
68    5    1    272 
69    5    2    292 
70    5    1    272 
71    5    2    292 
72    5    1    272 
73    5    0    252 
74    5    1    272 
75    5    0    252 
76    5    1    272 
77    4    1    271 
78    4    2    291 
79    4    1    271 
80    5    1    272 
81    5    2    292 
82    5    3    312 
83    5    4    332 
84    5    3    312 
85    5    2    292 
86    5    3    312 
87    5    2    292 
88    4    2    291 
89    3    2    290 
90    2    2    289 
91    2    1    269 
92    2    2    289 
93    1    2    288 
94    2    2    289 
95    2    3    309 
96    3    3    310 
97    3    2    290 
98    3    1    270 
99    2    1    269 
100    1    1    268 
101    2    1    269 
102    2    0    249 
103    3    0    250 
104    4    0    251 
105    4    1    231 
106    4    2    211 
107    4    3    191 
108    4    4    171 
109    5    4    172 
110    5    5    152 
111    4    5    151 
112    3    5    150 
113    2    5    149 
114    2    4    169 
115    2    3    189 
116    2    2    209 
117    2    1    229 
118    2    2    209 
119    2    1    229 
120    3    1    230 
121    4    1    231 
122    4    0    251 
123    3    0    250 
124    3    1    230 
125    4    1    231 
126    3    1    230 
127    3    0    250 
128    3    1    270 
129    4    1    271 
130    5    1    272 
131    6    1    273 
132    5    1    272 
133    5    2    292 
134    4    2    291 
135    3    2    290 
136    3    1    270 
137    4    1    271 
138    5    1    272 
139    4    1    271 
140    4    0    251 
141    3    0    250 
142    3    1    270 
143    2    1    269 
144    1    1    268 
145    0    1    267 
146    0    2    287 
147    0    3    307 
148    1    3    308 
149    2    3    309 
150    2    4    329 
151    3    4    330 
152    3    5    350 
153    4    5    351 
154    5    5    352 
155    6    5    353 
156    6    6    373 
157    6    7    393 
158    7    7    394 
159    6    7    393 
160    7    7    394 
161    7    6    374 
162    7    7    394 
163    6    7    393 
164    7    7    394 
165    7    6    374 
166    8    6    375 
167    8    5    355 
168    8    4    335 
169    8    3    315 
170    8    4    335 
171    8    3    315 
172    8    2    295 
173    8    3    315 
174    9    3    316 
175    9    4    336 
176    9    5    356 
177    10    5    357 
178    9    5    356 
179    10    5    357 
180    11    5    358 
181    11    6    378 
182    12    6    379 
