# caminhante aleatório em matriz 20x20 
# tempo  x   y   sítio 
0    0    0    1 
1    1    0    0 
2    0    0    1 
3    0    1    21 
4    1    1    20 
5    1    0    0 
6    0    0    1 
7    1    0    2 
8    2    0    3 
9    2    19    383 
10    3    19    384 
11    4    19    385 
12    4    0    5 
13    5    0    6 
14    5    1    26 
15    4    1    25 
16    5    1    26 
17    5    2    46 
18    4    2    45 
19    4    3    65 
20    5    3    66 
21    5    4    86 
22    5    3    66 
23    4    3    65 
24    4    2    45 
25    4    1    25 
26    3    1    24 
27    3    0    4 
28    3    19    384 
29    4    19    385 
30    3    19    384 
31    2    19    383 
32    2    18    363 
33    2    19    383 
34    1    19    382 
35    0    19    381 
36    0    18    361 
37    0    19    381 
38    1    19    382 
39    1    0    2 
40    0    0    1 
41    1    0    0 
42    1    1    20 
43    18    1    39 
44    18    2    59 
45    18    1    39 
46    1    1    20 
47    1    0    0 
48    1    19    380 
49    0    19    381 
50    1    19    380 
51    1    0    0 
52    18    0    19 
53    18    19    399 
54    17    19    398 
55    18    19    399 
56    17    19    398 
57    17    18    378 
58    17    17    358 
59    16    17    357 
60    16    18    377 
61    17    18    378 
62    17    19    398 
63    17    0    18 
64    17    19    398 
65    16    19    397 
66    17    19    398 
67    17    0    18 
68    18    0    19 
69    18    1    39 
70    18    2    59 
71    18    1    39 
72    1    1    20 
73    1    0    0 
74    1    19    380 
75    0    19    381 
76    0    0    1 
77    1    0    2 
78    0    0    1 
79    1    0    0 
80    0    0    1 
81    1    0    2 
82    2    0    3 
83    1    0    2 
84    1    1    22 
85    0    1    21 
86    0    2    41 
87    1    2    42 
88    1    3    62 
89    2    3    63 
90    2    2    43 
91    1    2    42 
92    2    2    43 
93    1    2    42 
94    2    2    43 
95    2    3    63 
96    2    2    43 
97    1    2    42 
98    0    2    41 
99    0    3    61 
100    0    4    81 
101    1    4    80 
102    1    5    100 
103    0    5    101 
104    1    5    102 
105    0    5    101 
106    0    4    81 
107    1    4    82 
108    1    5    102 
109    2    5    103 
110    3    5    104 
111    3    6    124 
112    3    5    104 
113    2    5    103 
114    2    4    83 
115    3    4    84 
116    2    4    83 
117    2    5    103 
118    3    5    104 
119    3    6    124 
120    3    7    144 
121    3    6    124 
122    3    5    104 
123    3    6    124 
124    2    6    123 
125    1    6    122 
126    1    7    142 
127    2    7    143 
128    2    6    123 
129    3    6    124 
130    3    7    144 
131    4    7    145 
132    3    7    144 
133    4    7    145 
134    4    8    165 
135    3    8    164 
136    3    7    144 
137    3    8    164 
138    2    8    163 
139    3    8    164 
140    4    8    165 
141    4    7    145 
142    4    8    165 
143    4    7    145 
144    4    6    125 
145    4    5    105 
146    4    6    125 
147    4    7    145 
148    3    7    144 
149    2    7    143 
150    1    7    142 
151    0    7    141 
152    0    8    161 
153    1    8    160 
154    18    8    179 
155    18    7    159 
156    18    6    139 
157    17    6    138 
158    17    7    158 
159    17    6    138 
160    17    7    158 
161    17    8    178 
162    16    8    177 
163    15    8    176 
164    15    9    196 
165    15    10    216 
166    14    10    215 
167    14    9    195 
168    15    9    196 
169    15    10    216 
170    16    10    217 
171    17    10    218 
172    18    10    219 
173    1    10    200 
174    1    11    220 
175    18    11    239 
176    18    10    219 
177    1    10    200 
178    18    10    219 
179    18    9    199 
180    18    10    219 
181    18    9    199 
182    18    8    179 
183    17    8    178 
184    16    8    177 
185    16    9    197 
186    16    8    177 
187    17    8    178 
188    17    7    158 
189    16    7    157 
190    17    7    158 
191    18    7    159 
192    18    6    139 
193    18    7    159 
194    17    7    158 
195    16    7    157 
196    17    7    158 
197    17    6    138 
198    18    6    139 
199    1    6    120 
200    1    7    140 
201    18    7    159 
202    18    8    179 
203    17    8    178 
204    18    8    179 
205    18    9    199 
206    17    9    198 
207    17    8    178 
208    16    8    177 
209    16    7    157 
210    17    7    158 
211    17    8    178 
212    16    8    177 
213    15    8    176 
214    16    8    177 
215    16    7    157 
216    15    7    156 
217    15    8    176 
218    16    8    177 
219    16    7    157 
220    16    6    137 
221    17    6    138 
222    16    6    137 
223    16    5    117 
224    16    6    137 
225    16    7    157 
226    17    7    158 
227    17    8    178 
228    17    7    158 
229    17    8    178 
230    16    8    177 
231    17    8    178 
232    16    8    177 
233    17    8    178 
234    16    8    177 
235    16    7    157 
236    17    7    158 
237    17    8    178 
238    17    9    198 
239    18    9    199 
240    1    9    180 
241    18    9    199 
242    18    8    179 
243    18    7    159 
244    18    8    179 
245    1    8    160 
246    0    8    161 
247    0    7    141 
248    0    6    121 
249    0    7    141 
250    0    6    121 
251    1    6    120 
252    1    5    100 
253    0    5    101 
254    0    4    81 
255    1    4    82 
256    1    5    102 
257    1    6    122 
258    2    6    123 
259    2    5    103 
260    3    5    104 
261    3    6    124 
262    4    6    125 
263    3    6    124 
264    4    6    125 
265    3    6    124 
266    3    7    144 
267    4    7    145 
268    4    6    125 
269    5    6    126 
270    5    5    106 
271    4    5    105 
272    3    5    104 
273    2    5    103 
274    2    6    123 
275    2    7    143 
276    2    6    123 
277    2    7    143 
278    2    6    123 
279    2    7    143 
280    1    7    142 
281    0    7    141 
282    0    6    121 
283    0    7    141 
284    0    8    161 
285    1    8    162 
286    0    8    161 
287    0    7    141 
288    1    7    142 
289    2    7    143 
290    2    8    163 
291    2    7    143 
292    2    8    163 
293    2    7    143 
294    1    7    142 
295    2    7    143 
296    1    7    142 
297    1    6    122 
298    1    7    142 
299    1    6    122 
300    2    6    123 
301    2    5    103 
302    3    5    104 
303    3    4    84 
304    4    4    85 
305    4    5    105 
306    4    4    85 
307    5    4    86 
308    5    5    106 
309    5    6    126 
310    4    6    125 
311    4    7    145 
312    4    6    125 
313    5    6    126 
314    5    7    146 
315    5    8    166 
316    5    9    186 
317    5    8    166 
318    4    8    165 
319    3    8    164 
320    2    8    163 
321    2    7    143 
322    3    7    144 
323    3    6    124 
324    3    5    104 
325    2    5    103 
326    1    5    102 
327    0    5    101 
328    1    5    102 
329    2    5    103 
330    3    5    104 
331    3    4    84 
332    4    4    85 
333    4    5    105 
334    3    5    104 
335    4    5    105 
336    5    5    106 
337    4    5    105 
338    3    5    104 
339    3    4    84 
340    3    5    104 
341    2    5    103 
342    2    6    123 
343    3    6    124 
344    3    5    104 
345    2    5    103 
346    2    6    123 
347    1    6    122 
348    0    6    121 
349    1    6    120 
350    1    7    140 
351    0    7    141 
352    1    7    142 
353    1    6    122 
354    1    5    102 
355    0    5    101 
356    1    5    100 
357    1    6    120 
358    18    6    139 
359    17    6    138 
360    17    7    158 
361    17    6    138 
362    18    6    139 
363    17    6    138 
364    17    5    118 
365    18    5    119 
366    17    5    118 
367    18    5    119 
368    18    4    99 
369    1    4    80 
370    1    5    100 
371    18    5    119 
372    17    5    118 
373    18    5    119 
374    1    5    100 
375    18    5    119 
376    17    5    118 
377    17    6    138 
378    17    5    118 
379    16    5    117 
380    15    5    116 
381    15    6    136 
382    14    6    135 
383    13    6    134 
384    13    7    154 
385    13    8    174 
386    14    8    175 
387    15    8    176 
388    14    8    175 
389    13    8    174 
390    13    9    194 
391    13    10    214 
392    12    10    213 
393    13    10    214 
394    14    10    215 
395    14    9    195 
396    14    8    175 
397    14    7    155 
398    13    7    154 
399    13    6    134 
400    14    6    135 
401    14    5    115 
402    13    5    114 
403    13    4    94 
404    12    4    93 
405    11    4    92 
406    10    4    91 
407    10    5    111 
408    11    5    112 
409    11    4    92 
410    11    5    112 
411    12    5    113 
412    12    6    133 
413    13    6    134 
414    13    5    114 
415    14    5    115 
416    15    5    116 
417    14    5    115 
418    13    5    114 
419    13    6    134 
420    13    5    114 
421    12    5    113 
422    12    6    133 
423    12    7    153 
424    12    8    173 
425    12    7    153 
426    12    6    133 
427    11    6    132 
428    10    6    131 
429    10    5    111 
430    9    5    110 
431    9    4    90 
432    9    5    110 
433    9    6    130 
434    9    5    110 
435    9    6    130 
436    9    7    150 
437    9    8    170 
438    8    8    169 
439    9    8    170 
440    9    7    150 
441    8    7    149 
442    9    7    150 
443    9    6    130 
444    10    6    131 
445    10    7    151 
446    10    6    131 
447    10    5    111 
448    10    4    91 
449    10    5    111 
450    9    5    110 
451    9    4    90 
452    9    5    110 
453    8    5    109 
454    8    6    129 
455    8    7    149 
456    9    7    150 
457    9    6    130 
458    9    5    110 
459    9    4    90 
460    8    4    89 
461    7    4    88 
462    7    5    108 
463    7    6    128 
464    8    6    129 
465    8    7    149 
466    8    6    129 
467    8    5    109 
468    8    4    89 
469    7    4    88 
470    8    4    89 
471    7    4    88 
472    7    5    108 
473    7    4    88 
474    8    4    89 
475    8    3    69 
476    8    2    49 
477    8    1    29 
478    7    1    28 
479    7    0    8 
480    7    19    388 
481    7    18    368 
482    7    19    388 
483    7    18    368 
484    7    17    348 
485    7    18    368 
486    6    18    367 
487    5    18    366 
488    5    17    346 
489    5    16    326 
490    6    16    327 
491    6    17    347 
492    7    17    348 
493    7    16    328 
494    8    16    329 
495    9    16    330 
496    9    17    350 
497    10    17    351 
498    11    17    352 
499    11    16    332 
500    11    17    352 
501    10    17    351 
502    11    17    352 
503    10    17    351 
504    11    17    352 
505    12    17    353 
506    12    16    333 
507    12    15    313 
508    12    16    333 
509    11    16    332 
510    12    16    333 
511    11    16    332 
512    11    17    352 
513    11    16    332 
514    11    15    312 
515    11    14    292 
516    12    14    293 
517    13    14    294 
518    13    15    314 
519    13    16    334 
520    13    17    354 
521    14    17    355 
522    13    17    354 
523    13    16    334 
524    12    16    333 
525    12    15    313 
526    11    15    312 
527    10    15    311 
528    9    15    310 
529    10    15    311 
530    9    15    310 
531    9    16    330 
532    9    15    310 
533    9    16    330 
534    9    15    310 
535    9    16    330 
536    9    17    350 
537    9    16    330 
538    8    16    329 
539    9    16    330 
540    10    16    331 
541    11    16    332 
542    11    17    352 
543    10    17    351 
544    9    17    350 
545    9    16    330 
546    9    15    310 
547    10    15    311 
548    10    14    291 
549    10    13    271 
550    11    13    272 
551    10    13    271 
552    9    13    270 
553    9    12    250 
554    9    11    230 
555    9    12    250 
556    10    12    251 
557    9    12    250 
558    10    12    251 
559    10    13    271 
560    9    13    270 
561    8    13    269 
562    9    13    270 
563    9    12    250 
564    9    13    270 
565    10    13    271 
566    10    12    251 
567    10    11    231 
568    9    11    230 
569    10    11    231 
570    9    11    230 
571    9    12    250 
572    10    12    251 
573    9    12    250 
574    9    11    230 
575    9    10    210 
576    9    11    230 
577    10    11    231 
578    9    11    230 
579    9    12    250 
580    8    12    249 
581    7    12    248 
582    6    12    247 
583    6    11    227 
584    5    11    226 
585    5    10    206 
586    5    9    186 
587    4    9    185 
588    5    9    186 
589    4    9    185 
590    4    8    165 
591    3    8    164 
592    3    9    184 
593    3    8    164 
594    2    8    163 
595    2    7    143 
596    2    6    123 
597    2    7    143 
598    1    7    142 
599    1    6    122 
600    1    5    102 
601    0    5    101 
602    0    4    81 
603    0    3    61 
604    1    3    60 
605    1    4    80 
606    1    5    100 
607    18    5    119 
608    18    6    139 
609    18    5    119 
610    18    4    99 
611    17    4    98 
612    16    4    97 
613    17    4    98 
614    17    3    78 
615    17    2    58 
616    16    2    57 
617    17    2    58 
618    18    2    59 
619    1    2    40 
620    1    1    20 
621    0    1    21 
622    1    1    22 
623    1    2    42 
624    2    2    43 
625    2    3    63 
626    2    4    83 
627    2    3    63 
628    1    3    62 
629    2    3    63 
630    2    4    83 
631    1    4    82 
632    1    5    102 
633    1    6    122 
634    1    5    102 
635    1    4    82 
636    1    3    62 
637    0    3    61 
638    1    3    60 
639    0    3    61 
640    1    3    62 
641    0    3    61 
642    1    3    62 
643    1    2    42 
644    1    1    22 
645    1    0    2 
646    1    1    22 
647    0    1    21 
648    1    1    20 
649    1    2    40 
650    0    2    41 
651    0    1    21 
652    1    1    22 
653    2    1    23 
654    1    1    22 
655    0    1    21 
656    1    1    20 
657    1    2    40 
658    0    2    41 
659    1    2    42 
660    0    2    41 
661    0    3    61 
662    0    2    41 
663    0    1    21 
664    0    2    41 
665    0    3    61 
666    1    3    62 
667    2    3    63 
668    2    2    43 
669    2    3    63 
670    2    2    43 
671    2    1    23 
672    1    1    22 
673    0    1    21 
674    1    1    22 
675    1    0    2 
676    0    0    1 
677    1    0    2 
678    2    0    3 
679    1    0    2 
680    1    1    22 
681    0    1    21 
682    1    1    22 
683    1    0    2 
684    0    0    1 
685    1    0    2 
686    1    1    22 
687    2    1    23 
688    1    1    22 
689    0    1    21 
690    1    1    20 
691    1    2    40 
692    18    2    59 
693    1    2    40 
694    1    3    60 
695    18    3    79 
696    18    2    59 
697    1    2    40 
698    18    2    59 
699    18    3    79 
700    18    4    99 
701    18    3    79 
702    18    2    59 
703    18    1    39 
704    18    2    59 
705    17    2    58 
706    17    3    78 
707    17    4    98 
708    18    4    99 
709    18    3    79 
710    18    4    99 
711    18    5    119 
712    18    4    99 
713    18    5    119 
714    18    4    99 
715    18    5    119 
716    1    5    100 
717    0    5    101 
718    0    4    81 
719    0    5    101 
720    1    5    102 
721    1    6    122 
722    1    5    102 
723    0    5    101 
724    0    4    81 
725    0    5    101 
726    1    5    100 
727    0    5    101 
728    0    4    81 
729    0    3    61 
730    1    3    62 
731    1    4    82 
732    2    4    83 
733    2    3    63 
734    2    4    83 
735    1    4    82 
736    0    4    81 
737    0    3    61 
738    0    2    41 
739    0    1    21 
740    1    1    22 
741    2    1    23 
742    2    2    43 
743    3    2    44 
744    2    2    43 
745    2    3    63 
746    2    4    83 
747    1    4    82 
748    1    3    62 
749    1    2    42 
750    2    2    43 
751    2    1    23 
752    2    0    3 
753    2    1    23 
754    2    0    3 
755    2    19    383 
756    2    0    3 
757    2    19    383 
758    2    18    363 
759    1    18    362 
760    2    18    363 
761    3    18    364 
762    3    19    384 
763    3    0    4 
764    3    19    384 
765    2    19    383 
766    3    19    384 
767    3    18    364 
768    2    18    363 
769    2    19    383 
770    2    18    363 
771    2    19    383 
772    2    0    3 
773    2    1    23 
774    2    0    3 
775    2    1    23 
776    1    1    22 
777    0    1    21 
778    0    2    41 
779    1    2    40 
