# caminhante aleatório em matriz 20x20 
# tempo  x   y   sítio 
0    0    0    347 
1    1    0    348 
2    2    0    349 
3    3    0    350 
4    3    1    370 
5    3    2    390 
6    2    2    389 
7    2    17    9 
8    2    2    389 
9    2    17    9 
10    2    2    389 
11    2    17    9 
12    3    17    10 
13    3    16    30 
14    4    16    31 
15    4    17    11 
16    4    16    31 
17    4    17    11 
18    3    17    10 
19    4    17    11 
20    4    16    31 
21    4    15    51 
22    5    15    52 
23    5    16    32 
24    4    16    31 
25    4    15    51 
26    4    16    31 
27    3    16    30 
28    3    17    10 
29    3    2    390 
30    3    17    10 
31    3    16    30 
32    3    17    10 
33    3    2    390 
34    4    2    391 
35    4    1    371 
36    3    1    370 
37    4    1    371 
38    4    2    391 
39    4    1    371 
40    4    0    351 
41    5    0    352 
42    5    1    332 
43    5    0    352 
44    6    0    353 
45    6    1    333 
46    5    1    332 
47    4    1    331 
48    4    2    311 
49    4    1    331 
50    4    0    351 
51    3    0    350 
52    4    0    351 
53    4    1    331 
54    4    0    351 
55    4    1    371 
56    4    0    351 
57    4    1    371 
58    5    1    372 
59    4    1    371 
60    3    1    370 
61    3    0    350 
62    3    1    370 
63    3    2    390 
64    3    1    370 
65    4    1    371 
66    4    2    391 
67    4    17    11 
68    5    17    12 
69    4    17    11 
70    4    16    31 
71    4    15    51 
72    4    14    71 
73    3    14    70 
74    2    14    69 
75    3    14    70 
76    3    15    50 
77    3    16    30 
78    3    17    10 
79    4    17    11 
80    4    16    31 
81    4    17    11 
82    5    17    12 
83    4    17    11 
84    4    16    31 
85    4    17    11 
86    4    16    31 
87    4    17    11 
88    3    17    10 
89    4    17    11 
90    4    16    31 
91    5    16    32 
92    4    16    31 
93    3    16    30 
94    3    15    50 
95    3    16    30 
96    2    16    29 
97    3    16    30 
98    3    15    50 
99    2    15    49 
100    2    16    29 
101    2    15    49 
102    2    16    29 
103    3    16    30 
104    3    17    10 
105    3    2    390 
106    2    2    389 
107    3    2    390 
108    3    17    10 
109    4    17    11 
110    5    17    12 
111    6    17    13 
112    7    17    14 
113    7    2    394 
114    6    2    393 
115    6    17    13 
116    6    2    393 
117    7    2    394 
118    7    1    374 
119    6    1    373 
120    5    1    372 
121    4    1    371 
122    4    2    391 
123    4    17    11 
124    4    16    31 
125    4    15    51 
126    4    16    31 
127    5    16    32 
128    6    16    33 
129    6    17    13 
130    7    17    14 
