# caminhante aleatório em matriz 20x20 
# tempo  x   y   sítio 
0    0    0    190 
1    0    1    170 
2    0    2    150 
3    0    3    130 
4    1    3    131 
5    1    2    151 
6    1    3    131 
7    1    2    151 
8    1    3    131 
9    2    3    132 
10    3    3    133 
11    3    2    153 
12    3    3    133 
13    2    3    132 
14    3    3    133 
15    2    3    132 
16    2    4    112 
17    2    5    92 
18    2    4    112 
19    2    3    132 
20    1    3    131 
21    2    3    132 
22    2    2    152 
23    1    2    151 
24    1    1    171 
25    0    1    170 
26    1    1    171 
27    2    1    172 
28    2    0    192 
29    3    0    193 
30    2    0    192 
31    2    1    212 
32    1    1    211 
33    1    0    191 
34    1    1    211 
35    2    1    212 
36    3    1    213 
37    4    1    214 
38    5    1    215 
39    6    1    216 
40    5    1    215 
41    6    1    216 
42    6    0    196 
43    6    1    176 
44    6    2    156 
45    7    2    157 
46    8    2    158 
47    9    2    159 
48    8    2    158 
49    7    2    157 
50    7    1    177 
51    8    1    178 
52    9    1    179 
53    10    1    160 
54    10    0    180 
55    9    0    181 
56    9    1    201 
57    9    2    221 
58    10    2    220 
59    10    3    240 
60    10    2    220 
61    10    1    200 
62    10    2    220 
63    9    2    239 
64    10    2    220 
65    9    2    239 
66    9    1    219 
67    9    2    239 
68    9    1    219 
69    8    1    218 
70    8    0    198 
71    8    1    178 
72    7    1    177 
73    8    1    178 
74    8    0    198 
75    9    0    199 
76    9    1    179 
77    9    0    199 
78    8    0    198 
79    8    1    218 
80    9    1    219 
81    9    0    199 
82    8    0    198 
83    9    0    199 
84    9    1    219 
85    10    1    200 
86    10    0    180 
87    10    1    160 
88    9    1    179 
89    9    2    159 
90    9    1    179 
91    8    1    178 
92    9    1    179 
93    9    2    159 
94    10    2    140 
95    9    2    141 
96    9    3    121 
97    10    3    120 
98    9    3    139 
99    9    4    119 
100    8    4    118 
101    8    3    138 
102    7    3    137 
103    6    3    136 
104    6    4    116 
105    6    3    136 
106    6    2    156 
107    6    1    176 
108    5    1    175 
109    5    0    195 
110    5    1    215 
111    6    1    216 
112    7    1    217 
113    7    0    197 
114    7    1    177 
115    8    1    178 
116    8    2    158 
117    7    2    157 
118    8    2    158 
119    9    2    159 
120    10    2    140 
121    10    1    160 
122    9    1    179 
123    9    2    159 
124    10    2    140 
125    10    1    160 
126    9    1    179 
127    8    1    178 
128    8    2    158 
129    8    3    138 
130    9    3    139 
131    8    3    138 
132    8    4    118 
133    7    4    117 
134    7    3    137 
135    7    4    117 
136    6    4    116 
137    6    3    136 
138    5    3    135 
139    5    4    115 
140    5    3    135 
141    6    3    136 
142    7    3    137 
143    6    3    136 
144    5    3    135 
145    6    3    136 
146    7    3    137 
147    7    2    157 
148    7    3    137 
149    8    3    138 
150    9    3    139 
151    8    3    138 
152    8    4    118 
153    8    5    98 
154    8    4    118 
155    7    4    117 
156    6    4    116 
157    5    4    115 
158    5    3    135 
159    5    4    115 
160    4    4    114 
161    4    3    134 
162    5    3    135 
163    6    3    136 
164    7    3    137 
165    6    3    136 
166    6    4    116 
167    5    4    115 
168    4    4    114 
169    4    5    94 
170    4    4    114 
171    4    3    134 
172    3    3    133 
173    4    3    134 
174    5    3    135 
175    4    3    134 
176    3    3    133 
177    3    2    153 
178    4    2    154 
179    4    1    174 
180    4    2    154 
181    5    2    155 
182    5    1    175 
183    4    1    174 
184    5    1    175 
185    6    1    176 
186    6    0    196 
187    6    1    216 
188    5    1    215 
189    6    1    216 
190    6    0    196 
191    6    1    176 
192    6    2    156 
193    5    2    155 
194    5    1    175 
195    4    1    174 
196    5    1    175 
197    4    1    174 
198    3    1    173 
199    3    0    193 
200    3    1    173 
201    2    1    172 
202    1    1    171 
203    0    1    170 
204    0    0    190 
205    0    1    210 
206    0    0    190 
207    1    0    191 
208    1    1    171 
209    1    0    191 
210    2    0    192 
211    3    0    193 
212    4    0    194 
213    4    1    214 
214    4    0    194 
215    5    0    195 
216    6    0    196 
217    6    1    216 
218    6    0    196 
219    6    1    176 
220    7    1    177 
221    8    1    178 
222    7    1    177 
223    7    0    197 
224    8    0    198 
225    7    0    197 
226    8    0    198 
227    8    1    178 
228    9    1    179 
229    10    1    160 
230    10    2    140 
231    10    1    160 
232    10    0    180 
233    9    0    181 
234    9    1    161 
235    9    2    141 
236    8    2    142 
237    8    3    122 
238    9    3    121 
239    9    2    141 
240    8    2    142 
241    8    1    162 
242    8    0    182 
243    8    1    202 
244    8    2    222 
245    7    2    223 
246    6    2    224 
247    6    1    204 
248    6    0    184 
249    6    1    164 
250    5    1    165 
251    6    1    164 
252    6    2    144 
253    5    2    145 
254    5    1    165 
255    6    1    164 
256    6    2    144 
257    6    3    124 
258    6    2    144 
259    5    2    145 
260    5    1    165 
261    5    2    145 
262    5    1    165 
263    4    1    166 
264    4    0    186 
265    3    0    187 
266    2    0    188 
267    2    1    168 
268    3    1    167 
269    3    0    187 
270    4    0    186 
271    5    0    185 
272    4    0    186 
273    4    1    166 
274    4    0    186 
275    3    0    187 
276    4    0    186 
277    4    1    166 
278    4    2    146 
279    4    1    166 
280    4    0    186 
281    5    0    185 
282    5    1    165 
283    4    1    166 
284    4    0    186 
285    5    0    185 
286    6    0    184 
287    7    0    183 
288    7    1    163 
289    6    1    164 
290    6    0    184 
291    6    1    204 
292    7    1    203 
293    6    1    204 
294    5    1    205 
295    5    2    225 
296    6    2    224 
297    6    3    244 
298    6    4    264 
299    6    5    284 
300    6    6    304 
301    6    5    284 
302    6    6    304 
303    7    6    303 
304    7    7    323 
305    7    6    303 
306    7    5    283 
307    7    4    263 
308    7    5    283 
309    8    5    282 
310    8    4    262 
311    9    4    261 
312    10    4    260 
313    10    5    280 
314    9    5    299 
315    8    5    298 
316    9    5    299 
317    9    4    279 
318    8    4    278 
319    8    5    298 
320    8    4    278 
321    9    4    279 
322    9    5    299 
323    9    4    279 
324    9    3    259 
325    10    3    240 
326    10    4    260 
327    9    4    279 
328    10    4    260 
329    9    4    279 
330    9    5    299 
331    9    6    319 
332    9    5    299 
333    8    5    298 
334    9    5    299 
335    9    4    279 
336    8    4    278 
337    9    4    279 
338    9    3    259 
339    10    3    240 
340    10    4    260 
341    10    5    280 
342    10    6    300 
343    10    7    320 
344    9    7    339 
345    9    6    319 
346    9    7    339 
347    10    7    320 
348    10    6    300 
349    10    5    280 
350    9    5    281 
351    9    6    301 
352    8    6    302 
353    8    5    282 
354    8    4    262 
355    8    3    242 
356    7    3    243 
357    7    2    223 
358    7    1    203 
359    8    1    202 
360    8    2    222 
361    8    1    202 
362    7    1    203 
363    8    1    202 
364    9    1    201 
365    9    2    221 
366    10    2    220 
367    10    1    200 
368    10    0    180 
369    9    0    199 
370    10    0    180 
371    9    0    199 
372    9    1    179 
373    8    1    178 
374    9    1    179 
375    10    1    160 
376    9    1    161 
377    8    1    162 
378    8    0    182 
379    9    0    181 
380    9    1    201 
381    8    1    202 
382    8    2    222 
383    7    2    223 
384    8    2    222 
385    9    2    221 
386    9    3    241 
387    9    4    261 
388    9    5    281 
389    9    6    301 
390    10    6    300 
391    10    7    320 
392    10    6    300 
393    10    5    280 
394    9    5    281 
395    9    4    261 
396    10    4    260 
397    10    5    280 
398    9    5    299 
399    9    4    279 
400    9    5    299 
401    8    5    298 
402    8    6    318 
403    7    6    317 
404    7    7    337 
405    7    8    357 
406    7    7    337 
407    7    8    357 
408    7    7    337 
409    7    6    317 
410    8    6    318 
411    7    6    317 
412    7    5    297 
413    6    5    296 
414    5    5    295 
415    5    6    315 
416    5    7    335 
417    5    8    355 
418    5    7    335 
419    4    7    334 
420    3    7    333 
421    4    7    334 
422    4    8    354 
423    4    9    374 
424    4    10    394 
425    5    10    395 
426    4    10    394 
427    4    9    14 
428    5    9    15 
429    5    8    35 
430    4    8    34 
431    4    9    14 
432    3    9    13 
433    4    9    14 
434    3    9    13 
435    2    9    12 
436    1    9    11 
437    0    9    10 
438    1    9    11 
439    1    8    31 
440    2    8    32 
441    1    8    31 
442    0    8    30 
443    0    7    50 
444    1    7    51 
445    1    6    71 
446    1    7    51 
447    0    7    50 
448    0    6    70 
449    1    6    71 
450    1    7    51 
451    2    7    52 
452    1    7    51 
453    1    8    31 
454    1    9    11 
455    1    8    31 
456    1    7    51 
457    1    8    31 
458    2    8    32 
459    1    8    31 
460    1    9    11 
461    0    9    10 
462    1    9    9 
463    2    9    8 
464    2    8    28 
465    3    8    27 
466    4    8    26 
467    4    7    46 
468    3    7    47 
469    3    8    27 
470    4    8    26 
471    3    8    27 
472    4    8    26 
473    3    8    27 
474    3    9    7 
475    4    9    6 
476    5    9    5 
477    5    10    385 
478    6    10    384 
479    7    10    383 
480    7    9    363 
481    7    10    383 
482    7    9    3 
483    6    9    4 
484    7    9    3 
485    8    9    2 
486    7    9    3 
487    8    9    2 
488    8    10    382 
489    8    9    2 
490    7    9    3 
491    6    9    4 
492    7    9    3 
493    7    8    23 
494    7    7    43 
495    7    6    63 
496    6    6    64 
497    7    6    63 
498    8    6    62 
499    8    5    82 
500    9    5    81 
501    8    5    82 
502    9    5    81 
503    9    6    61 
504    8    6    62 
505    8    7    42 
506    9    7    41 
507    9    8    21 
508    9    9    1 
509    9    10    381 
510    10    10    380 
511    9    10    381 
512    9    9    1 
513    8    9    2 
514    8    8    22 
515    7    8    23 
516    8    8    22 
517    8    7    42 
518    7    7    43 
519    7    6    63 
520    8    6    62 
521    9    6    61 
522    10    6    60 
523    9    6    61 
524    8    6    62 
525    7    6    63 
526    7    7    43 
527    7    8    23 
528    8    8    22 
529    9    8    21 
530    9    7    41 
531    10    7    40 
532    9    7    41 
533    9    8    21 
534    8    8    22 
535    7    8    23 
536    7    9    3 
537    7    8    23 
538    7    7    43 
539    7    8    23 
540    7    9    3 
541    7    10    383 
542    7    9    363 
543    8    9    362 
544    8    8    342 
545    8    9    362 
546    7    9    363 
547    7    10    383 
548    6    10    384 
549    6    9    4 
550    6    10    384 
551    6    9    4 
552    7    9    3 
553    8    9    2 
554    9    9    1 
555    10    9    0 
556    10    10    380 
557    10    9    360 
558    10    10    380 
559    10    9    360 
560    10    10    380 
561    9    10    399 
562    9    9    379 
563    8    9    378 
564    8    8    358 
565    8    9    378 
566    8    8    358 
567    8    9    378 
568    8    8    358 
569    7    8    357 
570    8    8    358 
571    9    8    359 
572    8    8    358 
573    8    7    338 
574    7    7    337 
575    7    6    317 
576    7    5    297 
577    7    6    317 
578    6    6    316 
579    6    7    336 
580    7    7    337 
581    8    7    338 
582    8    6    318 
583    7    6    317 
584    7    5    297 
585    7    4    277 
586    7    5    297 
587    7    4    277 
588    8    4    278 
589    9    4    279 
590    9    3    259 
591    10    3    240 
592    9    3    241 
593    8    3    242 
594    7    3    243 
595    8    3    242 
596    7    3    243 
597    7    2    223 
598    7    3    243 
599    7    4    263 
600    6    4    264 
601    6    5    284 
602    5    5    285 
603    5    6    305 
604    5    7    325 
605    5    6    305 
606    5    5    285 
607    5    4    265 
608    5    3    245 
609    5    4    265 
610    6    4    264 
611    6    3    244 
612    5    3    245 
613    4    3    246 
614    4    2    226 
615    5    2    225 
616    5    1    205 
617    5    0    185 
618    5    1    165 
619    6    1    164 
620    5    1    165 
621    4    1    166 
622    4    2    146 
623    3    2    147 
624    3    1    167 
625    4    1    166 
626    4    0    186 
627    5    0    185 
628    4    0    186 
629    4    1    166 
630    5    1    165 
631    5    0    185 
632    5    1    205 
633    5    0    185 
634    6    0    184 
635    7    0    183 
636    7    1    203 
637    7    2    223 
638    8    2    222 
639    8    1    202 
640    9    1    201 
641    10    1    200 
642    10    2    220 
643    10    1    200 
644    10    2    220 
645    9    2    239 
646    9    1    219 
647    10    1    200 
648    9    1    219 
649    10    1    200 
650    9    1    201 
651    8    1    202 
652    9    1    201 
653    9    0    181 
654    8    0    182 
655    7    0    183 
656    8    0    182 
657    8    1    162 
658    8    2    142 
659    7    2    143 
660    7    1    163 
661    7    0    183 
662    8    0    182 
663    7    0    183 
664    6    0    184 
665    7    0    183 
666    8    0    182 
667    7    0    183 
668    7    1    203 
669    8    1    202 
670    7    1    203 
671    7    2    223 
672    7    1    203 
673    7    0    183 
674    7    1    203 
675    8    1    202 
676    7    1    203 
677    7    0    183 
678    8    0    182 
679    9    0    181 
680    9    1    161 
681    9    2    141 
682    10    2    140 
683    9    2    159 
684    10    2    140 
685    10    3    120 
686    10    4    100 
687    10    3    120 
688    9    3    121 
689    10    3    120 
690    10    4    100 
691    9    4    101 
692    8    4    102 
693    8    5    82 
694    9    5    81 
695    8    5    82 
696    9    5    81 
697    9    6    61 
698    8    6    62 
699    8    7    42 
700    8    6    62 
701    9    6    61 
702    9    7    41 
703    8    7    42 
704    8    8    22 
705    8    9    2 
706    8    8    22 
707    8    7    42 
708    7    7    43 
709    8    7    42 
710    9    7    41 
711    10    7    40 
712    10    8    20 
713    9    8    21 
714    8    8    22 
715    9    8    21 
716    9    7    41 
717    10    7    40 
718    9    7    41 
719    9    8    21 
720    9    7    41 
721    8    7    42 
722    7    7    43 
723    6    7    44 
724    7    7    43 
725    8    7    42 
726    8    8    22 
727    8    7    42 
728    8    6    62 
729    8    5    82 
730    8    4    102 
731    8    5    82 
732    9    5    81 
733    9    6    61 
734    10    6    60 
