# caminhante aleatório em matriz 20x20 
# tempo  x   y   sítio 
0    0    0    47 
1    1    0    48 
2    1    1    28 
3    1    0    48 
4    2    0    49 
5    2    1    69 
6    1    1    68 
7    1    2    88 
8    1    3    108 
9    0    3    107 
10    1    3    106 
11    1    4    126 
12    1    5    146 
13    1    6    166 
14    0    6    167 
15    0    7    187 
16    1    7    186 
17    1    6    166 
18    2    6    165 
19    1    6    166 
20    1    7    186 
21    0    7    187 
22    1    7    186 
23    1    6    166 
24    1    5    146 
25    1    4    126 
26    1    3    106 
27    1    2    86 
28    1    1    66 
29    0    1    67 
30    0    2    87 
31    0    1    67 
32    0    0    47 
33    0    1    27 
34    1    1    26 
35    1    2    6 
36    0    2    7 
37    0    1    27 
38    1    1    26 
39    2    1    25 
40    2    0    45 
41    1    0    46 
42    0    0    47 
43    0    1    27 
44    0    0    47 
45    0    1    27 
46    1    1    28 
47    0    1    27 
48    1    1    28 
49    2    1    29 
50    2    0    49 
51    3    0    50 
52    3    1    70 
53    3    2    90 
54    2    2    89 
55    2    1    69 
56    3    1    70 
57    4    1    71 
58    3    1    70 
59    3    2    90 
60    4    2    91 
61    3    2    90 
62    2    2    89 
63    2    3    109 
64    1    3    108 
65    1    4    128 
66    0    4    127 
67    0    5    147 
68    0    6    167 
69    0    7    187 
70    1    7    186 
71    2    7    185 
72    2    6    165 
73    3    6    164 
74    3    5    144 
75    3    4    124 
76    4    4    123 
77    4    3    103 
78    4    2    83 
79    4    1    63 
80    3    1    64 
81    3    0    44 
82    2    0    45 
83    1    0    46 
84    2    0    45 
85    2    1    25 
86    1    1    26 
87    0    1    27 
88    0    0    47 
89    0    1    67 
90    0    2    87 
91    1    2    86 
92    1    3    106 
93    1    4    126 
94    0    4    127 
95    1    4    128 
96    1    5    148 
97    1    4    128 
98    1    3    108 
99    2    3    109 
100    2    2    89 
101    1    2    88 
102    1    1    68 
103    2    1    69 
104    3    1    70 
105    3    2    90 
106    4    2    91 
107    4    3    111 
108    3    3    110 
109    2    3    109 
110    2    4    129 
111    1    4    128 
112    2    4    129 
113    2    5    149 
114    3    5    150 
115    2    5    149 
116    1    5    148 
117    1    6    168 
118    1    5    148 
119    2    5    149 
120    2    4    129 
121    2    5    149 
122    3    5    150 
123    4    5    151 
124    5    5    152 
125    5    4    132 
126    5    3    112 
127    5    4    132 
128    4    4    131 
129    4    3    111 
130    4    2    91 
131    4    3    111 
132    3    3    110 
133    4    3    111 
134    5    3    112 
135    6    3    113 
136    6    4    133 
137    6    3    113 
138    7    3    114 
139    8    3    115 
140    7    3    114 
141    7    2    94 
142    7    1    74 
143    7    2    94 
144    7    3    114 
145    7    4    134 
146    7    3    114 
147    7    2    94 
148    8    2    95 
149    7    2    94 
150    6    2    93 
151    6    1    73 
152    7    1    74 
153    7    2    94 
154    7    3    114 
155    7    2    94 
156    7    1    74 
157    8    1    75 
158    9    1    76 
159    9    0    56 
160    10    0    57 
161    11    0    58 
162    11    1    38 
163    10    1    37 
164    11    1    38 
165    12    1    39 
166    12    2    19 
167    7    2    0 
168    7    17    380 
169    7    16    360 
170    7    15    340 
171    12    15    359 
172    12    14    339 
173    11    14    338 
174    10    14    337 
175    11    14    338 
176    10    14    337 
177    9    14    336 
178    8    14    335 
179    8    15    355 
180    8    14    335 
181    8    15    355 
182    9    15    356 
183    10    15    357 
184    10    16    377 
185    10    17    397 
186    9    17    396 
187    9    2    16 
188    9    17    396 
189    9    16    376 
190    9    17    396 
191    9    2    16 
192    8    2    15 
193    8    17    395 
194    7    17    394 
195    7    16    374 
196    8    16    375 
197    8    15    355 
198    8    16    375 
199    7    16    374 
200    6    16    373 
201    7    16    374 
202    8    16    375 
203    8    15    355 
204    8    16    375 
205    8    17    395 
206    8    16    375 
207    8    17    395 
208    7    17    394 
209    7    16    374 
210    6    16    373 
211    6    15    353 
212    7    15    354 
213    7    16    374 
214    7    17    394 
215    7    16    374 
216    7    15    354 
217    6    15    353 
218    7    15    354 
219    7    14    334 
220    7    13    314 
221    6    13    313 
222    6    12    293 
223    5    12    292 
224    4    12    291 
225    3    12    290 
226    4    12    291 
227    3    12    290 
228    4    12    291 
229    5    12    292 
230    5    11    272 
231    4    11    271 
232    4    12    291 
233    3    12    290 
234    3    13    310 
235    3    12    290 
236    4    12    291 
237    4    13    311 
238    3    13    310 
239    2    13    309 
240    2    12    289 
241    2    13    309 
242    3    13    310 
243    2    13    309 
244    1    13    308 
245    1    12    288 
246    1    13    308 
247    1    12    288 
248    2    12    289 
249    2    11    269 
250    2    12    289 
251    1    12    288 
252    0    12    287 
253    0    13    307 
254    1    13    308 
255    2    13    309 
256    3    13    310 
257    4    13    311 
258    5    13    312 
259    5    12    292 
260    4    12    291 
261    4    11    271 
262    4    12    291 
263    4    11    271 
264    4    12    291 
265    5    12    292 
266    5    11    272 
267    4    11    271 
268    5    11    272 
269    6    11    273 
270    6    12    293 
271    6    11    273 
272    6    12    293 
273    6    13    313 
274    5    13    312 
275    5    14    332 
276    4    14    331 
277    3    14    330 
278    3    13    310 
279    4    13    311 
280    3    13    310 
281    4    13    311 
282    4    14    331 
283    5    14    332 
284    6    14    333 
285    7    14    334 
286    8    14    335 
287    8    15    355 
288    7    15    354 
289    7    16    374 
290    7    15    354 
291    8    15    355 
292    7    15    354 
293    7    16    374 
294    6    16    373 
295    6    17    393 
296    6    16    373 
297    7    16    374 
298    8    16    375 
299    8    15    355 
300    8    16    375 
301    8    15    355 
302    9    15    356 
303    8    15    355 
304    9    15    356 
305    9    16    376 
306    10    16    377 
307    10    15    357 
308    9    15    356 
309    8    15    355 
310    9    15    356 
311    8    15    355 
312    9    15    356 
313    9    14    336 
314    10    14    337 
315    10    13    317 
316    11    13    318 
317    11    12    298 
318    12    12    299 
319    12    13    319 
320    11    13    318 
321    10    13    317 
322    11    13    318 
323    12    13    319 
324    7    13    300 
325    12    13    319 
326    7    13    300 
327    7    14    320 
328    7    13    300 
329    12    13    319 
330    12    14    339 
331    11    14    338 
332    11    13    318 
333    10    13    317 
334    9    13    316 
335    8    13    315 
336    8    12    295 
337    9    12    296 
338    10    12    297 
339    10    11    277 
340    10    10    257 
341    10    11    277 
342    9    11    276 
343    10    11    277 
344    11    11    278 
345    11    12    298 
346    12    12    299 
347    12    11    279 
348    12    12    299 
349    12    11    279 
350    12    10    259 
351    12    11    279 
352    12    12    299 
353    12    11    279 
354    12    12    299 
355    12    13    319 
356    12    12    299 
357    7    12    280 
358    7    13    300 
359    7    12    280 
360    12    12    299 
361    11    12    298 
362    11    11    278 
363    10    11    277 
364    11    11    278 
365    10    11    277 
366    10    12    297 
367    9    12    296 
368    9    13    316 
369    9    12    296 
370    8    12    295 
371    7    12    294 
372    7    13    314 
373    6    13    313 
374    5    13    312 
375    6    13    313 
376    7    13    314 
377    7    14    334 
378    7    15    354 
379    7    14    334 
380    7    13    314 
381    7    14    334 
382    6    14    333 
383    7    14    334 
384    6    14    333 
385    7    14    334 
386    8    14    335 
387    8    13    315 
388    9    13    316 
389    9    12    296 
390    9    13    316 
391    8    13    315 
392    8    14    335 
393    9    14    336 
394    9    13    316 
395    9    14    336 
396    8    14    335 
397    7    14    334 
398    7    13    314 
399    8    13    315 
400    7    13    314 
401    6    13    313 
402    5    13    312 
403    5    14    332 
404    5    13    312 
405    6    13    313 
406    6    14    333 
407    6    15    353 
408    6    16    373 
409    5    16    372 
410    5    15    352 
411    5    16    372 
412    5    17    392 
413    5    16    372 
414    6    16    373 
415    6    15    353 
416    6    16    373 
417    6    17    393 
418    7    17    394 
419    8    17    395 
420    8    2    15 
421    7    2    14 
422    8    2    15 
423    8    1    35 
424    8    2    15 
425    7    2    14 
426    6    2    13 
427    6    1    33 
428    5    1    32 
429    5    0    52 
430    4    0    51 
431    3    0    50 
432    3    1    30 
433    3    0    50 
434    3    1    70 
435    2    1    69 
436    2    0    49 
437    3    0    50 
438    3    1    70 
439    3    2    90 
440    3    3    110 
441    4    3    111 
442    5    3    112 
443    4    3    111 
444    3    3    110 
445    3    4    130 
446    2    4    129 
447    1    4    128 
448    1    5    148 
449    1    6    168 
450    2    6    169 
451    1    6    168 
452    1    7    188 
453    2    7    189 
454    1    7    188 
455    1    8    208 
456    1    7    188 
457    1    6    168 
458    2    6    169 
459    2    5    149 
460    1    5    148 
461    2    5    149 
462    2    4    129 
463    3    4    130 
464    3    3    110 
465    2    3    109 
466    3    3    110 
467    3    4    130 
468    3    3    110 
469    4    3    111 
470    4    2    91 
471    5    2    92 
472    4    2    91 
473    5    2    92 
474    6    2    93 
475    6    1    73 
476    6    0    53 
477    6    1    73 
478    7    1    74 
479    6    1    73 
480    7    1    74 
481    7    2    94 
482    7    1    74 
483    6    1    73 
484    6    0    53 
485    6    1    73 
486    7    1    74 
487    7    0    54 
488    8    0    55 
489    8    1    35 
490    7    1    34 
491    6    1    33 
492    7    1    34 
493    8    1    35 
494    7    1    34 
495    8    1    35 
496    8    0    55 
497    9    0    56 
498    9    1    36 
499    9    0    56 
500    9    1    76 
501    10    1    77 
502    10    2    97 
503    10    3    117 
504    10    2    97 
505    11    2    98 
506    10    2    97 
507    9    2    96 
508    9    1    76 
509    8    1    75 
510    7    1    74 
511    7    0    54 
512    8    0    55 
513    8    1    75 
514    7    1    74 
515    8    1    75 
516    8    2    95 
517    8    1    75 
518    7    1    74 
519    8    1    75 
520    8    2    95 
521    8    1    75 
522    8    2    95 
523    8    1    75 
524    8    0    55 
525    9    0    56 
526    9    1    76 
527    9    2    96 
528    8    2    95 
529    8    3    115 
530    8    2    95 
531    7    2    94 
532    7    3    114 
533    7    2    94 
534    8    2    95 
535    9    2    96 
536    10    2    97 
537    9    2    96 
538    9    3    116 
539    9    4    136 
540    9    3    116 
541    9    4    136 
542    9    3    116 
543    10    3    117 
544    9    3    116 
545    8    3    115 
546    8    2    95 
547    8    1    75 
548    7    1    74 
549    7    0    54 
550    6    0    53 
551    7    0    54 
552    7    1    74 
553    7    2    94 
554    6    2    93 
555    5    2    92 
556    5    1    72 
557    5    0    52 
558    6    0    53 
559    5    0    52 
560    5    1    72 
561    5    0    52 
562    4    0    51 
563    4    1    71 
564    4    2    91 
565    4    1    71 
566    5    1    72 
567    4    1    71 
568    4    0    51 
569    4    1    31 
570    4    2    11 
571    5    2    12 
572    6    2    13 
573    6    17    393 
574    7    17    394 
575    6    17    393 
576    6    2    13 
577    6    17    393 
578    6    16    373 
579    7    16    374 
580    6    16    373 
581    6    15    353 
582    7    15    354 
583    8    15    355 
584    9    15    356 
585    8    15    355 
586    9    15    356 
587    8    15    355 
588    7    15    354 
589    7    14    334 
590    8    14    335 
591    7    14    334 
592    8    14    335 
593    8    13    315 
594    9    13    316 
595    10    13    317 
596    10    12    297 
