# caminhante aleatório em matriz 20x20 
# tempo  x   y   sítio 
0    0    0    398 
1    1    0    397 
2    0    0    398 
3    1    0    399 
4    1    1    379 
5    0    1    378 
6    0    2    358 
7    1    2    359 
8    0    2    358 
9    1    2    359 
10    18    2    340 
11    18    1    360 
12    17    1    361 
13    16    1    362 
14    16    0    382 
15    15    0    383 
16    16    0    382 
17    16    1    362 
18    16    0    382 
19    16    1    362 
20    16    0    382 
21    16    1    362 
22    15    1    363 
23    14    1    364 
24    15    1    363 
25    16    1    362 
26    15    1    363 
27    16    1    362 
28    15    1    363 
29    15    0    383 
30    14    0    384 
31    15    0    383 
32    15    19    3 
33    16    19    2 
34    15    19    3 
35    16    19    2 
36    17    19    1 
37    18    19    0 
38    18    18    20 
39    18    17    40 
40    1    17    59 
41    1    16    79 
42    1    15    99 
43    18    15    80 
44    18    14    100 
45    1    14    119 
46    1    15    99 
47    18    15    80 
48    1    15    99 
49    0    15    98 
50    0    14    118 
51    1    14    117 
52    0    14    118 
53    0    15    98 
54    1    15    99 
55    1    14    119 
56    1    13    139 
57    0    13    138 
58    1    13    137 
59    2    13    136 
60    3    13    135 
61    2    13    136 
62    2    12    156 
63    2    11    176 
64    2    10    196 
65    2    11    176 
66    2    10    196 
67    2    11    176 
68    2    12    156 
69    2    11    176 
70    3    11    175 
71    3    12    155 
72    2    12    156 
73    2    11    176 
74    2    12    156 
75    1    12    157 
76    2    12    156 
77    3    12    155 
78    3    13    135 
79    3    12    155 
80    2    12    156 
81    1    12    157 
82    1    13    137 
83    1    12    157 
84    1    13    137 
85    2    13    136 
86    3    13    135 
87    3    12    155 
88    3    11    175 
89    4    11    174 
90    3    11    175 
91    3    10    195 
92    3    11    175 
93    3    10    195 
94    3    11    175 
95    3    10    195 
96    3    9    215 
97    3    8    235 
98    4    8    234 
99    4    9    214 
100    4    10    194 
101    4    9    214 
102    3    9    215 
103    4    9    214 
104    3    9    215 
105    3    10    195 
106    3    11    175 
107    4    11    174 
108    4    12    154 
109    5    12    153 
110    5    11    173 
111    5    10    193 
112    5    11    173 
113    4    11    174 
114    4    12    154 
115    5    12    153 
116    5    13    133 
117    4    13    134 
118    4    12    154 
119    4    11    174 
120    5    11    173 
121    6    11    172 
122    7    11    171 
123    6    11    172 
124    6    12    152 
125    7    12    151 
126    6    12    152 
127    6    11    172 
128    6    12    152 
129    5    12    153 
130    4    12    154 
131    3    12    155 
132    4    12    154 
133    4    11    174 
134    4    12    154 
135    5    12    153 
136    5    11    173 
137    5    12    153 
138    5    13    133 
139    5    14    113 
140    4    14    114 
141    4    15    94 
142    5    15    93 
143    5    16    73 
144    6    16    72 
145    7    16    71 
146    8    16    70 
147    7    16    71 
148    6    16    72 
149    6    17    52 
150    5    17    53 
151    4    17    54 
152    4    18    34 
153    4    17    54 
154    4    18    34 
155    5    18    33 
156    5    17    53 
157    4    17    54 
158    5    17    53 
159    4    17    54 
160    3    17    55 
161    4    17    54 
162    5    17    53 
163    4    17    54 
164    4    18    34 
165    4    17    54 
166    3    17    55 
167    2    17    56 
168    2    18    36 
169    2    17    56 
170    2    18    36 
171    2    19    16 
172    3    19    15 
173    3    0    395 
174    3    19    15 
175    3    18    35 
176    4    18    34 
177    5    18    33 
178    5    19    13 
179    4    19    14 
180    3    19    15 
181    2    19    16 
182    2    18    36 
183    2    19    16 
184    2    18    36 
185    2    17    56 
186    2    18    36 
187    2    17    56 
188    3    17    55 
189    3    16    75 
190    2    16    76 
191    2    15    96 
192    3    15    95 
193    2    15    96 
194    2    14    116 
195    2    13    136 
196    3    13    135 
197    3    12    155 
198    2    12    156 
199    2    11    176 
200    1    11    177 
201    1    12    157 
202    0    12    158 
203    1    12    157 
204    1    11    177 
205    1    12    157 
206    0    12    158 
207    0    11    178 
208    1    11    179 
209    1    12    159 
210    1    11    179 
211    18    11    160 
212    18    12    140 
213    18    11    160 
214    18    10    180 
215    17    10    181 
216    16    10    182 
217    16    11    162 
218    17    11    161 
219    16    11    162 
220    15    11    163 
221    15    12    143 
222    16    12    142 
223    16    11    162 
224    15    11    163 
225    15    12    143 
226    15    11    163 
227    15    12    143 
228    14    12    144 
229    15    12    143 
230    15    11    163 
231    15    10    183 
232    14    10    184 
233    14    9    204 
234    14    8    224 
235    14    7    244 
236    14    8    224 
237    14    9    204 
238    13    9    205 
239    14    9    204 
240    13    9    205 
241    14    9    204 
242    14    8    224 
243    15    8    223 
244    15    7    243 
245    16    7    242 
246    16    6    262 
247    16    5    282 
248    16    6    262 
249    16    5    282 
250    17    5    281 
251    16    5    282 
252    17    5    281 
253    17    6    261 
254    17    7    241 
255    17    8    221 
256    17    9    201 
257    16    9    202 
258    17    9    201 
259    17    8    221 
260    18    8    220 
261    17    8    221 
262    17    7    241 
263    18    7    240 
264    17    7    241 
265    16    7    242 
266    16    8    222 
267    17    8    221 
268    16    8    222 
269    16    9    202 
270    16    10    182 
271    16    11    162 
272    16    10    182 
273    16    9    202 
274    16    8    222 
275    15    8    223 
276    14    8    224 
277    15    8    223 
278    16    8    222 
279    16    9    202 
280    16    10    182 
281    17    10    181 
282    16    10    182 
283    17    10    181 
284    16    10    182 
285    16    11    162 
286    17    11    161 
287    18    11    160 
288    18    12    140 
289    18    11    160 
290    17    11    161 
291    17    12    141 
292    18    12    140 
293    1    12    159 
294    1    13    139 
295    18    13    120 
296    1    13    139 
297    0    13    138 
298    0    12    158 
299    1    12    157 
300    1    13    137 
301    1    14    117 
302    1    13    137 
303    2    13    136 
304    2    12    156 
305    2    11    176 
306    1    11    177 
307    1    12    157 
308    0    12    158 
309    1    12    159 
310    0    12    158 
311    0    11    178 
312    1    11    177 
313    1    12    157 
314    0    12    158 
315    1    12    157 
316    0    12    158 
317    1    12    159 
318    1    11    179 
319    0    11    178 
320    1    11    179 
321    0    11    178 
322    1    11    177 
323    0    11    178 
324    0    10    198 
325    0    11    178 
326    0    10    198 
327    1    10    199 
328    1    9    219 
329    1    8    239 
330    18    8    220 
331    18    9    200 
332    18    8    220 
333    1    8    239 
334    1    7    259 
335    1    6    279 
336    1    7    259 
337    1    8    239 
338    1    9    219 
339    1    10    199 
340    18    10    180 
341    17    10    181 
342    18    10    180 
343    1    10    199 
344    0    10    198 
345    0    9    218 
346    0    10    198 
347    0    9    218 
348    0    8    238 
349    1    8    239 
350    0    8    238 
351    0    9    218 
352    1    9    219 
353    0    9    218 
354    0    8    238 
355    1    8    237 
356    1    9    217 
357    1    10    197 
