# caminhante aleatório em matriz 20x20 
# tempo  x   y   sítio 
0    0    0    199 
1    1    0    198 
2    0    0    199 
3    0    1    219 
4    19    1    200 
5    19    2    220 
6    19    1    200 
7    19    0    180 
8    18    0    181 
9    18    1    161 
10    18    0    181 
11    18    1    161 
12    18    2    141 
13    17    2    142 
14    17    1    162 
15    17    2    142 
16    16    2    143 
17    17    2    142 
18    16    2    143 
19    16    1    163 
20    16    2    143 
21    15    2    144 
22    15    3    124 
23    16    3    123 
24    16    2    143 
25    16    3    123 
26    16    4    103 
27    17    4    102 
28    17    5    82 
29    18    5    81 
30    18    6    61 
31    19    6    60 
32    19    7    40 
33    18    7    41 
34    19    7    40 
35    19    6    60 
36    19    5    80 
37    18    5    81 
38    19    5    80 
39    18    5    81 
40    18    4    101 
41    18    3    121 
42    19    3    120 
43    0    3    139 
44    1    3    138 
45    2    3    137 
46    1    3    138 
47    1    2    158 
48    1    1    178 
49    2    1    177 
50    1    1    178 
51    1    2    158 
52    2    2    157 
53    3    2    156 
54    2    2    157 
55    2    3    137 
56    2    2    157 
57    3    2    156 
58    2    2    157 
59    3    2    156 
60    3    3    136 
61    3    4    116 
62    3    3    136 
63    4    3    135 
64    4    4    115 
65    5    4    114 
66    6    4    113 
67    6    5    93 
68    6    4    113 
69    7    4    112 
70    8    4    111 
71    8    5    91 
72    8    6    71 
73    7    6    72 
74    6    6    73 
75    7    6    72 
76    8    6    71 
77    9    6    70 
78    9    5    90 
79    10    5    89 
80    10    4    109 
81    10    3    129 
82    10    2    149 
83    10    1    169 
84    10    2    149 
85    11    2    148 
86    11    3    128 
87    11    2    148 
88    10    2    149 
89    10    1    169 
90    10    0    189 
91    10    1    209 
92    10    2    229 
93    9    2    230 
94    9    3    250 
95    9    4    270 
96    10    4    269 
97    10    5    289 
98    9    5    290 
99    8    5    291 
100    8    4    271 
101    8    3    251 
102    8    4    271 
103    7    4    272 
104    6    4    273 
105    5    4    274 
106    5    3    254 
107    5    4    274 
108    5    5    294 
109    6    5    293 
110    7    5    292 
111    8    5    291 
112    8    6    311 
113    9    6    310 
114    8    6    311 
115    8    5    291 
116    7    5    292 
117    6    5    293 
118    7    5    292 
119    8    5    291 
120    8    4    271 
121    8    3    251 
122    8    4    271 
123    9    4    270 
124    9    3    250 
125    8    3    251 
126    9    3    250 
127    8    3    251 
128    9    3    250 
129    9    2    230 
130    10    2    229 
131    10    1    209 
132    11    1    208 
133    10    1    209 
134    9    1    210 
135    9    0    190 
136    9    1    210 
137    9    0    190 
138    9    1    170 
139    9    2    150 
140    10    2    149 
141    9    2    150 
142    8    2    151 
143    8    3    131 
144    7    3    132 
145    6    3    133 
146    7    3    132 
147    8    3    131 
148    8    4    111 
149    8    3    131 
150    9    3    130 
151    10    3    129 
152    10    2    149 
153    10    3    129 
154    10    4    109 
155    11    4    108 
156    11    5    88 
