# caminhante aleatório em matriz 20x20 
# tempo  x   y   sítio 
0    0    0    287 
1    0    1    267 
2    1    1    268 
3    2    1    269 
4    3    1    270 
5    3    2    250 
6    4    2    251 
7    4    3    231 
8    5    3    232 
9    5    2    252 
10    4    2    251 
11    3    2    250 
12    4    2    251 
13    5    2    252 
14    4    2    251 
15    3    2    250 
16    4    2    251 
17    5    2    252 
18    5    3    232 
19    5    4    212 
20    6    4    213 
21    7    4    214 
22    8    4    215 
23    9    4    216 
24    9    5    196 
25    9    4    216 
26    8    4    215 
27    9    4    216 
28    9    5    196 
29    8    5    195 
30    8    6    175 
31    7    6    174 
32    7    5    194 
33    7    4    214 
34    6    4    213 
35    6    5    193 
36    6    4    213 
37    6    5    193 
38    6    4    213 
39    7    4    214 
40    7    3    234 
41    8    3    235 
42    8    2    255 
43    8    3    235 
44    8    2    255 
45    8    1    275 
46    9    1    276 
47    9    2    256 
48    9    3    236 
49    9    2    256 
50    9    1    276 
51    9    0    296 
52    9    1    276 
53    10    1    277 
54    10    0    297 
55    11    0    298 
56    11    1    318 
57    11    2    338 
58    12    2    339 
59    7    2    320 
60    7    1    300 
61    6    1    301 
62    5    1    302 
63    6    1    301 
64    5    1    302 
65    6    1    301 
66    7    1    300 
67    12    1    319 
68    11    1    318 
69    10    1    317 
70    10    0    297 
71    10    1    317 
72    11    1    318 
73    10    1    317 
74    11    1    318 
75    12    1    319 
76    12    2    339 
77    11    2    338 
78    12    2    339 
79    11    2    338 
80    12    2    339 
81    7    2    320 
82    6    2    321 
83    6    1    301 
84    7    1    300 
85    12    1    319 
86    11    1    318 
87    11    0    298 
88    10    0    297 
89    9    0    296 
90    9    1    276 
91    10    1    277 
92    10    2    257 
93    10    1    277 
94    10    0    297 
95    11    0    298 
96    12    0    299 
97    12    1    279 
98    12    0    299 
99    7    0    280 
100    6    0    281 
101    7    0    280 
102    7    1    300 
103    7    0    280 
104    7    1    300 
105    6    1    301 
106    7    1    300 
107    12    1    319 
108    12    0    299 
109    12    1    279 
110    12    2    259 
111    12    1    279 
112    12    0    299 
113    12    1    279 
114    12    2    259 
