# caminhante aleatório em matriz 20x20 
# tempo  x   y   sítio 
0    0    0    79 
1    19    0    60 
2    0    0    79 
3    0    1    59 
4    0    0    79 
5    0    1    59 
6    19    1    40 
7    0    1    59 
8    0    0    79 
9    1    0    78 
10    1    1    98 
11    2    1    97 
12    2    2    117 
13    1    2    118 
14    2    2    117 
15    1    2    118 
16    1    1    98 
17    1    0    78 
18    2    0    77 
19    2    1    57 
20    2    0    77 
21    1    0    78 
22    0    0    79 
23    0    1    59 
24    0    2    39 
25    0    1    59 
26    0    2    39 
27    1    2    38 
28    1    1    58 
29    1    2    38 
30    1    1    58 
31    1    0    78 
32    2    0    77 
33    1    0    78 
34    1    1    98 
35    0    1    99 
36    19    1    80 
37    18    1    81 
38    18    2    101 
39    18    3    121 
40    17    3    122 
41    17    2    102 
42    17    3    122 
43    18    3    121 
44    17    3    122 
45    18    3    121 
46    18    4    141 
47    18    5    161 
48    19    5    160 
49    19    6    180 
50    19    7    200 
51    0    7    219 
52    0    8    239 
53    19    8    220 
54    19    7    200 
55    19    6    180 
56    19    7    200 
57    0    7    219 
58    19    7    200 
59    18    7    201 
60    18    6    181 
61    17    6    182 
62    17    7    202 
63    18    7    201 
64    18    6    181 
65    18    7    201 
66    19    7    200 
67    0    7    219 
68    0    8    239 
69    0    7    219 
70    0    6    199 
71    0    7    219 
72    1    7    218 
73    0    7    219 
74    0    8    239 
75    19    8    220 
76    18    8    221 
77    17    8    222 
78    17    7    202 
79    17    6    182 
80    17    7    202 
81    17    6    182 
82    17    5    162 
83    18    5    161 
84    18    4    141 
85    17    4    142 
86    18    4    141 
87    18    5    161 
88    18    4    141 
89    18    5    161 
90    17    5    162 
91    17    4    142 
92    16    4    143 
93    17    4    142 
94    17    5    162 
95    17    4    142 
96    16    4    143 
97    15    4    144 
98    16    4    143 
99    16    3    123 
100    16    4    143 
101    16    3    123 
102    16    2    103 
103    16    1    83 
104    16    2    103 
105    16    1    83 
106    16    0    63 
107    16    1    83 
108    17    1    82 
109    18    1    81 
110    18    2    101 
