# caminhante aleatório em matriz 20x20 
# tempo  x   y   sítio 
0    0    0    347 
1    1    0    348 
2    1    1    328 
3    1    2    308 
4    0    2    307 
5    0    3    287 
6    1    3    288 
7    0    3    287 
8    1    3    286 
9    1    4    266 
10    1    5    246 
11    1    6    226 
12    1    7    206 
13    1    6    226 
14    1    7    206 
15    1    8    186 
16    0    8    187 
17    1    8    186 
18    0    8    187 
19    1    8    186 
20    1    9    166 
21    0    9    167 
22    0    8    187 
23    1    8    188 
24    1    9    168 
25    1    8    188 
26    2    8    189 
27    1    8    188 
28    0    8    187 
29    1    8    186 
30    1    9    166 
31    1    10    146 
32    1    9    166 
33    1    10    146 
34    1    11    126 
35    0    11    127 
36    1    11    126 
37    1    10    146 
38    1    11    126 
39    0    11    127 
40    0    12    107 
41    0    13    87 
42    1    13    86 
43    1    14    66 
44    1    15    46 
45    2    15    45 
46    1    15    46 
47    1    16    26 
48    2    16    25 
49    2    15    45 
50    2    14    65 
51    1    14    66 
52    2    14    65 
53    1    14    66 
54    0    14    67 
55    0    13    87 
56    0    14    67 
57    1    14    66 
58    1    13    86 
59    1    14    66 
60    2    14    65 
61    3    14    64 
62    3    13    84 
63    4    13    83 
64    4    14    63 
65    5    14    62 
66    6    14    61 
67    6    13    81 
68    6    12    101 
69    5    12    102 
70    4    12    103 
71    4    11    123 
72    4    10    143 
73    4    11    123 
74    5    11    122 
75    6    11    121 
76    6    10    141 
77    5    10    142 
78    5    11    122 
79    4    11    123 
80    3    11    124 
81    4    11    123 
82    4    10    143 
83    3    10    144 
84    4    10    143 
85    4    9    163 
86    5    9    162 
87    6    9    161 
88    7    9    160 
89    6    9    161 
90    7    9    160 
91    12    9    179 
92    12    8    199 
93    12    7    219 
94    11    7    218 
95    11    6    238 
96    12    6    239 
97    11    6    238 
98    11    7    218 
99    10    7    217 
100    11    7    218 
101    11    8    198 
102    12    8    199 
103    11    8    198 
104    12    8    199 
105    12    9    179 
106    12    8    199 
107    7    8    180 
108    12    8    199 
109    11    8    198 
110    11    9    178 
111    12    9    179 
112    12    10    159 
113    7    10    140 
114    7    11    120 
115    12    11    139 
116    12    12    119 
117    12    13    99 
118    12    14    79 
119    7    14    60 
120    7    13    80 
121    7    12    100 
122    12    12    119 
123    12    13    99 
124    12    14    79 
125    7    14    60 
126    12    14    79 
127    11    14    78 
128    12    14    79 
129    12    13    99 
130    11    13    98 
