# caminhante aleatório em matriz 20x20 
# tempo  x   y   sítio 
0    0    0    99 
1    19    0    80 
2    0    0    99 
3    1    0    98 
4    0    0    99 
5    1    0    98 
6    2    0    97 
7    2    1    117 
8    2    0    97 
9    2    1    117 
10    1    1    118 
11    1    2    138 
12    0    2    139 
13    1    2    138 
14    0    2    139 
15    19    2    120 
16    19    3    140 
17    0    3    159 
18    0    4    179 
19    0    3    159 
20    0    4    179 
21    1    4    178 
22    1    3    158 
23    2    3    157 
24    1    3    158 
25    1    4    178 
26    0    4    179 
27    0    5    199 
28    0    6    219 
29    1    6    218 
30    1    5    198 
31    1    4    178 
32    2    4    177 
33    3    4    176 
34    2    4    177 
35    3    4    176 
36    4    4    175 
37    4    5    195 
38    3    5    196 
39    3    4    176 
40    4    4    175 
41    3    4    176 
42    4    4    175 
43    4    3    155 
44    4    4    175 
45    4    3    155 
46    5    3    154 
47    5    2    134 
48    5    1    114 
49    4    1    115 
50    4    2    135 
51    3    2    136 
52    4    2    135 
53    4    3    155 
54    4    2    135 
55    4    1    115 
56    5    1    114 
57    5    0    94 
58    4    0    95 
59    3    0    96 
60    4    0    95 
61    4    1    75 
62    4    0    95 
63    3    0    96 
64    2    0    97 
65    2    1    77 
66    3    1    76 
67    2    1    77 
68    2    2    57 
69    3    2    56 
70    4    2    55 
71    4    3    35 
72    5    3    34 
73    6    3    33 
74    6    2    53 
75    6    1    73 
76    6    0    93 
77    7    0    92 
78    6    0    93 
79    6    1    113 
80    5    1    114 
81    5    2    134 
82    5    1    114 
83    4    1    115 
84    5    1    114 
85    4    1    115 
86    5    1    114 
87    5    2    134 
88    6    2    133 
89    6    1    113 
90    6    0    93 
91    6    1    113 
92    7    1    112 
93    8    1    111 
94    9    1    110 
95    10    1    109 
96    10    2    129 
97    11    2    128 
98    10    2    129 
99    9    2    130 
100    9    1    110 
101    8    1    111 
102    9    1    110 
103    8    1    111 
104    7    1    112 
105    6    1    113 
106    6    0    93 
107    5    0    94 
108    5    1    74 
109    5    0    94 
110    5    1    74 
111    5    0    94 
112    4    0    95 
113    5    0    94 
114    4    0    95 
115    4    1    75 
116    3    1    76 
117    3    0    96 
118    2    0    97 
119    2    1    117 
120    2    0    97 
121    2    1    77 
122    2    2    57 
123    2    3    37 
124    2    2    57 
125    2    3    37 
126    1    3    38 
127    0    3    39 
128    19    3    20 
129    19    4    0 
130    18    4    1 
131    18    3    21 
132    17    3    22 
133    17    4    2 
134    17    15    382 
135    18    15    381 
136    17    15    382 
137    17    14    362 
138    17    15    382 
139    18    15    381 
140    17    15    382 
141    17    14    362 
142    18    14    361 
143    18    13    341 
144    17    13    342 
