# caminhante aleatório em matriz 20x20 
# tempo  x   y   sítio 
0    0    0    251 
1    1    0    252 
2    2    0    253 
3    2    1    273 
4    2    2    293 
5    1    2    292 
6    1    3    312 
7    1    2    292 
8    2    2    293 
9    3    2    294 
10    3    1    274 
11    2    1    273 
12    2    2    293 
13    3    2    294 
14    2    2    293 
15    2    1    273 
16    2    0    253 
17    2    1    273 
18    3    1    274 
19    3    2    294 
20    4    2    295 
21    4    1    275 
22    4    0    255 
23    5    0    256 
24    6    0    257 
25    6    1    277 
26    6    0    257 
27    6    1    237 
28    7    1    238 
29    7    0    258 
30    7    1    278 
31    7    0    258 
32    6    0    257 
33    5    0    256 
34    5    1    276 
35    6    1    277 
36    7    1    278 
37    8    1    279 
38    7    1    278 
39    8    1    279 
40    8    2    299 
41    7    2    298 
42    6    2    297 
43    6    3    317 
44    6    2    297 
45    6    1    277 
46    5    1    276 
47    5    0    256 
48    6    0    257 
49    5    0    256 
50    4    0    255 
51    5    0    256 
52    5    1    276 
53    5    0    256 
54    6    0    257 
55    6    1    237 
56    6    0    257 
57    6    1    237 
58    5    1    236 
59    5    0    256 
60    5    1    236 
61    5    2    216 
62    5    1    236 
63    4    1    235 
64    4    2    215 
65    5    2    216 
66    5    3    196 
67    6    3    197 
68    5    3    196 
69    6    3    197 
70    6    4    177 
71    6    3    197 
72    5    3    196 
73    4    3    195 
74    4    4    175 
75    4    5    155 
76    5    5    156 
77    6    5    157 
78    6    4    177 
79    6    3    197 
80    6    4    177 
81    6    5    157 
82    7    5    158 
83    8    5    159 
84    11    5    140 
85    11    6    120 
86    8    6    139 
87    11    6    120 
88    11    7    100 
89    11    6    120 
90    10    6    121 
91    11    6    120 
92    10    6    121 
93    10    7    101 
94    10    6    121 
95    10    5    141 
96    10    4    161 
97    9    4    162 
98    9    3    182 
99    10    3    181 
100    11    3    180 
101    11    4    160 
102    11    3    180 
103    11    2    200 
104    10    2    201 
105    9    2    202 
106    10    2    201 
107    10    1    221 
108    9    1    222 
109    10    1    221 
110    10    0    241 
111    9    0    242 
112    8    0    243 
113    8    1    263 
114    7    1    264 
115    8    1    263 
116    8    0    243 
117    8    1    223 
118    8    2    203 
119    9    2    202 
120    10    2    201 
121    10    1    221 
122    9    1    222 
123    9    0    242 
124    9    1    222 
125    9    2    202 
126    9    3    182 
127    8    3    183 
128    8    4    163 
129    9    4    162 
130    10    4    161 
131    9    4    162 
132    10    4    161 
133    10    3    181 
134    10    4    161 
135    11    4    160 
136    11    3    180 
137    8    3    199 
138    8    4    179 
139    7    4    178 
140    7    3    198 
141    6    3    197 
142    7    3    198 
143    8    3    199 
144    7    3    198 
145    6    3    197 
146    6    2    217 
147    6    3    197 
148    6    2    217 
149    5    2    216 
150    5    3    196 
151    5    4    176 
152    5    3    196 
153    4    3    195 
154    4    4    175 
155    5    4    176 
156    5    3    196 
157    5    2    216 
158    6    2    217 
159    6    1    237 
160    7    1    238 
161    8    1    239 
162    8    2    219 
163    8    3    199 
164    7    3    198 
165    7    2    218 
166    7    3    198 
167    7    4    178 
168    7    5    158 
169    8    5    159 
170    7    5    158 
171    6    5    157 
172    7    5    158 
173    8    5    159 
174    8    6    139 
175    11    6    120 
176    11    7    100 
177    10    7    101 
178    9    7    102 
179    9    6    122 
180    10    6    121 
181    10    5    141 
182    10    4    161 
183    9    4    162 
184    9    3    182 
185    8    3    183 
186    8    2    203 
187    7    2    204 
188    7    3    184 
189    6    3    185 
190    7    3    184 
191    6    3    185 
192    5    3    186 
193    5    2    206 
194    5    3    186 
195    6    3    185 
196    7    3    184 
197    8    3    183 
198    8    2    203 
199    8    3    183 
200    9    3    182 
201    9    2    202 
202    9    1    222 
203    9    0    242 
204    10    0    241 
205    9    0    242 
206    9    1    262 
207    8    1    263 
208    8    2    283 
209    8    3    303 
210    7    3    304 
211    6    3    305 
212    6    4    325 
213    6    3    305 
214    7    3    304 
215    8    3    303 
216    8    2    283 
217    7    2    284 
218    6    2    285 
219    6    1    265 
220    6    0    245 
221    6    1    225 
222    6    2    205 
223    5    2    206 
224    6    2    205 
225    6    3    185 
226    6    2    205 
227    6    3    185 
228    6    2    205 
229    6    1    225 
230    6    0    245 
231    5    0    246 
232    4    0    247 
233    4    1    227 
234    5    1    226 
235    5    2    206 
236    5    3    186 
237    4    3    187 
238    3    3    188 
239    3    2    208 
240    3    3    188 
241    3    4    168 
242    2    4    169 
243    2    5    149 
244    3    5    148 
245    3    6    128 
246    2    6    129 
247    1    6    130 
248    0    6    131 
249    1    6    130 
250    0    6    131 
251    1    6    132 
252    1    5    152 
253    1    6    132 
254    0    6    131 
255    0    7    111 
256    1    7    110 
257    2    7    109 
258    3    7    108 
259    4    7    107 
260    4    8    87 
261    4    9    67 
262    4    10    47 
263    4    9    67 
264    4    8    87 
265    4    7    107 
266    3    7    108 
267    3    6    128 
268    4    6    127 
269    4    7    107 
270    4    8    87 
271    4    9    67 
272    3    9    68 
273    3    8    88 
274    4    8    87 
275    4    7    107 
276    3    7    108 
277    2    7    109 
278    3    7    108 
279    3    6    128 
280    4    6    127 
281    5    6    126 
282    4    6    127 
283    4    5    147 
284    4    6    127 
285    3    6    128 
286    3    7    108 
287    4    7    107 
288    4    8    87 
289    4    9    67 
290    4    8    87 
291    5    8    86 
292    5    9    66 
293    4    9    67 
294    4    8    87 
295    4    9    67 
296    3    9    68 
297    2    9    69 
298    3    9    68 
299    3    8    88 
300    3    7    108 
301    3    6    128 
302    2    6    129 
303    2    7    109 
304    2    8    89 
305    3    8    88 
306    3    9    68 
307    3    10    48 
308    2    10    49 
309    3    10    48 
310    3    9    68 
311    4    9    67 
312    3    9    68 
313    3    8    88 
314    4    8    87 
315    5    8    86 
316    6    8    85 
317    5    8    86 
318    4    8    87 
319    3    8    88 
320    4    8    87 
321    3    8    88 
322    4    8    87 
323    4    9    67 
324    3    9    68 
325    4    9    67 
326    4    10    47 
327    5    10    46 
328    4    10    47 
329    5    10    46 
330    4    10    47 
331    4    9    67 
332    5    9    66 
333    5    8    86 
334    4    8    87 
335    5    8    86 
336    5    7    106 
337    5    8    86 
338    5    7    106 
339    5    6    126 
340    5    5    146 
341    5    6    126 
342    5    7    106 
343    6    7    105 
344    6    8    85 
345    6    7    105 
346    6    8    85 
347    6    9    65 
348    6    8    85 
349    6    9    65 
350    6    8    85 
351    6    9    65 
352    6    8    85 
353    6    9    65 
354    5    9    66 
355    4    9    67 
356    4    10    47 
357    4    11    27 
358    3    11    28 
359    2    11    29 
360    2    12    9 
361    2    11    29 
362    2    12    9 
363    3    12    8 
364    3    11    28 
365    4    11    27 
366    5    11    26 
367    5    12    6 
368    6    12    5 
369    7    12    4 
370    6    12    5 
371    6    11    25 
372    6    12    5 
373    6    11    25 
374    5    11    26 
375    6    11    25 
376    7    11    24 
377    7    12    4 
378    7    11    24 
379    7    12    4 
380    6    12    5 
381    6    11    25 
382    6    12    5 
383    6    11    25 
384    6    12    5 
385    6    7    385 
386    6    6    365 
387    5    6    366 
388    5    5    346 
389    5    4    326 
390    4    4    327 
391    3    4    328 
392    3    3    308 
393    2    3    309 
394    2    4    329 
395    3    4    328 
396    3    3    308 
397    3    2    288 
398    3    3    308 
399    4    3    307 
400    4    2    287 
401    4    3    307 
402    4    2    287 
403    5    2    286 
404    5    1    266 
405    4    1    267 
406    3    1    268 
407    2    1    269 
408    2    2    289 
409    2    1    269 
410    2    2    289 
411    3    2    288 
412    4    2    287 
413    5    2    286 
414    5    3    306 
415    5    4    326 
416    5    5    346 
417    5    6    366 
418    5    5    346 
419    4    5    347 
420    5    5    346 
421    5    6    366 
422    5    5    346 
423    6    5    345 
