# caminhante aleatório em matriz 20x20 
# tempo  x   y   sítio 
0    0    0    204 
1    0    1    184 
2    0    2    164 
3    0    3    144 
4    1    3    143 
5    2    3    142 
6    2    2    162 
7    2    1    182 
8    3    1    181 
9    3    2    161 
10    4    2    160 
11    15    2    179 
12    14    2    178 
13    14    3    158 
14    14    4    138 
15    14    3    158 
16    13    3    157 
17    13    2    177 
18    13    3    157 
19    13    4    137 
20    14    4    138 
21    14    5    118 
22    14    4    138 
23    14    3    158 
24    15    3    159 
25    14    3    158 
26    14    2    178 
27    14    3    158 
28    13    3    157 
29    13    2    177 
30    14    2    178 
31    15    2    179 
32    4    2    160 
33    15    2    179 
34    4    2    160 
35    3    2    161 
36    3    3    141 
37    2    3    142 
38    3    3    141 
39    2    3    142 
40    2    2    162 
41    2    3    142 
42    2    4    122 
43    3    4    121 
44    3    5    101 
45    2    5    102 
46    3    5    101 
47    3    6    81 
48    4    6    80 
49    3    6    81 
50    4    6    80 
51    4    5    100 
52    4    4    120 
53    3    4    121 
54    3    3    141 
55    4    3    140 
56    4    2    160 
57    4    1    180 
58    3    1    181 
59    2    1    182 
60    2    0    202 
61    2    1    182 
62    1    1    183 
63    1    0    203 
64    1    1    223 
65    2    1    222 
66    1    1    223 
67    2    1    222 
68    2    2    242 
69    3    2    241 
70    4    2    240 
71    3    2    241 
72    3    3    261 
73    2    3    262 
74    1    3    263 
75    2    3    262 
76    3    3    261 
77    3    2    241 
78    3    3    261 
79    4    3    260 
80    4    2    240 
81    15    2    259 
82    15    1    239 
83    15    0    219 
84    14    0    218 
85    14    1    198 
86    13    1    197 
87    14    1    198 
88    13    1    197 
89    13    2    177 
90    13    3    157 
91    12    3    156 
92    11    3    155 
93    12    3    156 
94    12    2    176 
95    11    2    175 
96    10    2    174 
97    10    3    154 
98    10    4    134 
99    11    4    135 
100    12    4    136 
101    12    3    156 
102    12    2    176 
103    12    3    156 
104    13    3    157 
105    14    3    158 
106    15    3    159 
107    15    4    139 
108    4    4    120 
109    15    4    139 
110    15    3    159 
111    14    3    158 
112    13    3    157 
113    14    3    158 
114    15    3    159 
115    15    2    179 
116    14    2    178 
117    13    2    177 
118    12    2    176 
119    12    3    156 
120    13    3    157 
121    12    3    156 
122    12    2    176 
123    12    1    196 
124    13    1    197 
125    13    0    217 
126    13    1    237 
127    14    1    238 
128    14    0    218 
129    14    1    238 
130    15    1    239 
131    4    1    220 
132    15    1    239 
133    14    1    238 
134    15    1    239 
135    15    2    259 
136    14    2    258 
137    15    2    259 
138    14    2    258 
139    13    2    257 
140    13    1    237 
141    12    1    236 
142    12    2    256 
143    11    2    255 
144    11    1    235 
145    11    0    215 
146    11    1    195 
147    11    2    175 
148    11    1    195 
149    12    1    196 
150    13    1    197 
151    13    0    217 
152    12    0    216 
153    13    0    217 
154    13    1    197 
155    14    1    198 
156    14    2    178 
157    14    3    158 
158    14    2    178 
159    14    3    158 
160    15    3    159 
161    15    2    179 
162    14    2    178 
163    15    2    179 
164    4    2    160 
165    4    1    180 
166    4    2    160 
167    15    2    179 
168    14    2    178 
169    14    3    158 
170    13    3    157 
171    14    3    158 
172    14    2    178 
173    15    2    179 
174    14    2    178 
175    13    2    177 
176    12    2    176 
177    12    3    156 
178    12    2    176 
179    11    2    175 
180    11    3    155 
181    10    3    154 
182    10    4    134 
183    11    4    135 
184    12    4    136 
185    12    5    116 
186    13    5    117 
187    14    5    118 
188    15    5    119 
189    15    4    139 
190    14    4    138 
191    14    5    118 
192    14    4    138 
193    15    4    139 
194    15    3    159 
195    15    2    179 
196    15    1    199 
197    15    2    179 
198    15    1    199 
199    4    1    180 
200    3    1    181 
201    3    2    161 
202    3    3    141 
203    3    2    161 
204    2    2    162 
205    2    3    142 
206    3    3    141 
207    3    4    121 
208    2    4    122 
209    3    4    121 
210    2    4    122 
211    3    4    121 
212    3    5    101 
213    4    5    100 
214    3    5    101 
215    3    4    121 
216    3    3    141 
217    2    3    142 
218    2    2    162 
219    3    2    161 
220    4    2    160 
221    3    2    161 
222    2    2    162 
223    2    3    142 
224    2    4    122 
225    3    4    121 
226    2    4    122 
227    2    3    142 
228    1    3    143 
229    1    4    123 
230    2    4    122 
231    1    4    123 
232    1    3    143 
233    2    3    142 
234    2    4    122 
235    1    4    123 
236    0    4    124 
237    0    5    104 
238    0    6    84 
239    1    6    83 
240    1    5    103 
241    1    6    83 
242    1    5    103 
243    2    5    102 
244    2    4    122 
245    3    4    121 
246    2    4    122 
247    2    3    142 
248    1    3    143 
249    1    4    123 
250    2    4    122 
251    1    4    123 
252    0    4    124 
253    1    4    123 
254    2    4    122 
255    1    4    123 
256    1    3    143 
257    1    2    163 
258    1    1    183 
259    2    1    182 
260    1    1    183 
261    0    1    184 
262    1    1    185 
263    1    0    205 
264    1    1    185 
265    1    0    205 
266    2    0    206 
267    1    0    205 
268    1    1    225 
269    0    1    224 
270    1    1    223 
271    1    0    203 
272    2    0    202 
273    3    0    201 
274    3    1    221 
275    3    2    241 
276    2    2    242 
277    3    2    241 
278    2    2    242 
279    2    3    262 
280    2    4    282 
281    3    4    281 
282    3    5    301 
283    2    5    302 
284    2    6    322 
285    3    6    321 
286    3    5    301 
287    3    4    281 
288    3    3    261 
