# caminhante aleatório em matriz 20x20 
# tempo  x   y   sítio 
0    0    0    240 
1    1    0    241 
2    0    0    240 
3    19    0    259 
4    19    1    239 
5    19    0    259 
6    19    1    279 
7    19    2    299 
8    18    2    298 
9    17    2    297 
10    18    2    298 
11    18    3    318 
12    18    2    298 
13    18    1    278 
14    18    0    258 
15    19    0    259 
16    18    0    258 
17    18    1    238 
18    18    2    218 
19    18    3    198 
20    19    3    199 
21    19    4    179 
22    19    5    159 
23    19    6    139 
24    19    7    119 
25    19    8    99 
26    18    8    98 
27    18    7    118 
28    19    7    119 
29    19    6    139 
30    19    7    119 
31    19    8    99 
32    18    8    98 
33    18    7    118 
34    19    7    119 
35    19    6    139 
36    19    7    119 
37    18    7    118 
38    17    7    117 
39    16    7    116 
40    16    8    96 
41    15    8    95 
42    14    8    94 
43    15    8    95 
44    15    9    75 
45    14    9    74 
46    14    10    54 
47    15    10    55 
48    15    11    35 
49    15    10    55 
50    15    11    35 
51    15    10    55 
52    14    10    54 
53    14    11    34 
54    14    10    54 
55    14    9    74 
56    15    9    75 
57    15    10    55 
58    15    11    35 
59    16    11    36 
60    16    10    56 
61    16    11    36 
62    15    11    35 
63    15    12    15 
64    14    12    14 
65    14    7    394 
66    14    12    14 
67    14    11    34 
68    15    11    35 
69    15    12    15 
70    15    11    35 
71    15    10    55 
72    15    9    75 
73    14    9    74 
74    15    9    75 
75    15    8    95 
76    16    8    96 
77    16    7    116 
78    15    7    115 
79    16    7    116 
80    15    7    115 
81    16    7    116 
82    16    6    136 
83    16    5    156 
84    17    5    157 
85    18    5    158 
86    18    4    178 
87    18    3    198 
88    18    4    178 
89    19    4    179 
90    19    3    199 
91    19    4    179 
92    19    5    159 
93    0    5    140 
94    19    5    159 
95    0    5    140 
96    0    6    120 
97    19    6    139 
98    19    7    119 
99    0    7    100 
100    1    7    101 
101    1    6    121 
102    1    7    101 
103    2    7    102 
104    3    7    103 
105    3    8    83 
106    3    7    103 
107    2    7    102 
108    3    7    103 
109    4    7    104 
110    5    7    105 
111    6    7    106 
112    5    7    105 
113    6    7    106 
114    7    7    107 
115    7    6    127 
116    6    6    126 
117    6    5    146 
118    6    4    166 
119    7    4    167 
120    7    3    187 
121    6    3    186 
122    6    2    206 
123    6    1    226 
124    6    2    206 
125    6    3    186 
126    6    2    206 
127    6    1    226 
128    6    2    206 
129    5    2    205 
130    6    2    206 
131    7    2    207 
132    7    1    227 
133    7    0    247 
134    7    1    227 
135    7    2    207 
136    7    3    187 
137    8    3    188 
138    8    4    168 
139    9    4    169 
140    8    4    168 
141    8    5    148 
142    7    5    147 
143    6    5    146 
144    6    4    166 
145    6    5    146 
146    5    5    145 
147    5    4    165 
148    6    4    166 
149    5    4    165 
150    6    4    166 
151    5    4    165 
152    4    4    164 
153    4    5    144 
154    3    5    143 
155    2    5    142 
156    3    5    143 
157    2    5    142 
158    2    4    162 
159    3    4    163 
160    2    4    162 
161    2    5    142 
162    2    6    122 
163    2    7    102 
164    2    8    82 
165    2    7    102 
166    3    7    103 
