# caminhante aleatório em matriz 20x20 
# tempo  x   y   sítio 
0    0    0    308 
1    1    0    309 
2    0    0    308 
3    1    0    307 
4    2    0    306 
5    3    0    305 
6    3    1    285 
7    3    0    305 
8    3    1    285 
9    3    2    265 
10    3    1    285 
11    3    2    265 
12    3    3    245 
13    4    3    244 
14    5    3    243 
15    6    3    242 
16    7    3    241 
17    7    2    261 
18    7    1    281 
19    8    1    280 
20    8    2    260 
21    11    2    279 
22    10    2    278 
23    11    2    279 
24    10    2    278 
25    9    2    277 
26    9    3    257 
27    9    2    277 
28    8    2    276 
29    7    2    275 
30    6    2    274 
31    5    2    273 
32    4    2    272 
33    5    2    273 
34    4    2    272 
35    3    2    271 
36    4    2    272 
37    5    2    273 
38    5    1    293 
39    5    0    313 
40    6    0    314 
41    7    0    315 
42    8    0    316 
43    8    1    336 
44    9    1    337 
45    9    0    317 
46    9    1    297 
47    8    1    296 
48    9    1    297 
49    9    0    317 
50    9    1    337 
51    9    2    357 
52    9    3    377 
53    9    4    397 
54    10    4    398 
55    9    4    397 
56    10    4    398 
57    9    4    397 
58    9    3    377 
59    9    4    397 
60    10    4    398 
61    9    4    397 
62    10    4    398 
63    11    4    399 
64    10    4    398 
65    11    4    399 
66    11    15    19 
67    10    15    18 
68    10    4    398 
69    10    15    18 
70    10    4    398 
71    10    3    378 
72    10    4    398 
73    10    15    18 
74    10    4    398 
75    11    4    399 
76    11    15    19 
77    8    15    0 
78    8    14    20 
79    11    14    39 
80    8    14    20 
81    8    15    0 
82    8    14    20 
83    8    13    40 
84    8    14    20 
85    8    13    40 
86    7    13    41 
87    7    14    21 
88    7    15    1 
89    7    14    21 
90    6    14    22 
91    5    14    23 
92    4    14    24 
93    4    13    44 
94    3    13    45 
95    3    14    25 
96    2    14    26 
97    2    13    46 
98    1    13    47 
99    1    12    67 
100    2    12    66 
101    2    11    86 
102    2    12    66 
103    3    12    65 
104    3    11    85 
105    3    10    105 
106    3    11    85 
107    4    11    84 
108    5    11    83 
109    4    11    84 
110    4    12    64 
111    4    13    44 
112    4    12    64 
113    5    12    63 
114    6    12    62 
115    7    12    61 
116    8    12    60 
117    11    12    79 
118    10    12    78 
119    10    11    98 
120    10    10    118 
121    11    10    119 
122    10    10    118 
123    10    11    98 
124    10    10    118 
125    10    9    138 
126    11    9    139 
127    10    9    138 
128    10    10    118 
129    10    11    98 
130    10    10    118 
131    10    9    138 
132    11    9    139 
133    8    9    120 
134    11    9    139 
135    10    9    138 
136    11    9    139 
137    8    9    120 
138    7    9    121 
139    7    10    101 
140    6    10    102 
141    7    10    101 
142    7    9    121 
143    7    8    141 
144    8    8    140 
145    8    7    160 
146    7    7    161 
147    7    6    181 
148    8    6    180 
149    8    5    200 
150    11    5    219 
151    11    6    199 
152    10    6    198 
153    11    6    199 
154    11    5    219 
155    10    5    218 
156    11    5    219 
157    8    5    200 
