# caminhante aleatório em matriz 20x20 
# tempo  x   y   sítio 
0    0    0    85 
1    1    0    86 
2    0    0    85 
3    0    1    65 
4    0    2    45 
5    1    2    46 
6    2    2    47 
7    1    2    46 
8    1    1    66 
9    1    0    86 
10    1    1    66 
11    1    0    86 
12    2    0    87 
13    2    1    107 
14    2    2    127 
15    2    1    107 
16    2    0    87 
17    2    1    107 
18    2    2    127 
19    2    3    147 
20    3    3    148 
21    3    2    128 
22    4    2    129 
23    4    3    149 
24    5    3    150 
25    5    4    170 
26    5    5    190 
27    4    5    189 
28    5    5    190 
29    6    5    191 
30    6    6    211 
31    5    6    210 
32    5    7    230 
33    5    6    210 
34    6    6    211 
35    5    6    210 
36    5    5    190 
37    6    5    191 
38    6    4    171 
39    6    3    151 
40    6    2    131 
41    6    1    111 
42    5    1    110 
43    6    1    111 
44    7    1    112 
45    6    1    111 
46    7    1    112 
47    6    1    111 
48    5    1    110 
49    4    1    109 
50    4    2    129 
51    4    1    109 
52    3    1    108 
53    4    1    109 
54    4    0    89 
55    5    0    90 
56    5    1    70 
57    5    0    90 
58    5    1    110 
59    5    2    130 
60    6    2    131 
61    6    1    111 
62    6    0    91 
63    5    0    90 
64    5    1    70 
65    6    1    71 
66    5    1    70 
67    6    1    71 
68    6    0    91 
69    6    1    111 
70    5    1    110 
71    5    0    90 
72    6    0    91 
73    6    1    71 
74    5    1    70 
75    5    0    90 
76    5    1    70 
77    5    0    90 
78    6    0    91 
79    7    0    92 
80    6    0    91 
81    5    0    90 
82    5    1    110 
83    6    1    111 
84    6    0    91 
85    5    0    90 
86    6    0    91 
87    6    1    111 
88    6    0    91 
89    6    1    111 
90    6    2    131 
91    6    3    151 
92    6    2    131 
93    5    2    130 
94    5    1    110 
95    5    0    90 
96    5    1    70 
97    5    2    50 
98    6    2    51 
99    6    1    71 
100    7    1    72 
101    8    1    73 
102    8    0    93 
103    7    0    92 
104    6    0    91 
105    7    0    92 
106    8    0    93 
107    9    0    94 
108    9    1    114 
109    8    1    113 
110    7    1    112 
111    7    0    92 
112    6    0    91 
113    5    0    90 
114    5    1    110 
