# caminhante aleatório em matriz 20x20 
# tempo  x   y   sítio 
0    0    0    355 
1    1    0    356 
2    1    1    376 
3    2    1    377 
4    2    2    397 
5    3    2    398 
6    3    1    378 
7    3    0    358 
8    3    1    338 
9    4    1    339 
10    4    0    359 
11    4    1    379 
12    3    1    378 
13    3    0    358 
14    3    1    378 
15    3    2    398 
16    4    2    399 
17    4    17    19 
18    4    16    39 
19    3    16    38 
20    3    17    18 
21    2    17    17 
22    2    16    37 
23    1    16    36 
24    2    16    37 
25    3    16    38 
26    4    16    39 
27    15    16    20 
28    14    16    21 
29    14    17    1 
30    14    16    21 
31    14    15    41 
32    14    16    21 
33    14    15    41 
34    14    16    21 
35    14    17    1 
36    15    17    0 
37    4    17    19 
38    4    16    39 
39    3    16    38 
40    3    15    58 
41    3    16    38 
42    3    15    58 
43    3    16    38 
44    3    17    18 
45    4    17    19 
46    4    16    39 
47    4    15    59 
48    3    15    58 
49    4    15    59 
50    3    15    58 
51    2    15    57 
52    1    15    56 
53    0    15    55 
54    0    16    35 
55    1    16    36 
56    1    17    16 
57    2    17    17 
58    2    2    397 
59    1    2    396 
60    0    2    395 
61    1    2    396 
62    1    1    376 
63    2    1    377 
64    1    1    376 
65    2    1    377 
66    2    0    357 
67    2    1    377 
68    3    1    378 
69    3    0    358 
70    4    0    359 
71    4    1    379 
72    15    1    360 
73    14    1    361 
74    13    1    362 
75    13    0    342 
76    13    1    362 
77    13    2    382 
78    13    17    2 
79    13    2    382 
80    14    2    381 
81    14    17    1 
82    15    17    0 
83    14    17    1 
84    14    2    381 
85    14    17    1 
86    14    2    381 
87    15    2    380 
88    15    17    0 
89    15    2    380 
90    15    1    360 
91    4    1    379 
92    15    1    360 
93    15    0    340 
94    15    1    360 
95    14    1    361 
96    13    1    362 
97    12    1    363 
98    12    2    383 
99    12    17    3 
100    12    2    383 
101    12    17    3 
102    12    16    23 
103    12    17    3 
104    13    17    2 
105    13    2    382 
106    13    17    2 
107    12    17    3 
108    12    16    23 
109    13    16    22 
110    13    17    2 
111    13    16    22 
112    12    16    23 
113    12    17    3 
114    12    16    23 
115    12    15    43 
116    12    16    23 
117    12    15    43 
118    12    16    23 
119    12    15    43 
120    12    14    63 
121    12    15    43 
122    12    14    63 
123    12    13    83 
124    13    13    82 
125    13    12    102 
126    13    11    122 
127    14    11    121 
128    15    11    120 
129    15    10    140 
130    4    10    159 
131    4    9    179 
132    4    8    199 
133    4    7    219 
134    4    8    199 
135    4    7    219 
136    4    6    239 
137    4    7    219 
138    3    7    218 
139    3    8    198 
140    3    9    178 
141    3    10    158 
142    4    10    159 
143    4    11    139 
144    3    11    138 
145    3    12    118 
146    3    11    138 
147    4    11    139 
148    3    11    138 
