# caminhante aleatório em matriz 20x20 
# tempo  x   y   sítio 
0    0    0    339 
1    0    1    359 
2    0    2    379 
3    0    3    399 
4    1    3    398 
5    1    16    18 
6    1    15    38 
7    2    15    37 
8    2    16    17 
9    2    3    397 
10    2    16    17 
11    2    15    37 
12    1    15    38 
13    1    16    18 
14    2    16    17 
15    2    15    37 
16    2    14    57 
17    2    15    37 
18    1    15    38 
19    2    15    37 
20    3    15    36 
21    2    15    37 
22    1    15    38 
23    1    16    18 
24    1    15    38 
25    1    16    18 
26    0    16    19 
27    1    16    18 
28    0    16    19 
29    0    15    39 
30    19    15    20 
31    19    16    0 
32    0    16    19 
33    19    16    0 
34    18    16    1 
35    17    16    2 
36    17    15    22 
37    17    14    42 
38    17    15    22 
39    16    15    23 
40    17    15    22 
41    18    15    21 
42    18    14    41 
43    19    14    40 
44    0    14    59 
45    0    13    79 
46    0    12    99 
47    19    12    80 
48    19    13    60 
49    0    13    79 
50    0    14    59 
51    0    15    39 
52    1    15    38 
53    2    15    37 
54    1    15    38 
55    2    15    37 
56    1    15    38 
57    1    16    18 
58    1    15    38 
59    1    16    18 
60    2    16    17 
61    3    16    16 
62    3    15    36 
63    4    15    35 
64    3    15    36 
65    2    15    37 
66    1    15    38 
67    1    14    58 
68    0    14    59 
69    0    15    39 
70    1    15    38 
71    0    15    39 
72    19    15    20 
73    19    14    40 
74    0    14    59 
75    0    15    39 
76    1    15    38 
77    1    16    18 
78    1    15    38 
79    1    16    18 
80    1    15    38 
81    2    15    37 
82    2    16    17 
83    2    15    37 
84    3    15    36 
85    3    14    56 
86    3    15    36 
87    4    15    35 
88    4    16    15 
89    5    16    14 
90    4    16    15 
91    3    16    16 
92    4    16    15 
93    4    15    35 
94    5    15    34 
95    5    14    54 
96    5    13    74 
97    6    13    73 
98    6    12    93 
99    5    12    94 
100    5    13    74 
101    6    13    73 
102    6    12    93 
103    6    13    73 
104    5    13    74 
105    4    13    75 
106    3    13    76 
107    2    13    77 
108    2    12    97 
109    2    13    77 
110    2    12    97 
111    2    11    117 
112    2    12    97 
113    2    13    77 
114    2    12    97 
115    2    13    77 
116    2    12    97 
117    3    12    96 
118    3    13    76 
119    3    12    96 
120    3    11    116 
121    3    12    96 
122    3    13    76 
123    3    12    96 
124    4    12    95 
125    3    12    96 
126    3    13    76 
127    3    12    96 
128    4    12    95 
129    3    12    96 
130    4    12    95 
131    4    11    115 
132    4    10    135 
133    3    10    136 
134    3    9    156 
135    3    10    136 
136    3    9    156 
137    2    9    157 
138    2    10    137 
139    2    9    157 
140    1    9    158 
141    2    9    157 
142    3    9    156 
143    3    8    176 
144    3    9    156 
145    4    9    155 
146    5    9    154 
147    4    9    155 
148    3    9    156 
149    3    8    176 
150    2    8    177 
151    2    7    197 
152    3    7    196 
153    3    8    176 
154    3    7    196 
155    3    8    176 
156    2    8    177 
157    2    9    157 
158    1    9    158 
159    0    9    159 
160    0    8    179 
161    0    9    159 
162    0    10    139 
163    1    10    138 
164    2    10    137 
165    2    11    117 
166    3    11    116 
167    4    11    115 
168    4    12    95 
169    3    12    96 
170    2    12    97 
171    3    12    96 
172    3    11    116 
173    2    11    117 
174    2    10    137 
175    2    9    157 
176    2    8    177 
177    3    8    176 
178    3    7    196 
179    4    7    195 
180    4    8    175 
181    4    7    195 
182    3    7    196 
183    3    6    216 
184    3    7    196 
185    3    8    176 
186    3    9    156 
187    2    9    157 
188    2    10    137 
189    2    11    117 
190    3    11    116 
191    3    12    96 
192    4    12    95 
193    3    12    96 
194    4    12    95 
195    3    12    96 
196    2    12    97 
197    1    12    98 
198    1    13    78 
199    2    13    77 
200    2    14    57 
201    2    15    37 
202    2    16    17 
203    3    16    16 
204    3    3    396 
205    4    3    395 
206    5    3    394 
207    4    3    395 
208    5    3    394 
209    5    16    14 
210    6    16    13 
211    6    3    393 
212    6    2    373 
213    6    1    353 
214    5    1    354 
215    4    1    355 
216    4    0    335 
217    4    1    315 
218    3    1    316 
219    3    0    336 
220    3    1    356 
221    4    1    355 
222    3    1    356 
223    4    1    355 
224    3    1    356 
225    4    1    355 
226    4    2    375 
227    5    2    374 
228    5    1    354 
