# caminhante aleatório em matriz 20x20 
# tempo  x   y   sítio 
0    0    0    261 
1    0    1    281 
2    1    1    282 
3    1    2    302 
4    1    3    322 
5    0    3    321 
6    0    4    341 
7    0    3    321 
8    1    3    320 
9    0    3    321 
10    1    3    322 
11    0    3    321 
12    1    3    320 
13    1    4    340 
14    1    5    360 
15    1    4    340 
16    1    3    320 
17    0    3    321 
18    0    4    341 
19    1    4    342 
20    1    3    322 
21    0    3    321 
22    1    3    320 
23    1    2    300 
24    1    1    280 
25    1    2    300 
26    0    2    301 
27    1    2    302 
28    1    3    322 
29    1    4    342 
30    0    4    341 
31    0    3    321 
32    0    4    341 
33    1    4    340 
34    18    4    359 
35    18    5    379 
36    18    6    399 
37    17    6    398 
38    16    6    397 
39    16    5    377 
40    16    4    357 
41    17    4    358 
42    17    3    338 
43    17    4    358 
44    17    3    338 
45    16    3    337 
46    16    2    317 
47    16    1    297 
48    15    1    296 
49    15    2    316 
50    15    3    336 
51    15    2    316 
52    15    3    336 
53    16    3    337 
54    15    3    336 
55    16    3    337 
56    15    3    336 
57    16    3    337 
58    15    3    336 
59    15    4    356 
60    15    5    376 
61    14    5    375 
62    14    4    355 
63    13    4    354 
64    12    4    353 
65    12    5    373 
66    13    5    374 
67    13    4    354 
68    14    4    355 
69    13    4    354 
70    12    4    353 
71    12    5    373 
72    12    6    393 
73    12    13    13 
74    12    12    33 
75    12    13    13 
76    12    6    393 
77    11    6    392 
78    10    6    391 
79    9    6    390 
80    8    6    389 
81    8    13    9 
82    7    13    8 
83    6    13    7 
84    5    13    6 
85    6    13    7 
86    6    6    387 
87    6    5    367 
88    6    4    347 
89    5    4    346 
90    6    4    347 
91    6    5    367 
92    6    4    347 
93    6    3    327 
94    7    3    328 
95    7    2    308 
96    6    2    307 
97    5    2    306 
98    5    1    286 
99    4    1    285 
100    4    2    305 
101    4    1    285 
102    4    2    305 
103    3    2    304 
104    3    1    284 
105    4    1    285 
106    3    1    284 
107    3    0    264 
108    3    1    244 
109    2    1    243 
110    1    1    242 
111    1    0    262 
112    1    1    242 
113    1    0    262 
114    1    1    242 
115    1    2    222 
116    1    3    202 
117    1    4    182 
118    2    4    183 
119    3    4    184 
120    4    4    185 
121    4    3    205 
122    4    4    185 
123    4    5    165 
124    4    4    185 
125    3    4    184 
126    4    4    185 
127    4    5    165 
128    4    4    185 
129    4    3    205 
130    5    3    206 
131    5    2    226 
132    6    2    227 
133    6    3    207 
134    6    4    187 
135    5    4    186 
136    4    4    185 
137    3    4    184 
138    3    5    164 
139    4    5    165 
140    5    5    166 
141    5    4    186 
142    5    3    206 
143    5    2    226 
144    5    3    206 
145    5    4    186 
146    5    5    166 
147    4    5    165 
148    3    5    164 
149    3    6    144 
150    4    6    145 
151    3    6    144 
152    4    6    145 
153    4    5    165 
154    4    4    185 
155    5    4    186 
156    6    4    187 
157    5    4    186 
158    5    3    206 
159    5    2    226 
160    6    2    227 
161    5    2    226 
162    4    2    225 
163    4    3    205 
164    5    3    206 
165    5    2    226 
166    5    1    246 
167    5    2    226 
168    6    2    227 
169    6    1    247 
170    7    1    248 
171    7    0    268 
172    8    0    269 
173    8    1    249 
174    9    1    250 
175    9    2    230 
176    8    2    229 
177    8    1    249 
178    9    1    250 
179    8    1    249 
180    7    1    248 
181    6    1    247 
182    6    2    227 
183    5    2    226 
184    4    2    225 
185    4    3    205 
186    3    3    204 
187    3    2    224 
188    2    2    223 
189    2    3    203 
190    2    2    223 
191    2    3    203 
192    3    3    204 
193    2    3    203 
194    2    4    183 
195    2    3    203 
196    2    2    223 
197    2    1    243 
198    3    1    244 
199    4    1    245 
200    5    1    246 
201    5    0    266 
202    6    0    267 
203    7    0    268 
204    8    0    269 
205    7    0    268 
206    7    1    288 
207    8    1    289 
208    9    1    290 
209    9    2    310 
210    10    2    311 
211    9    2    310 
212    8    2    309 
213    8    3    329 
214    8    4    349 
215    7    4    348 
216    7    3    328 
217    7    4    348 
218    7    5    368 
219    7    6    388 
220    7    5    368 
221    7    4    348 
222    7    5    368 
223    7    6    388 
224    7    5    368 
225    8    5    369 
226    8    6    389 
227    7    6    388 
228    7    13    8 
229    6    13    7 
230    6    12    27 
231    6    11    47 
232    6    10    67 
233    6    9    87 
234    6    8    107 
235    6    9    87 
236    5    9    86 
237    6    9    87 
238    7    9    88 
239    6    9    87 
