# mcs  energy  magnetization 
132  -0.394  -0.0066 
133  -0.4288  -0.0128 
134  -0.3988  -0.003 
135  -0.3928  0.0152 
136  -0.4108  0.0006 
137  -0.414  0.0164 
138  -0.4404  -0.0004 
139  -0.4224  -0.0088 
140  -0.4236  0.0048 
141  -0.4224  -0.0098 
142  -0.4168  0.0118 
143  -0.4144  -0.0042 
144  -0.4332  0.005 
145  -0.412  0.0082 
146  -0.3972  -0.025 
147  -0.394  0.0282 
148  -0.4112  -0.002 
149  -0.4388  -0.022 
150  -0.4488  0.0174 
151  -0.4624  -0.0022 
152  -0.4576  -0.0226 
153  -0.406  -0.018 
154  -0.4148  0.0334 
155  -0.4084  -0.0054 
156  -0.4184  -0.01 
157  -0.4124  -0.011 
158  -0.4244  0.0024 
159  -0.422  0.0202 
160  -0.418  -0.0146 
161  -0.4296  -0.0024 
162  -0.4284  0.0012 
163  -0.4168  -0.0054 
164  -0.4156  0.0278 
165  -0.4056  -0.0078 
166  -0.408  -0.0024 
167  -0.3816  0.023 
168  -0.41  -0.0074 
169  -0.424  0.0062 
170  -0.4284  -0.0268 
171  -0.4276  -0.0008 
172  -0.4224  0.004 
173  -0.424  0.0138 
174  -0.4188  -0.013 
175  -0.4432  0.0094 
176  -0.4212  -0.0006 
177  -0.4488  0.0066 
178  -0.4384  -0.0106 
179  -0.44  -0.0218 
180  -0.4224  0.0034 
181  -0.3848  0.0092 
182  -0.4108  0.0256 
183  -0.4084  0.0054 
184  -0.4148  0.0276 
185  -0.426  -0.006 
186  -0.4248  -0.014 
187  -0.4428  0.0266 
188  -0.4408  0.0068 
189  -0.3984  -0.007 
190  -0.4292  0.0 
191  -0.4404  0.0126 
192  -0.4468  0.0198 
193  -0.4436  -0.0136 
194  -0.4572  0.0024 
195  -0.476  0.0232 
196  -0.4672  0.0138 
197  -0.4512  0.021 
198  -0.4328  0.005 
199  -0.4132  0.012 
200  -0.44  -0.0172 
201  -0.426  0.0058 
202  -0.416  -0.0196 
203  -0.4128  -0.0058 
204  -0.4248  -0.0144 
205  -0.4228  0.0164 
206  -0.4312  -0.0124 
207  -0.4176  -0.0074 
208  -0.428  -0.0386 
209  -0.4332  0.044 
210  -0.4164  -0.0002 
211  -0.4148  0.0358 
212  -0.4152  -0.0022 
213  -0.4324  -0.0118 
214  -0.428  -0.0182 
215  -0.4248  0.0458 
216  -0.396  -0.0148 
217  -0.3984  0.01 
218  -0.422  -0.032 
219  -0.446  0.0098 
220  -0.4124  -0.0134 
221  -0.4268  -0.0378 
222  -0.44  0.0064 
223  -0.4324  0.011 
224  -0.422  0.0004 
225  -0.4004  -0.0314 
226  -0.4152  0.01 
227  -0.4156  -0.0124 
228  -0.4296  -0.0024 
229  -0.4228  -0.0054 
230  -0.41  0.0056 
231  -0.4232  -0.0156 
232  -0.4108  0.0002 
233  -0.4204  0.0096 
234  -0.4152  -0.0074 
235  -0.4272  -0.0056 
236  -0.418  0.0106 
237  -0.4264  -0.0064 
238  -0.426  -0.0146 
239  -0.4312  -0.0064 
240  -0.432  0.0124 
241  -0.42  -0.005 
242  -0.4248  0.0216 
243  -0.4448  -0.0096 
244  -0.4352  -0.0148 
245  -0.4332  0.0076 
246  -0.4012  0.0094 
247  -0.4096  0.023 
248  -0.4172  -0.013 
249  -0.4292  0.019 
250  -0.4248  0.0042 
251  -0.432  -0.0004 
252  -0.4468  -0.0162 
253  -0.4388  0.0088 
254  -0.44  -0.008 
255  -0.4224  0.0208 
256  -0.4348  -0.0074 
257  -0.4312  0.0168 
258  -0.448  -0.0088 
259  -0.4228  -0.0164 
260  -0.45  0.0096 
261  -0.4468  -0.0126 
262  -0.4444  -0.0384 
263  -0.4544  -0.0046 
264  -0.446  -0.0036 
265  -0.4368  0.014 
266  -0.428  -0.015 
267  -0.4164  -0.0156 
268  -0.4272  -0.0054 
269  -0.4404  0.0144 
270  -0.4216  0.012 
271  -0.428  -0.0192 
272  -0.402  -0.0046 
273  -0.4104  0.0036 
274  -0.4272  0.012 
275  -0.4184  -0.0148 
276  -0.4312  0.005 
277  -0.442  0.0006 
278  -0.4388  -0.0122 
279  -0.4152  -0.0154 
280  -0.434  -0.001 
281  -0.442  0.001 
282  -0.4596  0.0128 
283  -0.452  -0.0254 
284  -0.436  0.0086 
285  -0.4312  0.0152 
286  -0.4392  0.0038 
287  -0.4432  0.0188 
288  -0.4196  0.0326 
289  -0.4344  -0.0532 
290  -0.4116  0.0172 
291  -0.4188  0.0094 
292  -0.4296  0.0284 
293  -0.426  -0.0582 
294  -0.422  -0.0058 
295  -0.4148  0.053 
296  -0.4072  -0.0268 
297  -0.4024  0.0048 
298  -0.3956  0.019 
299  -0.408  -0.001 
300  -0.4368  0.0014 
301  -0.442  0.0046 
302  -0.4416  0.0426 
303  -0.4272  -0.0142 
304  -0.4364  -0.0104 
305  -0.422  -0.049 
306  -0.4412  0.0316 
307  -0.4108  -0.0534 
308  -0.414  0.0266 
309  -0.4104  0.0048 
310  -0.4296  -0.0246 
311  -0.4372  0.0102 
312  -0.4536  -0.0268 
313  -0.4648  -0.0064 
314  -0.4512  -0.0114 
315  -0.4236  -0.0036 
316  -0.4128  0.0122 
317  -0.4316  0.008 
318  -0.4728  -0.0218 
319  -0.4628  -0.012 
320  -0.424  -0.002 
321  -0.4256  -0.0006 
322  -0.4188  0.0312 
323  -0.4136  0.004 
324  -0.4428  -0.0096 
325  -0.4324  -0.0224 
326  -0.4488  -0.0028 
327  -0.414  -0.0112 
328  -0.4276  -0.0106 
329  -0.442  0.0108 
330  -0.4396  0.002 
331  -0.4124  0.0166 
332  -0.4184  -0.0046 
333  -0.412  -0.0012 
334  -0.4272  -0.0084 
335  -0.4056  -0.004 
336  -0.416  0.003 
337  -0.4104  0.0112 
338  -0.4188  -0.0088 
339  -0.3928  0.0166 
340  -0.4052  0.0264 
341  -0.4276  -0.0168 
342  -0.4228  -0.0366 
343  -0.4108  -0.0072 
344  -0.4244  -0.0094 
345  -0.42  -0.0238 
346  -0.4096  -0.011 
347  -0.3996  -0.0066 
348  -0.4144  -0.0204 
349  -0.3916  0.0132 
350  -0.4112  0.0082 
351  -0.42  0.0008 
352  -0.44  -0.0024 
353  -0.436  0.0126 
354  -0.4384  -0.032 
355  -0.4372  0.0156 
356  -0.4088  -0.005 
357  -0.4088  -0.006 
358  -0.4264  -0.0044 
359  -0.4308  -0.007 
360  -0.4228  0.0166 
361  -0.4216  0.0184 
362  -0.4344  -0.0024 
363  -0.4424  0.002 
364  -0.4328  0.0176 
365  -0.4156  -0.0204 
366  -0.4196  -0.0232 
367  -0.4052  0.0096 
368  -0.41  -0.0082 
369  -0.4232  0.0068 
370  -0.432  0.0198 
371  -0.4228  -0.015 
372  -0.4452  0.0054 
373  -0.4612  0.0002 
374  -0.4396  -0.003 
375  -0.4256  -0.0178 
376  -0.4176  -0.0064 
377  -0.4056  0.0168 
378  -0.4112  -0.0154 
379  -0.434  0.0018 
380  -0.4196  -0.0228 
381  -0.444  0.0504 
382  -0.4352  0.0176 
383  -0.432  -0.0162 
384  -0.45  0.0016 
385  -0.4544  0.0072 
386  -0.4448  -0.016 
387  -0.4468  -0.0034 
388  -0.4376  0.0196 
389  -0.4456  0.0004 
390  -0.446  -0.0088 
391  -0.422  -0.0028 
392  -0.44  -0.006 
393  -0.4408  -0.0128 
394  -0.4372  -0.019 
395  -0.4216  0.0154 
396  -0.4076  -0.0266 
397  -0.4104  -0.0192 
398  -0.426  -0.0068 
399  -0.4132  0.0108 
400  -0.4032  -0.0164 
401  -0.3968  0.0048 
402  -0.4284  0.001 
403  -0.4308  -0.0056 
404  -0.4176  -0.001 
405  -0.4196  0.0198 
406  -0.4232  -0.0056 
407  -0.4104  -0.0274 
408  -0.396  0.0044 
409  -0.4296  0.0038 
410  -0.4188  -0.0244 
411  -0.4272  0.005 
412  -0.4244  -0.0212 
413  -0.4288  -0.0142 
414  -0.4188  0.0232 
415  -0.418  -0.0044 
416  -0.4352  0.0378 
417  -0.442  0.0242 
418  -0.4292  0.002 
419  -0.418  0.0056 
420  -0.4276  0.0184 
421  -0.4308  -0.0058 
422  -0.4088  0.007 
423  -0.4348  0.0062 
424  -0.4284  0.0236 
425  -0.4448  0.009 
426  -0.4612  -0.0024 
427  -0.4632  0.0004 
428  -0.47  -0.014 
429  -0.4408  0.0272 
430  -0.43  -0.0096 
431  -0.4196  -0.029 
432  -0.4296  0.0 
433  -0.4288  -0.0256 
434  -0.4244  0.016 
435  -0.4172  0.0048 
436  -0.4232  -0.016 
437  -0.4444  -0.0072 
438  -0.4324  -0.0234 
439  -0.436  0.0186 
440  -0.4352  -0.0164 
441  -0.4232  -0.001 
442  -0.4292  -0.0106 
443  -0.4248  -0.0058 
444  -0.426  -0.0194 
445  -0.4196  0.0192 
446  -0.4216  -0.0142 
447  -0.4088  0.0102 
448  -0.41  0.006 
449  -0.4236  -0.01 
450  -0.4448  0.0116 
451  -0.4256  0.023 
452  -0.4188  0.0208 
453  -0.4092  0.0 
454  -0.4376  -0.0048 
455  -0.4516  0.0054 
456  -0.4452  -0.024 
457  -0.4416  0.007 
458  -0.4244  -0.004 
459  -0.4456  -0.0164 
460  -0.4172  -0.0176 
461  -0.4272  0.0184 
462  -0.4164  -0.01 
463  -0.418  -0.0016 
464  -0.4252  -0.0246 
465  -0.4068  0.0292 
466  -0.4096  -0.006 
467  -0.4012  0.0224 
468  -0.4188  -0.0028 
469  -0.4404  0.029 
470  -0.4492  -0.0244 
471  -0.42  -0.0042 
472  -0.4384  0.015 
473  -0.4528  -0.0076 
474  -0.4192  -0.0248 
475  -0.4196  -0.004 
476  -0.3976  0.0018 
477  -0.4132  -0.0226 
478  -0.41  0.0528 
479  -0.4152  0.0324 
480  -0.4212  -0.01 
481  -0.4124  -0.01 
482  -0.4212  0.0068 
483  -0.4492  0.015 
484  -0.426  0.0366 
485  -0.4288  -0.0018 
486  -0.4316  0.0 
487  -0.4328  0.0166 
488  -0.3956  0.006 
489  -0.4224  0.0156 
490  -0.4372  -0.0112 
491  -0.4332  0.0386 
492  -0.4312  0.0208 
493  -0.4492  0.0074 
494  -0.4484  0.0048 
495  -0.4416  -0.011 
496  -0.4164  0.0182 
497  -0.4272  -0.0158 
498  -0.4308  0.0408 
499  -0.428  -0.011 
500  -0.4244  0.0112 
501  -0.426  -0.0048 
502  -0.4428  0.0132 
503  -0.4372  0.0064 
504  -0.4272  -0.0136 
505  -0.4328  -0.0216 
506  -0.4236  0.0188 
507  -0.4364  0.0056 
508  -0.452  -0.0188 
509  -0.4364  -0.0062 
510  -0.4192  0.0014 
511  -0.4268  -0.0048 
512  -0.4176  0.0036 
513  -0.4096  -0.0334 
514  -0.4172  0.0294 
515  -0.438  -0.004 
516  -0.4232  0.0012 
517  -0.4248  0.0106 
518  -0.4052  0.0238 
519  -0.4408  0.015 
520  -0.4332  0.0022 
521  -0.4552  -0.016 
522  -0.4296  -0.0106 
523  -0.4172  0.0222 
524  -0.4224  0.0026 
525  -0.42  -0.0138 
526  -0.4336  -0.0252 
527  -0.4348  0.0158 
528  -0.4216  0.0034 
529  -0.444  0.01 
530  -0.416  0.0436 
531  -0.4044  -0.0168 
532  -0.382  0.0096 
533  -0.3964  -0.026 
534  -0.4076  0.0212 
535  -0.4012  0.0136 
536  -0.3884  0.0008 
537  -0.42  0.0038 
538  -0.4372  0.0174 
539  -0.4272  0.005 
540  -0.4208  -0.0054 
541  -0.4112  0.0034 
542  -0.4088  0.0398 
543  -0.428  0.0064 
544  -0.42  0.0082 
545  -0.4192  -0.0136 
546  -0.4384  0.0032 
547  -0.412  0.0206 
548  -0.4068  -0.012 
549  -0.4112  -0.0092 
550  -0.4216  0.0294 
551  -0.4384  0.0152 
552  -0.4148  -0.0104 
553  -0.4024  -0.0142 
554  -0.4232  0.0084 
555  -0.412  -0.0054 
556  -0.4096  -0.0002 
557  -0.4316  0.0074 
558  -0.4296  0.0008 
559  -0.4412  -0.0328 
560  -0.4504  0.013 
561  -0.4216  -0.0028 
562  -0.4464  -0.0176 
563  -0.4364  -0.02 
564  -0.4284  0.0022 
565  -0.4132  -0.0266 
566  -0.4312  0.0072 
567  -0.4252  0.006 
568  -0.4204  -0.0088 
569  -0.4064  -0.0272 
570  -0.408  -0.0152 
571  -0.408  0.0254 
572  -0.4024  -0.0076 
573  -0.3988  -0.0152 
574  -0.4092  -0.0042 
575  -0.4028  -0.0024 
576  -0.4076  0.0188 
577  -0.4304  0.0002 
578  -0.4372  0.0092 
579  -0.434  0.042 
580  -0.4264  -0.0128 
581  -0.4456  0.0116 
582  -0.442  -0.012 
583  -0.448  0.0298 
584  -0.406  -0.0126 
585  -0.4252  -0.0024 
586  -0.4408  -0.0204 
587  -0.4568  -0.0236 
588  -0.4244  0.0232 
589  -0.4424  -0.016 
590  -0.4152  0.0368 
591  -0.4172  0.0146 
592  -0.41  0.0004 
593  -0.4288  0.0094 
594  -0.424  0.0086 
595  -0.416  0.006 
596  -0.4528  0.0008 
597  -0.4384  0.0242 
598  -0.4212  -0.0204 
599  -0.442  0.0062 
600  -0.4292  0.0044 
601  -0.4424  -0.0208 
602  -0.4372  -0.01 
603  -0.45  0.0024 
604  -0.4528  -0.0122 
605  -0.4368  -0.0342 
606  -0.4676  -0.0064 
607  -0.46  -0.001 
608  -0.4548  -0.0144 
609  -0.4396  -0.0034 
610  -0.4408  0.0044 
611  -0.45  -0.0044 
612  -0.4488  -0.0114 
613  -0.402  -0.0036 
614  -0.4164  -0.0026 
615  -0.4296  -0.0248 
616  -0.428  0.041 
617  -0.438  -0.0024 
618  -0.4292  -0.0146 
619  -0.4184  -0.007 
620  -0.4132  -0.0202 
621  -0.408  0.004 
622  -0.4068  -0.0146 
623  -0.4136  0.0286 
624  -0.432  -0.0064 
625  -0.4292  -0.0266 
626  -0.4256  0.0156 
627  -0.4292  0.0042 
628  -0.4264  0.0036 
629  -0.4116  -0.0296 
630  -0.4  0.0034 
631  -0.388  -0.0112 
632  -0.402  0.0016 
633  -0.3824  0.016 
634  -0.4096  0.0006 
635  -0.394  0.0066 
636  -0.394  -0.0028 
637  -0.4216  -0.0118 
638  -0.4328  -0.0186 
639  -0.454  0.0012 
640  -0.4284  0.0242 
641  -0.4316  0.0078 
642  -0.4192  -0.0178 
643  -0.422  0.017 
644  -0.4024  -0.0016 
645  -0.426  0.005 
646  -0.4448  0.0158 
647  -0.4492  0.0158 
648  -0.466  -0.0092 
649  -0.44  -0.0084 
650  -0.4524  -0.0216 
651  -0.4268  -0.0126 
652  -0.4108  -0.006 
653  -0.4284  0.0122 
654  -0.4212  -0.0026 
655  -0.4056  0.0184 
656  -0.4068  0.0042 
657  -0.4196  -0.0042 
658  -0.4024  0.0174 
659  -0.4392  0.0474 
660  -0.4132  -0.0276 
661  -0.4228  0.018 
662  -0.4252  -0.0032 
663  -0.4172  0.0276 
664  -0.4048  -0.0044 
665  -0.42  0.007 
666  -0.4508  -0.0094 
667  -0.422  0.014 
668  -0.4136  0.0044 
669  -0.4184  -0.016 
670  -0.4512  0.0104 
671  -0.4524  -0.037 
672  -0.41  0.0072 
673  -0.4396  0.0054 
674  -0.45  -0.001 
675  -0.4492  -0.0048 
676  -0.436  -0.0306 
677  -0.456  0.0002 
678  -0.4464  0.0138 
679  -0.4464  -0.0004 
680  -0.4288  0.0068 
681  -0.4208  -0.0022 
682  -0.4516  0.0306 
683  -0.4208  0.0242 
684  -0.4456  -0.0064 
685  -0.4424  0.017 
686  -0.4268  0.0122 
687  -0.4212  -0.0032 
688  -0.4208  0.0106 
689  -0.4336  -0.0158 
690  -0.4296  -0.0044 
691  -0.4336  0.0094 
692  -0.4492  -0.0056 
693  -0.4352  0.005 
694  -0.4268  0.0162 
695  -0.4268  -0.0046 
696  -0.418  0.0008 
697  -0.4372  -0.006 
698  -0.4416  -0.0268 
699  -0.422  0.0346 
700  -0.4104  -0.0038 
701  -0.434  0.0062 
702  -0.4304  -0.0234 
703  -0.416  0.0 
704  -0.412  0.01 
705  -0.4356  0.0088 
706  -0.4248  0.0326 
707  -0.43  -0.0108 
708  -0.4044  0.0048 
709  -0.4148  -0.0098 
710  -0.402  -0.002 
711  -0.4272  -0.003 
712  -0.4348  -0.0138 
713  -0.4468  -0.0038 
714  -0.4428  -0.0006 
715  -0.434  -0.0188 
716  -0.3964  -0.0018 
717  -0.4084  0.013 
718  -0.4288  -0.0246 
719  -0.4416  0.0006 
720  -0.4396  0.0364 
721  -0.4592  -0.0144 
722  -0.4288  0.0132 
723  -0.434  0.0024 
724  -0.4196  -0.0018 
725  -0.4424  0.019 
726  -0.4356  -0.0246 
727  -0.4068  0.0208 
728  -0.4116  0.017 
729  -0.4256  -0.0014 
730  -0.4348  -0.0064 
731  -0.4228  -0.0086 
732  -0.4684  0.0076 
733  -0.46  -0.0146 
734  -0.458  -0.0026 
735  -0.4612  0.013 
736  -0.4436  -0.016 
737  -0.4312  0.0092 
738  -0.4048  -0.0278 
739  -0.4088  -0.0054 
740  -0.3948  0.0128 
741  -0.41  0.0088 
742  -0.4208  -0.0014 
743  -0.4204  -0.0064 
744  -0.4156  -0.0086 
745  -0.4276  -0.001 
746  -0.4272  0.0288 
747  -0.43  0.0056 
748  -0.4128  -0.0208 
749  -0.3992  -0.013 
750  -0.4296  -0.0042 
751  -0.4236  -0.0322 
752  -0.4252  0.0044 
753  -0.4412  -0.008 
754  -0.4352  -0.029 
755  -0.4304  0.026 
756  -0.4292  0.0006 
757  -0.4028  -0.0108 
758  -0.4044  -0.0352 
759  -0.4348  0.0396 
760  -0.4264  0.0024 
761  -0.4112  0.01 
762  -0.4152  -0.0066 
763  -0.4148  -0.0374 
764  -0.4116  0.0068 
765  -0.408  -0.0012 
766  -0.4116  0.0134 
767  -0.4288  0.0328 
768  -0.4116  -0.0424 
769  -0.4136  -0.011 
770  -0.4116  0.0046 
771  -0.424  0.0104 
772  -0.426  -0.0164 
773  -0.424  0.0208 
774  -0.4212  -0.0166 
775  -0.4228  0.0332 
776  -0.422  -0.0132 
777  -0.4424  0.02 
778  -0.4404  -0.0012 
779  -0.4408  0.0024 
780  -0.426  -0.0214 
781  -0.458  -0.007 
782  -0.4292  -0.0104 
783  -0.4512  -0.0206 
784  -0.438  0.0084 
785  -0.4092  -0.008 
786  -0.4196  -0.0056 
787  -0.4228  0.0182 
788  -0.436  -0.0054 
789  -0.3944  -0.0162 
790  -0.4396  0.01 
791  -0.4252  -0.0324 
792  -0.4424  -0.007 
793  -0.4212  0.001 
794  -0.4224  -0.0122 
795  -0.404  -0.001 
796  -0.4112  0.0204 
797  -0.4384  -0.0048 
798  -0.402  -0.0254 
799  -0.4148  0.0026 
800  -0.4072  0.0164 
801  -0.4236  -0.0056 
802  -0.4036  -0.0004 
803  -0.3888  -0.0052 
804  -0.4076  0.016 
805  -0.4068  0.017 
806  -0.4148  -0.0146 
807  -0.4056  -0.0002 
808  -0.4088  -0.0006 
809  -0.4204  -0.0278 
810  -0.4232  -0.004 
811  -0.4228  0.0292 
812  -0.4192  -0.0022 
813  -0.4348  -0.0168 
814  -0.442  0.0424 
815  -0.3992  -0.0052 
816  -0.4084  0.0362 
817  -0.41  -0.003 
818  -0.4104  -0.0016 
819  -0.4284  0.0106 
820  -0.434  0.0104 
821  -0.422  -0.0128 
822  -0.4324  0.0186 
823  -0.4376  -0.0046 
824  -0.4192  -0.0136 
825  -0.4132  -0.002 
826  -0.404  -0.0146 
827  -0.4136  0.017 
828  -0.4104  -0.023 
829  -0.4204  -0.0002 
830  -0.4316  -0.0018 
831  -0.422  -0.0264 
832  -0.432  0.0264 
833  -0.414  0.0178 
834  -0.424  0.0206 
835  -0.4128  -0.0096 
836  -0.4088  -0.0066 
837  -0.4048  -0.0154 
838  -0.4236  -0.0228 
839  -0.4388  -0.0066 
840  -0.4448  -0.0274 
841  -0.41  0.0098 
842  -0.4216  -0.0126 
843  -0.422  0.0184 
844  -0.4148  0.0174 
845  -0.4248  -0.0254 
846  -0.432  -0.016 
847  -0.438  -0.027 
848  -0.424  0.0158 
849  -0.4404  -0.0124 
850  -0.4272  -0.0056 
851  -0.4064  0.005 
852  -0.4176  -0.0072 
853  -0.4204  0.0 
854  -0.4384  -0.0312 
855  -0.4232  0.0286 
856  -0.442  -0.0098 
857  -0.4388  0.011 
858  -0.4396  0.003 
859  -0.4228  0.0018 
860  -0.4232  0.002 
861  -0.4488  0.003 
862  -0.4516  0.0068 
863  -0.4364  -0.0124 
864  -0.4596  -0.0142 
865  -0.4372  -0.0054 
866  -0.4272  0.0094 
867  -0.4108  0.0034 
868  -0.4228  -0.0156 
869  -0.4284  0.0128 
870  -0.4264  -0.016 
871  -0.4056  -0.0062 
872  -0.4008  -0.0102 
873  -0.4072  -0.0138 
874  -0.4516  0.002 
875  -0.4264  0.025 
876  -0.4136  -0.0514 
877  -0.3996  0.0036 
878  -0.4268  -0.0142 
879  -0.4312  0.0126 
880  -0.44  -0.0198 
881  -0.4188  0.0072 
882  -0.4556  -0.0366 
883  -0.4644  0.0202 
884  -0.4404  0.019 
885  -0.4408  0.0128 
886  -0.4268  -0.0086 
887  -0.4172  -0.0116 
888  -0.418  0.0182 
889  -0.4316  -0.0042 
890  -0.4632  0.0016 
891  -0.4384  0.0162 
892  -0.4232  0.0118 
893  -0.424  0.018 
894  -0.4024  -0.0234 
895  -0.4388  0.0022 
896  -0.4336  -0.013 
897  -0.4448  0.0162 
898  -0.4592  -0.0156 
899  -0.4444  -0.0014 
900  -0.432  0.0054 
901  -0.4368  0.0124 
902  -0.4588  0.0146 
903  -0.4212  0.0322 
904  -0.4296  -0.0272 
905  -0.4312  0.0026 
906  -0.4144  0.0206 
907  -0.4204  0.0136 
908  -0.4156  0.0152 
909  -0.3896  -0.0188 
910  -0.4196  -0.0096 
911  -0.4512  -0.0008 
912  -0.4264  0.0274 
913  -0.4108  0.0324 
914  -0.4144  -0.0164 
915  -0.4428  -0.0184 
916  -0.418  -0.0068 
917  -0.3904  -0.0012 
918  -0.416  -0.04 
919  -0.402  0.0012 
920  -0.4484  0.0148 
921  -0.456  -0.0026 
922  -0.4692  0.0254 
923  -0.4544  -0.0106 
924  -0.4424  -0.0054 
925  -0.4364  0.0152 
926  -0.418  -0.0042 
927  -0.4044  -0.014 
928  -0.44  0.0116 
929  -0.4292  0.0102 
930  -0.4188  0.023 
931  -0.4272  -0.0246 
932  -0.4184  0.0118 
933  -0.4392  0.007 
934  -0.4292  -0.0214 
935  -0.4368  0.0014 
936  -0.4192  0.0286 
937  -0.4448  0.0018 
938  -0.4364  -0.0114 
939  -0.452  0.019 
940  -0.4384  0.0092 
941  -0.4376  0.017 
942  -0.436  -0.004 
943  -0.4496  0.004 
944  -0.428  0.006 
945  -0.4444  -0.0312 
946  -0.4368  0.0016 
947  -0.426  -0.032 
948  -0.428  -0.023 
949  -0.4148  0.0014 
950  -0.4212  0.0264 
951  -0.406  0.0076 
952  -0.432  -0.022 
953  -0.434  0.0124 
954  -0.4164  -0.0122 
955  -0.428  -0.0064 
956  -0.4148  -0.0038 
957  -0.394  0.0174 
958  -0.392  -0.0074 
959  -0.4056  -0.0116 
960  -0.4256  0.0316 
961  -0.4276  -0.0146 
962  -0.426  0.016 
963  -0.4264  -0.03 
964  -0.42  -0.0008 
965  -0.3836  0.0154 
966  -0.3896  -0.0006 
967  -0.4048  0.0062 
968  -0.4116  0.0116 
969  -0.416  0.0188 
970  -0.422  0.0094 
971  -0.4192  -0.0064 
972  -0.4064  -0.0242 
973  -0.4316  0.021 
974  -0.4452  0.0022 
975  -0.4264  -0.0092 
976  -0.412  0.0016 
977  -0.43  0.024 
978  -0.4236  -0.002 
979  -0.4264  0.0116 
980  -0.4484  -0.0146 
981  -0.4556  -0.0144 
982  -0.4576  0.0096 
983  -0.4216  0.0014 
984  -0.4056  0.016 
985  -0.4304  -0.0066 
986  -0.3956  -0.0286 
987  -0.4008  -0.0118 
988  -0.4256  -0.0278 
989  -0.4124  -0.005 
990  -0.426  0.0076 
991  -0.4152  0.0028 
