# mcs  energy  magnetization 
224  -0.8  0.0208 
225  -0.8272  0.0352 
226  -0.8  -0.0016 
227  -0.7904  0.0152 
228  -0.8096  -0.0288 
229  -0.792  0.0224 
230  -0.8272  0.0608 
231  -0.8768  0.136 
232  -0.8512  0.0048 
233  -0.8448  0.004 
234  -0.824  -0.0152 
235  -0.8384  0.0312 
236  -0.8016  0.0464 
237  -0.8496  0.0264 
238  -0.8656  0.0512 
239  -0.8896  0.0096 
240  -0.8256  -0.0376 
241  -0.8592  0.0032 
242  -0.7952  -0.0128 
243  -0.7888  -0.1 
244  -0.7824  -0.052 
245  -0.7936  -0.0048 
246  -0.7952  -0.008 
247  -0.776  0.0048 
248  -0.784  -0.056 
249  -0.7904  -0.0192 
250  -0.7632  -0.0272 
251  -0.7968  0.0424 
252  -0.8  0.0376 
253  -0.784  0.0384 
254  -0.8064  -0.024 
255  -0.8096  0.0688 
256  -0.8352  0.032 
257  -0.8224  0.0352 
258  -0.8096  0.1216 
259  -0.8  0.04 
260  -0.8256  -0.0008 
261  -0.7552  0.0256 
262  -0.7952  0.0424 
263  -0.8192  0.0152 
264  -0.8352  0.0048 
265  -0.7888  -0.0032 
266  -0.8352  -0.0568 
267  -0.84  -0.0856 
268  -0.776  -0.0832 
269  -0.7904  -0.1576 
270  -0.7696  -0.1368 
271  -0.8368  -0.0888 
272  -0.8656  -0.064 
273  -0.8576  -0.0616 
274  -0.8832  0.0104 
275  -0.8336  -0.0032 
276  -0.832  0.0072 
277  -0.8064  0.0256 
278  -0.768  0.004 
279  -0.7648  0.0176 
280  -0.808  0.1296 
281  -0.8432  0.0792 
282  -0.8672  0.0904 
283  -0.8336  0.0864 
284  -0.864  0.0744 
285  -0.7856  0.096 
286  -0.816  0.0488 
287  -0.7728  0.0416 
288  -0.8256  -0.0064 
289  -0.8048  -0.0376 
290  -0.7808  0.0208 
291  -0.8112  0.0392 
292  -0.7792  0.0312 
293  -0.8016  0.0112 
294  -0.7904  -0.0152 
295  -0.8256  -0.0632 
296  -0.7952  -0.0904 
297  -0.8464  -0.0136 
298  -0.8112  -0.0112 
299  -0.8096  0.0232 
300  -0.848  -0.0224 
301  -0.8416  -0.0176 
302  -0.7904  -0.012 
303  -0.8576  0.0696 
304  -0.824  0.0112 
305  -0.7984  -0.0272 
306  -0.7968  -0.08 
307  -0.7568  -0.008 
308  -0.8384  -0.0448 
309  -0.8256  -0.0568 
310  -0.8128  -0.008 
311  -0.8256  -0.128 
312  -0.8208  -0.076 
313  -0.7936  -0.0272 
314  -0.816  -0.008 
315  -0.848  0.0256 
316  -0.8544  0.0168 
317  -0.8576  0.1536 
318  -0.8816  0.1312 
319  -0.8304  -0.0128 
320  -0.7696  -0.044 
321  -0.8528  -0.0232 
322  -0.8288  0.0272 
323  -0.7904  -0.0056 
324  -0.7952  0.1152 
325  -0.7856  0.0752 
326  -0.8624  0.0192 
327  -0.8064  -0.0704 
328  -0.8352  -0.1064 
329  -0.8288  -0.1304 
330  -0.8608  -0.1024 
331  -0.856  -0.048 
332  -0.8688  -0.0232 
333  -0.808  -0.0048 
334  -0.7632  0.0056 
335  -0.7536  -0.0368 
336  -0.8016  -0.0728 
337  -0.8208  -0.0048 
338  -0.8144  0.0656 
339  -0.7968  0.076 
340  -0.8544  0.08 
341  -0.7856  0.0136 
342  -0.7536  -0.008 
343  -0.7936  -0.0808 
344  -0.784  -0.0712 
345  -0.7776  -0.044 
346  -0.816  -0.0576 
347  -0.8272  -0.064 
348  -0.8048  -0.1 
349  -0.8112  -0.1336 
350  -0.7616  -0.0312 
351  -0.8112  -0.0216 
352  -0.7664  0.0048 
353  -0.7584  -0.0536 
354  -0.7056  0.0 
355  -0.7744  0.064 
356  -0.8064  0.0448 
357  -0.7888  0.0288 
358  -0.784  -0.0112 
359  -0.8112  -0.0352 
360  -0.7856  0.0056 
361  -0.752  0.028 
362  -0.7424  0.0584 
363  -0.792  0.024 
364  -0.8064  0.0304 
365  -0.8272  0.0416 
366  -0.8544  -0.0072 
367  -0.8352  0.0128 
368  -0.848  0.116 
369  -0.8416  0.0984 
370  -0.8208  -0.0136 
371  -0.776  0.0224 
372  -0.7984  -0.0184 
373  -0.8272  0.0312 
374  -0.84  0.0704 
375  -0.808  0.0736 
376  -0.8304  0.0272 
377  -0.7904  0.024 
378  -0.7552  -0.0408 
379  -0.7488  0.0064 
380  -0.752  0.0152 
381  -0.7728  -0.0112 
382  -0.792  0.0024 
383  -0.7904  -0.016 
384  -0.8336  -0.0176 
385  -0.8112  -0.0168 
386  -0.8432  -0.0856 
387  -0.8752  -0.1512 
388  -0.8048  -0.052 
389  -0.7856  0.0168 
390  -0.7872  0.0624 
391  -0.8304  -0.0064 
392  -0.8128  0.0144 
393  -0.8448  -0.0368 
394  -0.8048  -0.0784 
395  -0.8432  0.0088 
396  -0.7808  0.0024 
397  -0.816  -0.0856 
398  -0.7968  -0.0816 
399  -0.8176  -0.0256 
400  -0.8336  -0.0296 
401  -0.896  0.0328 
402  -0.8208  0.0008 
403  -0.7744  0.0 
404  -0.8048  -0.088 
405  -0.752  -0.0848 
406  -0.8256  -0.104 
407  -0.8224  -0.0768 
408  -0.784  -0.0376 
409  -0.8304  0.0768 
410  -0.8416  0.0568 
411  -0.832  -0.0104 
412  -0.8496  0.0432 
413  -0.8288  0.072 
414  -0.808  0.044 
415  -0.7904  0.0664 
416  -0.8336  0.0464 
417  -0.7872  -0.0016 
418  -0.8624  0.0408 
419  -0.8512  0.0224 
420  -0.8192  0.0488 
421  -0.8224  0.0784 
422  -0.808  0.1048 
423  -0.8224  -0.0264 
424  -0.784  -0.0664 
425  -0.7696  -0.0136 
426  -0.7904  0.0112 
427  -0.7456  -0.0472 
428  -0.7808  0.0832 
429  -0.8176  0.0856 
430  -0.8016  0.0624 
431  -0.8288  -0.0184 
432  -0.8272  -0.0048 
433  -0.8304  -0.0504 
434  -0.848  -0.036 
435  -0.8176  -0.0504 
436  -0.7824  -0.0928 
437  -0.8144  -0.0296 
438  -0.8624  -0.0696 
439  -0.8896  -0.0976 
440  -0.8672  -0.052 
441  -0.8944  -0.0168 
442  -0.848  0.0152 
443  -0.7984  0.052 
444  -0.816  0.1352 
445  -0.8352  0.0568 
446  -0.8304  0.0216 
447  -0.8064  -0.056 
448  -0.8384  -0.0608 
449  -0.8192  -0.012 
450  -0.8736  0.0176 
451  -0.8528  0.0792 
452  -0.8736  0.0688 
453  -0.8432  0.0448 
454  -0.8192  0.0192 
455  -0.8784  0.0448 
456  -0.8528  0.0568 
457  -0.8016  0.1512 
458  -0.7872  0.1136 
459  -0.7776  0.0792 
460  -0.8032  0.0952 
461  -0.8448  0.092 
462  -0.8144  0.0912 
463  -0.8144  0.072 
464  -0.8464  0.0816 
465  -0.8256  -0.0248 
466  -0.8064  -0.0992 
467  -0.8384  -0.0736 
468  -0.8304  -0.0656 
469  -0.8384  -0.0688 
470  -0.8208  -0.0088 
471  -0.8048  -0.0064 
472  -0.8304  -0.0288 
473  -0.7616  -0.0344 
474  -0.7472  -0.0288 
475  -0.7472  0.0176 
476  -0.8  0.0192 
477  -0.7552  -0.0248 
478  -0.864  0.004 
479  -0.8704  -0.0328 
480  -0.8128  -0.0328 
481  -0.784  -0.0144 
482  -0.7808  0.1048 
483  -0.8176  0.0536 
484  -0.7808  0.0608 
485  -0.7488  0.0056 
486  -0.7648  -0.024 
487  -0.7776  0.1144 
488  -0.8528  0.1216 
489  -0.8976  0.084 
490  -0.8384  0.1072 
491  -0.8656  0.1272 
492  -0.8736  0.2048 
493  -0.8784  0.2328 
494  -0.896  0.2184 
495  -0.8368  0.1328 
496  -0.7664  0.0176 
497  -0.8144  -0.048 
498  -0.8336  -0.036 
499  -0.8256  -0.0088 
500  -0.8592  0.0256 
501  -0.7904  -0.02 
502  -0.7984  0.0088 
503  -0.872  -0.0352 
504  -0.8544  0.0112 
505  -0.7984  -0.0728 
506  -0.7888  -0.056 
507  -0.8096  -0.0152 
508  -0.832  -0.0232 
509  -0.8368  -0.0008 
510  -0.7952  -0.0768 
511  -0.8096  -0.0128 
512  -0.8096  0.0008 
513  -0.8032  0.0536 
514  -0.8048  -0.048 
515  -0.8528  -0.0144 
516  -0.8176  -0.116 
517  -0.8656  -0.0712 
518  -0.8624  -0.0848 
519  -0.7712  -0.0184 
520  -0.8352  0.056 
521  -0.7488  0.0456 
522  -0.7664  -0.0072 
523  -0.8208  -0.0416 
524  -0.7776  -0.012 
525  -0.7968  0.024 
526  -0.7696  0.0072 
527  -0.8032  -0.0008 
528  -0.9088  -0.0072 
529  -0.8256  0.0024 
530  -0.8768  0.0664 
531  -0.8544  0.0344 
532  -0.8512  0.0096 
533  -0.8112  -0.012 
534  -0.7312  0.0768 
535  -0.792  0.0256 
536  -0.8432  -0.0192 
537  -0.8352  -0.0464 
538  -0.8544  -0.056 
539  -0.832  -0.0688 
540  -0.808  -0.0696 
541  -0.84  -0.0032 
542  -0.808  0.052 
543  -0.8352  0.0296 
544  -0.8096  -0.0496 
545  -0.808  -0.068 
546  -0.8  -0.0072 
547  -0.8512  0.008 
548  -0.7744  0.0112 
549  -0.7952  0.04 
550  -0.8272  0.0352 
551  -0.8384  -0.024 
552  -0.8064  -0.0008 
553  -0.824  0.004 
554  -0.784  0.0096 
555  -0.7744  -0.0096 
556  -0.8032  -0.004 
557  -0.8576  0.0432 
558  -0.8288  0.0264 
559  -0.8544  -0.0504 
560  -0.8832  -0.1008 
561  -0.848  -0.124 
562  -0.8112  0.0096 
563  -0.8544  0.0752 
564  -0.848  0.08 
565  -0.8512  0.0712 
566  -0.856  0.0528 
567  -0.8624  -0.0016 
568  -0.8096  0.0528 
569  -0.8304  0.1016 
570  -0.8064  0.0248 
571  -0.792  0.0256 
572  -0.8112  0.0408 
573  -0.8384  -0.024 
574  -0.7856  -0.0776 
575  -0.8576  -0.196 
576  -0.848  -0.104 
577  -0.8304  -0.1096 
578  -0.8336  0.0368 
579  -0.808  0.0136 
580  -0.84  -0.0176 
581  -0.7344  0.008 
582  -0.7552  0.0144 
583  -0.8  0.0432 
584  -0.8  0.0032 
585  -0.8496  -0.0576 
586  -0.8816  -0.0768 
587  -0.9168  -0.0728 
588  -0.92  -0.0432 
589  -0.8528  -0.0784 
590  -0.816  -0.044 
591  -0.8192  0.0128 
592  -0.7936  -0.0352 
593  -0.8288  0.0648 
594  -0.7888  0.02 
595  -0.808  0.0296 
596  -0.8176  -0.0192 
597  -0.872  -0.068 
598  -0.8112  -0.0608 
599  -0.7648  -0.0264 
600  -0.7792  -0.0384 
601  -0.7584  -0.004 
602  -0.824  -0.0952 
603  -0.8512  -0.072 
604  -0.848  -0.0936 
605  -0.824  -0.0248 
606  -0.7696  0.0112 
607  -0.8064  0.0672 
608  -0.8496  0.0624 
609  -0.7968  0.0672 
610  -0.784  0.02 
611  -0.8064  0.0096 
612  -0.8  -0.0392 
613  -0.8512  -0.0992 
614  -0.8192  -0.096 
615  -0.8496  -0.0432 
616  -0.8336  0.0672 
617  -0.8656  0.0992 
618  -0.7616  0.0376 
619  -0.8208  0.0464 
620  -0.88  -0.1216 
621  -0.88  -0.0936 
622  -0.8208  -0.0424 
623  -0.8176  -0.0368 
624  -0.9328  -0.048 
625  -0.8416  -0.008 
626  -0.8032  -0.1008 
627  -0.8144  0.0136 
628  -0.808  0.0232 
629  -0.808  0.1032 
630  -0.816  0.1696 
631  -0.8384  0.1048 
632  -0.7504  0.0664 
633  -0.7552  0.112 
634  -0.768  0.0736 
635  -0.832  -0.0376 
636  -0.7744  -0.1048 
637  -0.7968  -0.0456 
638  -0.7904  -0.0104 
639  -0.7824  -0.1272 
640  -0.7696  -0.004 
641  -0.7792  0.06 
642  -0.7872  0.0904 
643  -0.8336  0.0832 
644  -0.84  0.1824 
645  -0.8304  0.1408 
646  -0.856  0.02 
647  -0.8416  0.0264 
648  -0.8032  0.0264 
649  -0.8464  -0.0288 
650  -0.848  -0.052 
651  -0.7472  -0.0496 
652  -0.792  -0.0656 
653  -0.8384  -0.032 
654  -0.8656  -0.0224 
655  -0.8576  -0.0176 
656  -0.8656  -0.0176 
657  -0.8368  -0.052 
658  -0.84  -0.004 
659  -0.8352  0.0664 
660  -0.856  0.0368 
661  -0.8592  0.0448 
662  -0.8448  -0.0088 
663  -0.8512  0.0392 
664  -0.8544  0.1592 
665  -0.8176  0.0712 
666  -0.7776  0.0752 
667  -0.8016  0.008 
668  -0.8224  -0.08 
669  -0.7616  -0.004 
670  -0.7408  0.0 
671  -0.7472  0.008 
672  -0.8  -0.1264 
673  -0.8048  -0.0552 
674  -0.7904  -0.004 
675  -0.8096  -0.0048 
676  -0.7792  0.0 
677  -0.8176  0.0296 
678  -0.8672  0.0248 
679  -0.8  0.0496 
680  -0.8192  0.084 
681  -0.8208  0.0104 
682  -0.7472  0.0184 
683  -0.7776  0.032 
684  -0.8576  0.0128 
685  -0.8912  -0.0024 
686  -0.856  -0.0192 
687  -0.8304  0.0352 
688  -0.7872  0.0904 
689  -0.7616  0.156 
690  -0.7696  0.112 
691  -0.7568  0.0584 
692  -0.7824  0.0536 
693  -0.8192  0.0952 
694  -0.8272  0.096 
695  -0.8288  0.0008 
696  -0.8176  0.0096 
697  -0.824  -0.0496 
698  -0.848  -0.0152 
699  -0.8112  -0.0232 
700  -0.8304  0.0072 
701  -0.8288  0.0704 
702  -0.832  0.0792 
703  -0.8112  0.0872 
704  -0.8032  0.0392 
705  -0.8176  0.04 
706  -0.8032  0.0512 
707  -0.8112  0.0248 
708  -0.8048  0.0656 
709  -0.8176  0.0704 
710  -0.7536  0.0056 
711  -0.784  -0.0512 
712  -0.8144  -0.0344 
713  -0.832  -0.0128 
714  -0.8768  0.0096 
715  -0.848  -0.0584 
716  -0.8656  -0.1272 
717  -0.8704  -0.0128 
718  -0.8016  -0.04 
719  -0.7952  -0.0648 
720  -0.7632  -0.0848 
721  -0.88  -0.0768 
722  -0.8592  -0.1144 
723  -0.8352  -0.0856 
724  -0.856  -0.0688 
725  -0.8608  -0.0192 
726  -0.8656  -0.0552 
727  -0.7888  0.0136 
728  -0.7968  -0.0536 
729  -0.8064  -0.0464 
730  -0.856  0.008 
731  -0.8672  0.0056 
732  -0.8464  0.0456 
733  -0.8352  0.0576 
734  -0.856  0.1376 
735  -0.8144  0.1112 
736  -0.8528  0.06 
737  -0.824  -0.0456 
738  -0.808  -0.0144 
739  -0.8048  -0.0352 
740  -0.8688  0.0296 
741  -0.8416  0.0312 
742  -0.8368  0.0064 
743  -0.8512  0.0328 
744  -0.912  0.0232 
745  -0.944  0.0048 
746  -0.8736  -0.1 
747  -0.8752  -0.1184 
748  -0.8816  -0.0408 
749  -0.8384  -0.0584 
750  -0.8368  0.04 
751  -0.7904  0.048 
752  -0.7776  -0.008 
753  -0.7728  0.0304 
754  -0.8192  -0.0072 
755  -0.8352  -0.0648 
756  -0.7584  -0.1288 
757  -0.7632  -0.0744 
758  -0.7104  -0.0552 
759  -0.8192  -0.036 
760  -0.7424  -0.0272 
761  -0.8144  0.0064 
762  -0.7808  -0.04 
763  -0.8992  -0.0688 
764  -0.8192  -0.068 
765  -0.8048  -0.1408 
766  -0.8384  -0.2176 
767  -0.888  -0.1344 
768  -0.848  -0.1192 
769  -0.7504  -0.1064 
770  -0.8016  -0.0912 
771  -0.8224  -0.1424 
772  -0.8144  -0.1024 
773  -0.7872  -0.0448 
774  -0.8528  -0.0144 
775  -0.816  -0.0096 
776  -0.8448  -0.0488 
777  -0.8208  -0.0272 
778  -0.8128  -0.0512 
779  -0.8128  -0.0024 
780  -0.8512  -0.004 
781  -0.824  -0.068 
782  -0.8016  -0.0488 
783  -0.8288  -0.0624 
784  -0.8288  -0.06 
785  -0.8448  -0.0032 
786  -0.8352  0.0136 
787  -0.8528  -0.0024 
788  -0.8928  -0.0168 
789  -0.8352  0.0032 
790  -0.7936  0.0088 
791  -0.824  -0.012 
792  -0.8096  -0.0568 
793  -0.8528  -0.0608 
794  -0.8832  0.0312 
795  -0.8624  -0.0128 
796  -0.8672  0.044 
797  -0.7952  0.0344 
798  -0.8432  0.072 
799  -0.7536  0.0152 
800  -0.8112  0.0672 
801  -0.8336  0.112 
802  -0.7456  0.0576 
803  -0.7936  0.0344 
804  -0.7936  -0.04 
805  -0.8592  -0.104 
806  -0.7888  -0.1056 
807  -0.816  -0.0352 
808  -0.8464  0.0024 
809  -0.8416  -0.0048 
810  -0.8384  0.0256 
811  -0.8752  0.0016 
812  -0.8144  -0.0144 
813  -0.808  -0.0456 
814  -0.7744  -0.0536 
815  -0.8512  -0.0376 
816  -0.8816  0.0416 
817  -0.8592  0.0008 
818  -0.848  0.06 
819  -0.8864  0.0056 
820  -0.8768  -0.0384 
821  -0.8448  0.0 
822  -0.8464  0.0136 
823  -0.8352  -0.0568 
824  -0.8336  -0.0704 
825  -0.7856  -0.0312 
826  -0.8416  -0.0856 
827  -0.8048  -0.0368 
828  -0.8736  -0.0384 
829  -0.8608  0.0328 
830  -0.8736  0.0672 
831  -0.8208  0.0592 
832  -0.8192  0.0128 
833  -0.8416  0.0152 
834  -0.8336  -0.0616 
835  -0.7696  -0.108 
836  -0.7936  -0.0576 
837  -0.8176  -0.0032 
838  -0.7616  -0.0512 
839  -0.7184  -0.032 
840  -0.7712  0.0536 
841  -0.7552  0.0792 
842  -0.8016  0.04 
843  -0.8208  0.0112 
844  -0.848  -0.04 
845  -0.8256  -0.0104 
846  -0.8048  0.0096 
847  -0.864  0.0464 
848  -0.8288  0.0576 
849  -0.872  0.16 
850  -0.8816  0.1 
851  -0.8848  0.1464 
852  -0.9024  0.0712 
853  -0.8896  -0.052 
854  -0.9216  -0.0392 
855  -0.8304  -0.024 
856  -0.8144  -0.0536 
857  -0.8448  -0.0856 
858  -0.7824  0.0312 
859  -0.7712  0.0408 
860  -0.776  0.016 
861  -0.7648  -0.0264 
862  -0.8496  0.072 
863  -0.816  0.0784 
864  -0.776  0.0528 
865  -0.7872  -0.0512 
866  -0.8736  -0.0648 
867  -0.8352  -0.0632 
868  -0.8592  0.0016 
869  -0.8144  0.0328 
870  -0.752  0.0032 
871  -0.7952  -0.0176 
872  -0.7872  0.0536 
873  -0.792  0.0344 
874  -0.824  0.052 
875  -0.8704  -0.016 
876  -0.8912  -0.0032 
877  -0.816  -0.012 
878  -0.832  -0.0248 
879  -0.7968  -0.0488 
880  -0.808  0.0248 
881  -0.8  0.0616 
882  -0.7856  0.0152 
883  -0.792  0.0888 
884  -0.8288  0.064 
885  -0.824  0.0128 
886  -0.8192  0.1032 
887  -0.8096  0.1104 
888  -0.8176  0.0104 
889  -0.8096  0.0744 
890  -0.8336  0.092 
891  -0.7824  0.1032 
892  -0.776  0.0832 
893  -0.7984  0.028 
894  -0.8672  0.0448 
895  -0.832  0.012 
896  -0.8736  -0.0304 
897  -0.8944  -0.032 
898  -0.8592  -0.0624 
899  -0.7776  0.0 
900  -0.8176  0.0152 
901  -0.7808  0.0912 
902  -0.7744  0.1032 
903  -0.7952  0.1056 
904  -0.7936  0.0776 
905  -0.7664  0.096 
906  -0.824  -0.0128 
907  -0.848  -0.0512 
908  -0.8416  -0.136 
909  -0.8512  -0.1424 
910  -0.8512  -0.1496 
911  -0.824  -0.1744 
912  -0.8112  -0.22 
913  -0.8464  -0.1656 
914  -0.9008  -0.2384 
915  -0.8304  -0.2504 
916  -0.8048  -0.156 
917  -0.84  -0.2096 
918  -0.8656  -0.232 
919  -0.864  -0.2056 
920  -0.8224  -0.1672 
921  -0.7824  -0.156 
922  -0.7712  -0.1272 
923  -0.8624  -0.0736 
924  -0.8464  -0.0008 
925  -0.8432  -0.0296 
926  -0.8256  -0.0552 
927  -0.8032  -0.0448 
928  -0.7696  -0.1152 
929  -0.8272  -0.1072 
930  -0.8528  -0.1264 
931  -0.8368  -0.0952 
932  -0.8032  -0.0944 
933  -0.8384  -0.0472 
934  -0.7888  -0.076 
935  -0.7472  0.0064 
936  -0.8176  0.0656 
937  -0.8336  0.092 
938  -0.7936  0.012 
939  -0.784  -0.0592 
940  -0.8736  -0.0536 
941  -0.7808  0.048 
942  -0.8656  -0.0152 
943  -0.8464  -0.0024 
944  -0.7728  -0.008 
945  -0.824  0.0872 
946  -0.8096  0.0312 
947  -0.8128  -0.0192 
948  -0.7824  -0.0392 
949  -0.8256  -0.0504 
950  -0.8336  -0.0552 
951  -0.808  -0.0608 
952  -0.8112  -0.016 
953  -0.7376  0.0304 
954  -0.7616  -0.0544 
955  -0.7712  -0.1128 
956  -0.7664  -0.064 
957  -0.8112  -0.02 
958  -0.824  0.02 
959  -0.7984  -0.0176 
960  -0.8592  -0.0016 
961  -0.7888  -0.0904 
962  -0.8064  -0.1104 
963  -0.8416  -0.1184 
964  -0.8528  -0.156 
965  -0.8048  -0.1392 
966  -0.832  0.0032 
967  -0.7952  -0.0376 
968  -0.8  -0.0448 
969  -0.84  -0.1064 
970  -0.8656  -0.012 
971  -0.7776  0.0256 
972  -0.832  -0.0104 
973  -0.8288  -0.0136 
974  -0.7888  0.012 
975  -0.8032  0.0184 
976  -0.8368  0.0896 
977  -0.808  0.1384 
978  -0.84  0.1344 
979  -0.9136  0.1024 
980  -0.808  0.096 
981  -0.6928  0.0248 
982  -0.7536  0.0168 
983  -0.7888  -0.016 
984  -0.7872  -0.0152 
985  -0.8112  -0.0184 
986  -0.8256  0.0416 
987  -0.8048  0.0696 
988  -0.8  0.1168 
989  -0.8672  0.0824 
990  -0.7696  0.016 
991  -0.8544  -0.1216 
