# mcs  energy  magnetization 
269  -0.8268  -0.036 
270  -0.836  -0.029 
271  -0.8204  -0.0154 
272  -0.832  -0.0044 
273  -0.8292  0.0302 
274  -0.8284  -0.0068 
275  -0.8232  -0.0196 
276  -0.8056  -0.0156 
277  -0.8248  -0.0512 
278  -0.776  0.0092 
279  -0.7836  0.0538 
280  -0.7964  -0.011 
281  -0.8172  0.0078 
282  -0.824  0.0134 
283  -0.8108  -0.016 
284  -0.8192  -0.012 
285  -0.798  -0.0158 
286  -0.7472  0.0006 
287  -0.822  0.0046 
288  -0.8104  0.0162 
289  -0.8132  0.0314 
290  -0.8  0.032 
291  -0.82  -0.0322 
292  -0.8336  -0.0312 
293  -0.8228  0.0198 
294  -0.8048  0.0526 
295  -0.8196  0.0044 
296  -0.8112  -0.0002 
297  -0.8068  -0.0248 
298  -0.7936  0.0154 
299  -0.81  0.0344 
300  -0.794  0.039 
301  -0.8208  0.0134 
302  -0.836  -0.0184 
303  -0.8172  0.0 
304  -0.7848  -0.034 
305  -0.8068  -0.0424 
306  -0.8188  -0.0234 
307  -0.8452  -0.0284 
308  -0.8176  -0.0544 
309  -0.8328  -0.0476 
310  -0.8288  0.0108 
311  -0.8112  0.0124 
312  -0.7664  -0.025 
313  -0.784  -0.0268 
314  -0.7916  0.0024 
315  -0.7896  -0.0034 
316  -0.8208  -0.0398 
317  -0.7948  -0.0406 
318  -0.802  -0.0254 
319  -0.7868  -0.0444 
320  -0.7868  -0.0456 
321  -0.8072  -0.0034 
322  -0.7908  0.0156 
323  -0.7756  -0.0278 
324  -0.8164  -0.0156 
325  -0.818  -0.02 
326  -0.8088  -0.0228 
327  -0.8252  -0.0332 
328  -0.8504  -0.0564 
329  -0.85  -0.0462 
330  -0.858  -0.049 
331  -0.8212  -0.0486 
332  -0.8116  -0.0322 
333  -0.8144  -0.0238 
334  -0.8096  -0.0064 
335  -0.7748  0.0382 
336  -0.812  0.0304 
337  -0.8116  -0.0046 
338  -0.8196  0.0316 
339  -0.8444  0.0104 
340  -0.7848  -0.0086 
341  -0.8312  -0.0096 
342  -0.8088  -0.0258 
343  -0.8372  0.0008 
344  -0.7932  -0.013 
345  -0.7936  -0.0242 
346  -0.828  0.0248 
347  -0.8284  -0.0028 
348  -0.8464  0.017 
349  -0.848  0.0416 
350  -0.7972  0.0244 
351  -0.8192  0.0488 
352  -0.8056  0.0308 
353  -0.7992  0.0094 
354  -0.7688  0.0192 
355  -0.7572  0.0132 
356  -0.7952  -0.0178 
357  -0.7988  -0.0058 
358  -0.8072  0.02 
359  -0.8332  0.0022 
360  -0.828  -0.0304 
361  -0.8144  -0.0378 
362  -0.8164  -0.0436 
363  -0.8432  -0.0368 
364  -0.8268  -0.0582 
365  -0.832  -0.045 
366  -0.8188  -0.0418 
367  -0.8124  -0.0266 
368  -0.8204  0.0092 
369  -0.7996  0.0058 
370  -0.7956  0.0062 
371  -0.8212  0.0334 
372  -0.8304  0.0246 
373  -0.8156  0.0084 
374  -0.8392  0.0136 
375  -0.8132  0.0096 
376  -0.8192  -0.0134 
377  -0.8356  0.009 
378  -0.8284  0.0234 
379  -0.8124  -0.017 
380  -0.7976  0.0206 
381  -0.8164  0.0208 
382  -0.8216  0.0364 
383  -0.7976  -0.0066 
384  -0.7996  0.0136 
385  -0.8188  -0.0332 
386  -0.796  -0.0368 
387  -0.8228  -0.0528 
388  -0.81  -0.031 
389  -0.81  -0.022 
390  -0.8108  0.001 
391  -0.8164  0.0312 
392  -0.8176  0.044 
393  -0.802  0.0096 
394  -0.8332  0.0152 
395  -0.8036  -0.0046 
396  -0.8092  0.0098 
397  -0.8348  0.044 
398  -0.8456  0.0396 
399  -0.8528  0.0338 
400  -0.8332  -0.0308 
401  -0.814  -0.0276 
402  -0.8128  -0.0334 
403  -0.8116  -0.0194 
404  -0.798  -0.0498 
405  -0.8032  -0.0194 
406  -0.794  -0.014 
407  -0.8116  -0.0348 
408  -0.8036  0.0104 
409  -0.8276  0.0238 
410  -0.808  0.0182 
411  -0.7976  0.021 
412  -0.7924  0.0012 
413  -0.8088  -0.0348 
414  -0.824  -0.0372 
415  -0.8108  -0.0578 
416  -0.826  -0.0694 
417  -0.7932  -0.0586 
418  -0.8024  -0.0844 
419  -0.7952  -0.0476 
420  -0.7908  0.0028 
421  -0.7932  0.0196 
422  -0.7868  0.0266 
423  -0.7704  0.0262 
424  -0.8096  0.0716 
425  -0.8068  0.0498 
426  -0.8136  0.0208 
427  -0.8052  -0.0076 
428  -0.8144  0.0134 
429  -0.8356  0.017 
430  -0.8564  0.0256 
431  -0.8132  0.0592 
432  -0.8132  0.0318 
433  -0.8204  0.0056 
434  -0.8288  0.0072 
435  -0.812  -0.0106 
436  -0.842  -0.0004 
437  -0.8472  0.0304 
438  -0.8324  0.0272 
439  -0.8176  0.016 
440  -0.804  0.0148 
441  -0.808  -0.0104 
442  -0.8404  -0.0332 
443  -0.836  -0.0012 
444  -0.8408  -0.0188 
445  -0.816  -0.0464 
446  -0.8172  -0.0362 
447  -0.8116  -0.0072 
448  -0.8388  -0.007 
449  -0.8032  -0.0214 
450  -0.8244  -0.0082 
451  -0.812  0.0144 
452  -0.802  0.0202 
453  -0.822  0.0092 
454  -0.8052  0.0364 
455  -0.8236  -0.0006 
456  -0.8072  0.0214 
457  -0.7988  0.002 
458  -0.7984  0.0416 
459  -0.7972  0.0196 
460  -0.8108  0.0284 
461  -0.812  -0.0004 
462  -0.826  -0.0042 
463  -0.8224  -0.0008 
464  -0.8488  -0.0038 
465  -0.8084  -0.0188 
466  -0.806  -0.021 
467  -0.8168  0.0298 
468  -0.8048  0.0382 
469  -0.8636  0.059 
470  -0.8376  0.0342 
471  -0.8612  0.024 
472  -0.8572  0.0214 
473  -0.8092  0.0174 
474  -0.802  0.0296 
475  -0.794  0.0454 
476  -0.802  0.0356 
477  -0.8216  0.0224 
478  -0.8208  0.0014 
479  -0.8016  0.0068 
480  -0.8148  0.0068 
481  -0.81  0.0284 
482  -0.8024  -0.0028 
483  -0.802  0.011 
484  -0.7968  0.0328 
485  -0.7708  -0.026 
486  -0.79  -0.0194 
487  -0.8344  -0.0048 
488  -0.8264  0.0062 
489  -0.8224  0.0092 
490  -0.8152  -0.0064 
491  -0.8152  -0.0166 
492  -0.7952  -0.0116 
493  -0.8216  -0.0054 
494  -0.7996  -0.0196 
495  -0.7996  -0.0014 
496  -0.822  0.0076 
497  -0.812  -0.0668 
498  -0.8772  -0.1104 
499  -0.8388  -0.089 
500  -0.8256  -0.0902 
501  -0.8164  -0.0748 
502  -0.7956  -0.0772 
503  -0.826  -0.0838 
504  -0.8104  -0.0526 
505  -0.8004  -0.0452 
506  -0.8464  -0.0336 
507  -0.8404  -0.0212 
508  -0.8216  0.0114 
509  -0.8  0.0326 
510  -0.8316  0.0744 
511  -0.8204  0.0904 
512  -0.8084  0.0534 
513  -0.8012  0.0182 
514  -0.8372  0.018 
515  -0.842  0.0084 
516  -0.792  0.0136 
517  -0.8196  -0.0276 
518  -0.8116  -0.0544 
519  -0.8224  -0.0596 
520  -0.7852  -0.0394 
521  -0.7968  -0.0054 
522  -0.824  -0.0192 
523  -0.7952  0.018 
524  -0.818  0.0238 
525  -0.8244  0.0378 
526  -0.7968  0.0234 
527  -0.778  0.035 
528  -0.8216  0.0306 
529  -0.8028  0.0372 
530  -0.8064  0.0696 
531  -0.8008  0.0592 
532  -0.8036  0.031 
533  -0.8344  0.0134 
534  -0.8252  0.0488 
535  -0.832  0.0046 
536  -0.8108  -0.007 
537  -0.8016  0.0018 
538  -0.804  0.032 
539  -0.7996  0.0348 
540  -0.8396  -0.0094 
541  -0.8224  0.0538 
542  -0.8212  0.049 
543  -0.832  0.0204 
544  -0.8128  0.0142 
545  -0.82  0.0162 
546  -0.8272  0.0024 
547  -0.792  -0.0116 
548  -0.8128  0.0074 
549  -0.8192  -0.0164 
550  -0.844  -0.038 
551  -0.8688  -0.0518 
552  -0.8244  -0.026 
553  -0.8344  -0.0354 
554  -0.822  -0.0248 
555  -0.7856  0.0064 
556  -0.7964  0.0184 
557  -0.7872  0.038 
558  -0.8104  0.0186 
559  -0.8324  0.0496 
560  -0.8  0.0638 
561  -0.8112  0.0534 
562  -0.8128  0.0396 
563  -0.8132  0.0598 
564  -0.824  0.0212 
565  -0.8176  0.0016 
566  -0.8684  -0.0388 
567  -0.8232  -0.0122 
568  -0.84  -0.0262 
569  -0.8292  -0.0224 
570  -0.8096  -0.0232 
571  -0.8412  0.0102 
572  -0.8172  0.0194 
573  -0.814  0.0444 
574  -0.8036  0.0186 
575  -0.8112  0.0164 
576  -0.7948  0.0094 
577  -0.8068  0.0094 
578  -0.8524  -0.005 
579  -0.8484  -0.0222 
580  -0.8204  -0.0054 
581  -0.8388  0.0478 
582  -0.8084  0.0276 
583  -0.8092  -0.0036 
584  -0.7792  0.0018 
585  -0.7968  -0.0086 
586  -0.7868  -0.0206 
587  -0.812  -0.0386 
588  -0.79  -0.0164 
589  -0.7988  -0.0416 
590  -0.8188  -0.028 
591  -0.8008  -0.0366 
592  -0.8292  -0.0066 
593  -0.8248  0.0148 
594  -0.8228  0.021 
595  -0.8236  0.0194 
596  -0.8324  0.0012 
597  -0.8032  0.0606 
598  -0.8264  0.0656 
599  -0.8316  0.0336 
600  -0.8444  0.0394 
601  -0.8196  0.0086 
602  -0.8232  -0.0144 
603  -0.808  -0.0468 
604  -0.7924  -0.0378 
605  -0.8156  -0.0008 
606  -0.7952  0.0136 
607  -0.7844  0.0022 
608  -0.8252  0.0778 
609  -0.8424  0.0506 
610  -0.8272  0.02 
611  -0.8316  -0.0004 
612  -0.8188  -0.026 
613  -0.8092  -0.0224 
614  -0.7836  -0.0244 
615  -0.8184  -0.004 
616  -0.82  0.0106 
617  -0.828  0.018 
618  -0.8048  -0.0086 
619  -0.7936  0.0222 
620  -0.7956  0.029 
621  -0.8312  0.032 
622  -0.8624  0.0338 
623  -0.852  0.0488 
624  -0.8412  0.047 
625  -0.826  0.0046 
626  -0.7872  0.0138 
627  -0.8072  -0.0076 
628  -0.8232  -0.0098 
629  -0.8236  0.0058 
630  -0.8096  -0.0296 
631  -0.8156  -0.015 
632  -0.8224  -0.036 
633  -0.794  -0.0286 
634  -0.8268  -0.0166 
635  -0.8084  -0.04 
636  -0.8308  0.037 
637  -0.8008  0.0436 
638  -0.8068  0.0622 
639  -0.836  -0.0022 
640  -0.8084  -0.016 
641  -0.7828  -0.0032 
642  -0.7784  -0.0082 
643  -0.7616  -0.0052 
644  -0.8008  -0.0104 
645  -0.8292  -0.0216 
646  -0.8228  -0.0356 
647  -0.8016  -0.0198 
648  -0.8316  -0.0246 
649  -0.8432  -0.0216 
650  -0.856  0.001 
651  -0.8552  0.0256 
652  -0.85  -0.033 
653  -0.8412  -0.032 
654  -0.836  -0.002 
655  -0.792  0.0298 
656  -0.8236  0.0148 
657  -0.8364  0.0156 
658  -0.8364  -0.0014 
659  -0.8148  0.0366 
660  -0.8192  -0.0128 
661  -0.818  0.0152 
662  -0.8484  -0.0092 
663  -0.824  -0.006 
664  -0.8148  0.022 
665  -0.8104  0.0002 
666  -0.8236  0.0094 
667  -0.8036  -0.0022 
668  -0.8196  -0.0294 
669  -0.8128  -0.039 
670  -0.828  -0.0032 
671  -0.8112  -0.0176 
672  -0.7836  0.0112 
673  -0.798  -0.001 
674  -0.8088  0.0034 
675  -0.8164  0.0028 
676  -0.8156  0.0004 
677  -0.82  0.0082 
678  -0.8028  0.0288 
679  -0.8068  0.066 
680  -0.8212  0.0568 
681  -0.8272  0.0192 
682  -0.8476  0.0 
683  -0.8212  0.0324 
684  -0.8136  0.0138 
685  -0.8136  -0.0066 
686  -0.8216  0.0064 
687  -0.87  0.0236 
688  -0.85  0.0288 
689  -0.8464  0.0044 
690  -0.8148  -0.0042 
691  -0.8552  -0.034 
692  -0.8428  -0.0468 
693  -0.834  -0.0656 
694  -0.8376  -0.0324 
695  -0.8232  -0.0592 
696  -0.7964  -0.0518 
697  -0.8224  -0.0222 
698  -0.8384  -0.015 
699  -0.8156  -0.0104 
700  -0.808  0.0032 
701  -0.826  -0.0092 
702  -0.7988  -0.0428 
703  -0.7992  -0.0154 
704  -0.8252  -0.004 
705  -0.8052  0.004 
706  -0.8288  -0.0148 
707  -0.8172  -0.0336 
708  -0.8232  -0.0114 
709  -0.8  0.01 
710  -0.8152  0.032 
711  -0.8384  0.0272 
712  -0.8508  0.0176 
713  -0.8664  0.0178 
714  -0.8428  0.0022 
715  -0.834  -0.0218 
716  -0.8516  -0.032 
717  -0.8464  -0.0522 
718  -0.8368  -0.0268 
719  -0.8664  -0.0282 
720  -0.8468  -0.0264 
721  -0.8644  -0.0294 
722  -0.8608  -0.011 
723  -0.8036  0.0228 
724  -0.7956  0.051 
725  -0.808  0.0194 
726  -0.8224  0.0122 
727  -0.8208  -0.0196 
728  -0.8236  -0.0256 
729  -0.8368  -0.0038 
730  -0.8104  -0.027 
731  -0.8244  -0.0198 
732  -0.8108  -0.0292 
733  -0.8276  -0.0176 
734  -0.8264  -0.0084 
735  -0.8452  -0.035 
736  -0.8412  -0.0436 
737  -0.8268  -0.0098 
738  -0.8204  -0.016 
739  -0.79  -0.013 
740  -0.796  0.0082 
741  -0.8148  -0.0018 
742  -0.8112  -0.0234 
743  -0.8008  0.0098 
744  -0.8024  -0.0238 
745  -0.8196  -0.023 
746  -0.8144  -0.0254 
747  -0.8084  0.0268 
748  -0.8088  0.0166 
749  -0.812  0.0064 
750  -0.8096  -0.0148 
751  -0.8104  -0.0488 
752  -0.8236  -0.0644 
753  -0.788  -0.0396 
754  -0.8324  -0.0456 
755  -0.848  -0.0348 
756  -0.8272  0.0164 
757  -0.8012  -0.0082 
758  -0.7632  0.0072 
759  -0.7872  -0.0056 
760  -0.8096  0.0094 
761  -0.8236  -0.0088 
762  -0.8092  -0.0096 
763  -0.83  -0.0086 
764  -0.8148  -0.0046 
765  -0.8204  -0.006 
766  -0.8252  0.0164 
767  -0.8084  0.015 
768  -0.8468  0.0076 
769  -0.8032  0.002 
770  -0.81  0.012 
771  -0.8312  0.0356 
772  -0.7836  0.0182 
773  -0.812  0.0164 
774  -0.818  0.045 
775  -0.8452  -0.0258 
776  -0.8312  -0.0656 
777  -0.8472  -0.062 
778  -0.8604  -0.0168 
779  -0.8444  -0.0052 
780  -0.7912  0.0018 
781  -0.7888  -0.0174 
782  -0.802  -0.031 
783  -0.8016  -0.0124 
784  -0.8216  -0.0126 
785  -0.8048  -0.0264 
786  -0.8132  -0.007 
787  -0.812  0.0224 
788  -0.8128  0.0096 
789  -0.8092  0.037 
790  -0.7804  0.0336 
791  -0.7976  0.039 
792  -0.8188  0.059 
793  -0.824  0.0672 
794  -0.8108  0.031 
795  -0.8504  0.0502 
796  -0.8368  0.0124 
797  -0.8544  0.0024 
798  -0.8528  0.0162 
799  -0.8664  -0.0098 
800  -0.8288  -0.006 
801  -0.8228  0.0226 
802  -0.8324  0.0538 
803  -0.8168  0.0684 
804  -0.8288  0.0146 
805  -0.8012  0.0054 
806  -0.806  0.0126 
807  -0.796  0.0246 
808  -0.7844  0.0178 
809  -0.8124  -0.0032 
810  -0.7976  -0.0252 
811  -0.834  -0.0586 
812  -0.7952  -0.044 
813  -0.79  -0.059 
814  -0.806  -0.0382 
815  -0.8076  -0.0598 
816  -0.8168  -0.0252 
817  -0.8076  -0.026 
818  -0.7832  -0.0554 
819  -0.8164  -0.066 
820  -0.8188  -0.0658 
821  -0.7928  -0.0696 
822  -0.8256  -0.075 
823  -0.8376  -0.0246 
824  -0.792  -0.0436 
825  -0.8276  -0.0588 
826  -0.8096  -0.0312 
827  -0.8076  -0.0586 
828  -0.8404  -0.0664 
829  -0.8196  -0.0572 
830  -0.8164  -0.0478 
831  -0.8208  -0.0252 
832  -0.8132  -0.0376 
833  -0.8408  -0.0148 
834  -0.8152  -0.0142 
835  -0.7968  -0.0706 
836  -0.82  -0.0328 
837  -0.8416  -0.0154 
838  -0.8184  -0.0016 
839  -0.8124  0.0154 
840  -0.812  0.0462 
841  -0.7996  0.0708 
842  -0.8172  0.0658 
843  -0.8312  0.0596 
844  -0.8144  0.0418 
845  -0.7792  -0.0252 
846  -0.7808  -0.0282 
847  -0.8  -0.0358 
848  -0.8128  -0.0664 
849  -0.8056  -0.0618 
850  -0.8352  -0.0704 
851  -0.836  -0.064 
852  -0.8148  -0.0624 
853  -0.8168  -0.0742 
854  -0.828  -0.03 
855  -0.8444  -0.0456 
856  -0.8124  0.0128 
857  -0.8044  -0.0006 
858  -0.8084  -0.0188 
859  -0.8088  -0.0026 
860  -0.7956  0.019 
861  -0.8092  -0.0004 
862  -0.8132  -0.0018 
863  -0.816  -0.0104 
864  -0.832  0.0058 
865  -0.8424  0.0198 
866  -0.7932  -0.0002 
867  -0.824  -0.0062 
868  -0.8036  -0.0024 
869  -0.8336  0.0212 
870  -0.8172  -0.0194 
871  -0.7896  0.0178 
872  -0.8276  0.0452 
873  -0.8284  0.04 
874  -0.8284  0.0246 
875  -0.848  0.0254 
876  -0.83  0.0056 
877  -0.8168  0.065 
878  -0.828  0.0814 
879  -0.8316  0.0382 
880  -0.8028  0.0102 
881  -0.7924  0.0078 
882  -0.82  -0.004 
883  -0.82  0.012 
884  -0.8156  0.0116 
885  -0.8328  -0.009 
886  -0.8364  -0.029 
887  -0.7792  -0.0058 
888  -0.8128  0.0124 
889  -0.8144  0.0786 
890  -0.7984  0.0486 
891  -0.8088  0.02 
892  -0.8132  -0.003 
893  -0.838  0.005 
894  -0.8504  0.0344 
895  -0.848  0.0378 
896  -0.8572  -0.0034 
897  -0.8748  0.021 
898  -0.828  0.002 
899  -0.822  0.0246 
900  -0.8272  0.0174 
901  -0.8532  0.0098 
902  -0.8124  -0.0012 
903  -0.8168  0.0078 
904  -0.836  -0.0032 
905  -0.81  -0.0214 
906  -0.8076  -0.0118 
907  -0.834  -0.0248 
908  -0.8252  -0.0466 
909  -0.8096  -0.0608 
910  -0.802  -0.0154 
911  -0.804  -0.014 
912  -0.7996  0.0062 
913  -0.792  -0.0204 
914  -0.8064  0.0002 
915  -0.8256  0.0176 
916  -0.7976  0.0064 
917  -0.8176  0.0014 
918  -0.8024  -0.0318 
919  -0.8084  -0.0556 
920  -0.816  -0.0772 
921  -0.8096  -0.0638 
922  -0.83  -0.0504 
923  -0.7872  -0.0244 
924  -0.8536  -0.0322 
925  -0.8288  -0.0794 
926  -0.8116  -0.04 
927  -0.7904  -0.0144 
928  -0.8032  -0.0322 
929  -0.8104  -0.0572 
930  -0.8004  -0.0214 
931  -0.82  -0.0416 
932  -0.8408  -0.02 
933  -0.8508  -0.0482 
934  -0.8032  -0.0502 
935  -0.7864  0.0074 
936  -0.7776  0.0328 
937  -0.7992  0.0624 
938  -0.786  0.0388 
939  -0.7932  0.0012 
940  -0.804  -0.021 
941  -0.8356  0.0044 
942  -0.8568  0.0184 
943  -0.8428  -0.0046 
944  -0.8124  0.0206 
945  -0.8384  0.0616 
946  -0.8292  0.1022 
947  -0.8212  0.0586 
948  -0.8448  0.0456 
949  -0.826  0.0336 
950  -0.8216  0.021 
951  -0.8132  0.0086 
952  -0.822  -0.0534 
953  -0.8228  -0.085 
954  -0.8156  -0.0642 
955  -0.756  -0.0536 
956  -0.7548  -0.0244 
957  -0.8  -0.029 
958  -0.8192  -0.0424 
959  -0.7784  -0.013 
960  -0.8092  -0.0056 
961  -0.8172  -0.012 
962  -0.8072  -0.0428 
963  -0.818  -0.0394 
964  -0.8172  -0.0072 
965  -0.816  -0.0152 
966  -0.8108  0.0034 
967  -0.8012  0.0076 
968  -0.8128  0.0562 
969  -0.8056  0.0196 
970  -0.7972  0.0172 
971  -0.7932  0.0108 
972  -0.8324  -0.022 
973  -0.8052  0.0012 
974  -0.812  0.0306 
975  -0.848  0.0116 
976  -0.8108  0.0376 
977  -0.8176  -0.0074 
978  -0.7756  -0.0316 
979  -0.8048  -0.0374 
980  -0.8396  -0.0312 
981  -0.8392  -0.0426 
982  -0.846  -0.0262 
983  -0.8196  -0.031 
984  -0.8236  0.0342 
985  -0.8532  0.0594 
