# mcs  energy  magnetization 
987  -0.828  0.028 
988  -0.82  0.0426 
989  -0.792  0.0348 
990  -0.8376  0.0398 
991  -0.818  0.0362 
992  -0.8232  0.0274 
993  -0.8516  0.0104 
994  -0.8288  0.0176 
995  -0.808  -0.0024 
996  -0.8116  0.043 
997  -0.834  0.0846 
998  -0.8156  0.0894 
999  -0.836  0.113 
