# energy/N    magnetization    seed 
0.04    0.0    1692663759.8896952 
0.04    0.0    1692663759.8896952 
0.04    0.0    1692663759.8896952 
0.04    0.0    1692663759.8896952 
0.04    0.0    1692663759.8896952 
-0.08    -0.08    1692663759.8906953 
-0.08    -0.08    1692663759.8906953 
-0.08    -0.08    1692663759.8906953 
-0.08    -0.08    1692663759.8906953 
-0.08    -0.08    1692663759.8906953 
-0.08    0.22    1692663759.8916948 
-0.08    0.22    1692663759.8916948 
-0.08    0.22    1692663759.8916948 
-0.08    0.22    1692663759.8916948 
-0.08    0.22    1692663759.8916948 
-0.08    0.22    1692663759.8916948 
0.2    -0.1    1692663759.8926952 
0.2    -0.1    1692663759.8926952 
0.2    -0.1    1692663759.8926952 
0.2    -0.1    1692663759.8926952 
0.2    -0.1    1692663759.8926952 
-0.16    -0.16    1692663759.8936968 
-0.16    -0.16    1692663759.8936968 
-0.16    -0.16    1692663759.8936968 
-0.16    -0.16    1692663759.8936968 
-0.16    -0.16    1692663759.8936968 
0.08    -0.08    1692663759.894698 
0.08    -0.08    1692663759.894698 
0.08    -0.08    1692663759.894698 
0.08    -0.08    1692663759.894698 
0.08    -0.08    1692663759.894698 
0.08    -0.08    1692663759.894698 
-0.12    -0.18    1692663759.8957198 
-0.12    -0.18    1692663759.8957198 
-0.12    -0.18    1692663759.8957198 
-0.12    -0.18    1692663759.8957198 
-0.12    -0.18    1692663759.8957198 
-0.12    -0.18    1692663759.8957198 
0.08    -0.04    1692663759.8967202 
0.08    -0.04    1692663759.8967202 
0.08    -0.04    1692663759.8967202 
0.08    -0.04    1692663759.8967202 
0.08    -0.04    1692663759.8967202 
0.08    -0.04    1692663759.8967202 
-0.12    0.1    1692663759.8977203 
-0.12    0.1    1692663759.8977203 
-0.12    0.1    1692663759.8977203 
-0.12    0.1    1692663759.8977203 
-0.12    0.1    1692663759.8977203 
-0.12    0.1    1692663759.8977203 
0.12    0.12    1692663759.8987195 
0.12    0.12    1692663759.8987195 
0.12    0.12    1692663759.8987195 
0.12    0.12    1692663759.8987195 
0.12    0.12    1692663759.8987195 
0.12    0.12    1692663759.8987195 
0.36    0.02    1692663759.8997197 
0.36    0.02    1692663759.8997197 
0.36    0.02    1692663759.8997197 
0.36    0.02    1692663759.8997197 
0.36    0.02    1692663759.8997197 
0.36    0.02    1692663759.8997197 
0.12    -0.06    1692663759.9007056 
0.12    -0.06    1692663759.9007056 
0.12    -0.06    1692663759.9007056 
0.12    -0.06    1692663759.9007056 
0.12    -0.06    1692663759.9007056 
0.12    -0.06    1692663759.9007056 
-0.12    0.02    1692663759.9017198 
-0.12    0.02    1692663759.9017198 
-0.12    0.02    1692663759.9017198 
-0.12    0.02    1692663759.9017198 
-0.12    0.02    1692663759.9017198 
0.04    -0.06    1692663759.90272 
0.04    -0.06    1692663759.90272 
0.04    -0.06    1692663759.90272 
0.04    -0.06    1692663759.90272 
0.04    -0.06    1692663759.90272 
0.12    0.04    1692663759.9037204 
0.12    0.04    1692663759.9037204 
0.12    0.04    1692663759.9037204 
0.12    0.04    1692663759.9037204 
0.12    0.04    1692663759.9037204 
0.12    0.04    1692663759.9037204 
-0.16    0.0    1692663759.9047196 
-0.16    0.0    1692663759.9047196 
-0.16    0.0    1692663759.9047196 
-0.16    0.0    1692663759.9047196 
-0.16    0.0    1692663759.9047196 
-0.16    0.0    1692663759.9047196 
0.28    0.04    1692663759.9057202 
0.28    0.04    1692663759.9057202 
0.28    0.04    1692663759.9057202 
0.28    0.04    1692663759.9057202 
0.28    0.04    1692663759.9057202 
0.28    0.04    1692663759.9057202 
0.04    -0.02    1692663759.9067183 
0.04    -0.02    1692663759.9067183 
0.04    -0.02    1692663759.9067183 
0.04    -0.02    1692663759.9067183 
0.04    -0.02    1692663759.9067183 
0.04    -0.02    1692663759.9067183 
-0.16    0.0    1692663759.9077182 
-0.16    0.0    1692663759.9077182 
-0.16    0.0    1692663759.9077182 
-0.16    0.0    1692663759.9077182 
-0.16    0.0    1692663759.9077182 
-0.16    0.0    1692663759.9077182 
-0.2    -0.04    1692663759.908718 
-0.2    -0.04    1692663759.908718 
-0.2    -0.04    1692663759.908718 
-0.2    -0.04    1692663759.908718 
-0.2    -0.04    1692663759.908718 
-0.2    -0.04    1692663759.908718 
0.04    -0.06    1692663759.9096963 
0.04    -0.06    1692663759.9096963 
0.04    -0.06    1692663759.9096963 
0.04    -0.06    1692663759.9096963 
0.08    -0.16    1692663759.9107182 
0.08    -0.16    1692663759.9107182 
0.08    -0.16    1692663759.9107182 
0.08    -0.16    1692663759.9107182 
0.08    -0.16    1692663759.9107182 
0.08    -0.16    1692663759.9107182 
0.16    -0.06    1692663759.911719 
0.16    -0.06    1692663759.911719 
0.16    -0.06    1692663759.911719 
0.16    -0.06    1692663759.911719 
0.16    -0.06    1692663759.911719 
0.16    -0.06    1692663759.911719 
-0.04    0.06    1692663759.912718 
-0.04    0.06    1692663759.912718 
-0.04    0.06    1692663759.912718 
-0.04    0.06    1692663759.912718 
-0.04    0.06    1692663759.912718 
-0.04    0.06    1692663759.912718 
0.04    -0.04    1692663759.913718 
0.04    -0.04    1692663759.913718 
0.04    -0.04    1692663759.913718 
0.04    -0.04    1692663759.913718 
0.04    -0.04    1692663759.913718 
0.04    -0.04    1692663759.913718 
0.16    -0.12    1692663759.914718 
0.16    -0.12    1692663759.914718 
0.16    -0.12    1692663759.914718 
0.16    -0.12    1692663759.914718 
0.16    -0.12    1692663759.914718 
0.16    -0.12    1692663759.914718 
-0.08    0.1    1692663759.9157178 
-0.08    0.1    1692663759.9157178 
-0.08    0.1    1692663759.9157178 
-0.08    0.1    1692663759.9157178 
-0.08    0.1    1692663759.9157178 
-0.08    0.1    1692663759.9157178 
-0.08    0.02    1692663759.9167182 
-0.08    0.02    1692663759.9167182 
-0.08    0.02    1692663759.9167182 
-0.08    0.02    1692663759.9167182 
-0.08    0.02    1692663759.9167182 
-0.08    0.02    1692663759.9167182 
-0.04    0.02    1692663759.917695 
-0.04    0.02    1692663759.917695 
-0.04    0.02    1692663759.917695 
-0.04    0.02    1692663759.917695 
-0.04    0.02    1692663759.917695 
-0.04    0.02    1692663759.917695 
0.12    0.02    1692663759.9186943 
0.12    0.02    1692663759.9186943 
0.12    0.02    1692663759.9186943 
0.12    0.02    1692663759.9186943 
0.12    0.02    1692663759.9186943 
0.12    0.02    1692663759.9186943 
0.04    -0.04    1692663759.9196947 
0.04    -0.04    1692663759.9196947 
0.04    -0.04    1692663759.9196947 
0.04    -0.04    1692663759.9196947 
0.04    -0.04    1692663759.9196947 
0.04    -0.04    1692663759.9196947 
0.24    0.16    1692663759.9206944 
0.24    0.16    1692663759.9206944 
0.24    0.16    1692663759.9206944 
0.24    0.16    1692663759.9206944 
0.24    0.16    1692663759.9206944 
0.24    0.16    1692663759.9206944 
0.2    -0.04    1692663759.9216945 
0.2    -0.04    1692663759.9216945 
0.2    -0.04    1692663759.9216945 
0.2    -0.04    1692663759.9216945 
0.2    -0.04    1692663759.9216945 
0.2    -0.04    1692663759.9216945 
0.0    -0.02    1692663759.9226942 
0.0    -0.02    1692663759.9226942 
0.0    -0.02    1692663759.9226942 
0.0    -0.02    1692663759.9226942 
0.0    -0.02    1692663759.9226942 
0.0    -0.02    1692663759.9226942 
-0.04    -0.14    1692663759.9236944 
-0.04    -0.14    1692663759.9236944 
-0.04    -0.14    1692663759.9236944 
-0.04    -0.14    1692663759.9236944 
-0.04    -0.14    1692663759.9236944 
-0.04    -0.14    1692663759.9236944 
-0.04    0.06    1692663759.9246943 
-0.04    0.06    1692663759.9246943 
-0.04    0.06    1692663759.9246943 
-0.04    0.06    1692663759.9246943 
-0.04    0.06    1692663759.9246943 
-0.04    0.06    1692663759.9246943 
0.04    0.16    1692663759.9256945 
0.04    0.16    1692663759.9256945 
0.04    0.16    1692663759.9256945 
0.04    0.16    1692663759.9256945 
0.04    0.16    1692663759.9256945 
0.04    0.16    1692663759.9256945 
0.04    0.16    1692663759.9256945 
-0.12    -0.14    1692663759.9266944 
-0.12    -0.14    1692663759.9266944 
-0.12    -0.14    1692663759.9266944 
-0.12    -0.14    1692663759.9266944 
-0.12    -0.14    1692663759.9266944 
0.28    0.16    1692663759.9277184 
0.28    0.16    1692663759.9277184 
0.28    0.16    1692663759.9277184 
0.28    0.16    1692663759.9277184 
0.28    0.16    1692663759.9277184 
0.28    0.16    1692663759.9277184 
-0.04    -0.1    1692663759.9287183 
-0.04    -0.1    1692663759.9287183 
-0.04    -0.1    1692663759.9287183 
-0.04    -0.1    1692663759.9287183 
-0.04    -0.1    1692663759.9287183 
-0.04    -0.1    1692663759.9287183 
-0.04    -0.1    1692663759.9287183 
0.28    0.0    1692663759.929718 
0.28    0.0    1692663759.929718 
0.28    0.0    1692663759.929718 
0.28    0.0    1692663759.929718 
0.28    0.0    1692663759.929718 
0.28    0.0    1692663759.929718 
0.12    -0.04    1692663759.9307182 
0.12    -0.04    1692663759.9307182 
0.12    -0.04    1692663759.9307182 
0.12    -0.04    1692663759.9307182 
0.12    -0.04    1692663759.9307182 
0.12    -0.04    1692663759.9307182 
0.12    0.06    1692663759.9317188 
0.12    0.06    1692663759.9317188 
0.12    0.06    1692663759.9317188 
0.12    0.06    1692663759.9317188 
0.12    0.06    1692663759.9317188 
0.12    0.06    1692663759.9317188 
0.24    -0.1    1692663759.9327185 
0.24    -0.1    1692663759.9327185 
0.24    -0.1    1692663759.9327185 
0.24    -0.1    1692663759.9327185 
0.0    -0.12    1692663759.9336975 
0.0    -0.12    1692663759.9336975 
0.0    -0.12    1692663759.9336975 
0.0    -0.12    1692663759.9336975 
0.0    -0.12    1692663759.9336975 
-0.08    -0.2    1692663759.934721 
-0.08    -0.2    1692663759.934721 
-0.08    -0.2    1692663759.934721 
-0.08    -0.2    1692663759.934721 
-0.08    -0.2    1692663759.934721 
-0.08    -0.2    1692663759.934721 
0.04    0.1    1692663759.935718 
0.04    0.1    1692663759.935718 
0.04    0.1    1692663759.935718 
0.04    0.1    1692663759.935718 
0.04    0.1    1692663759.935718 
0.04    0.1    1692663759.935718 
-0.2    0.06    1692663759.9367177 
-0.2    0.06    1692663759.9367177 
-0.2    0.06    1692663759.9367177 
-0.2    0.06    1692663759.9367177 
-0.2    0.06    1692663759.9367177 
-0.2    0.06    1692663759.9367177 
-0.2    -0.08    1692663759.937718 
-0.2    -0.08    1692663759.937718 
-0.2    -0.08    1692663759.937718 
-0.2    -0.08    1692663759.937718 
-0.2    -0.08    1692663759.937718 
-0.2    -0.08    1692663759.937718 
-0.08    -0.06    1692663759.9387176 
-0.08    -0.06    1692663759.9387176 
-0.08    -0.06    1692663759.9387176 
-0.08    -0.06    1692663759.9387176 
-0.08    -0.06    1692663759.9387176 
-0.08    -0.06    1692663759.9387176 
-0.36    -0.08    1692663759.9397185 
-0.36    -0.08    1692663759.9397185 
-0.36    -0.08    1692663759.9397185 
-0.36    -0.08    1692663759.9397185 
-0.36    -0.08    1692663759.9397185 
-0.36    -0.08    1692663759.9397185 
0.0    0.02    1692663759.9407187 
0.0    0.02    1692663759.9407187 
0.0    0.02    1692663759.9407187 
0.0    0.02    1692663759.9407187 
0.0    0.02    1692663759.9407187 
0.0    0.02    1692663759.9407187 
-0.28    0.04    1692663759.941718 
-0.28    0.04    1692663759.941718 
-0.28    0.04    1692663759.941718 
-0.28    0.04    1692663759.941718 
-0.28    0.04    1692663759.941718 
-0.28    0.04    1692663759.941718 
-0.2    0.24    1692663759.9426959 
-0.2    0.24    1692663759.9426959 
-0.2    0.24    1692663759.9426959 
-0.2    0.24    1692663759.9426959 
-0.2    0.24    1692663759.9426959 
-0.2    0.24    1692663759.9426959 
0.04    -0.1    1692663759.9437182 
0.04    -0.1    1692663759.9437182 
0.04    -0.1    1692663759.9437182 
0.04    -0.1    1692663759.9437182 
0.04    -0.1    1692663759.9437182 
0.04    -0.1    1692663759.9437182 
-0.12    0.02    1692663759.9447181 
-0.12    0.02    1692663759.9447181 
-0.12    0.02    1692663759.9447181 
-0.12    0.02    1692663759.9447181 
-0.12    0.02    1692663759.9447181 
-0.12    0.02    1692663759.9447181 
-0.04    -0.08    1692663759.9457185 
-0.04    -0.08    1692663759.9457185 
-0.04    -0.08    1692663759.9457185 
-0.04    -0.08    1692663759.9457185 
-0.04    -0.08    1692663759.9457185 
-0.04    -0.08    1692663759.9457185 
0.16    -0.04    1692663759.946718 
0.16    -0.04    1692663759.946718 
0.16    -0.04    1692663759.946718 
0.16    -0.04    1692663759.946718 
0.16    -0.04    1692663759.946718 
0.16    -0.04    1692663759.946718 
0.0    -0.02    1692663759.9477184 
0.0    -0.02    1692663759.9477184 
0.0    -0.02    1692663759.9477184 
0.0    -0.02    1692663759.9477184 
0.0    -0.02    1692663759.9477184 
0.0    -0.02    1692663759.9477184 
0.0    -0.02    1692663759.9477184 
0.16    -0.08    1692663759.9487178 
0.16    -0.08    1692663759.9487178 
0.16    -0.08    1692663759.9487178 
0.16    -0.08    1692663759.9487178 
-0.32    0.18    1692663759.9496953 
-0.32    0.18    1692663759.9496953 
-0.32    0.18    1692663759.9496953 
-0.32    0.18    1692663759.9496953 
-0.32    0.18    1692663759.9496953 
-0.32    0.18    1692663759.9496953 
-0.08    0.14    1692663759.9506943 
-0.08    0.14    1692663759.9506943 
-0.08    0.14    1692663759.9506943 
-0.08    0.14    1692663759.9506943 
-0.08    0.14    1692663759.9506943 
-0.08    0.14    1692663759.9506943 
0.04    0.1    1692663759.9516943 
0.04    0.1    1692663759.9516943 
0.04    0.1    1692663759.9516943 
0.04    0.1    1692663759.9516943 
0.04    0.1    1692663759.9516943 
-0.04    0.0    1692663759.9526942 
-0.04    0.0    1692663759.9526942 
-0.04    0.0    1692663759.9526942 
-0.04    0.0    1692663759.9526942 
-0.04    0.0    1692663759.9526942 
-0.04    0.0    1692663759.9526942 
-0.08    -0.14    1692663759.9536946 
-0.08    -0.14    1692663759.9536946 
-0.08    -0.14    1692663759.9536946 
-0.08    -0.14    1692663759.9536946 
-0.08    -0.14    1692663759.9536946 
-0.08    -0.14    1692663759.9536946 
-0.2    0.02    1692663759.9546945 
-0.2    0.02    1692663759.9546945 
-0.2    0.02    1692663759.9546945 
-0.2    0.02    1692663759.9546945 
-0.2    0.02    1692663759.9546945 
-0.2    0.02    1692663759.9546945 
-0.08    0.0    1692663759.9556944 
-0.08    0.0    1692663759.9556944 
-0.08    0.0    1692663759.9556944 
-0.08    0.0    1692663759.9556944 
-0.08    0.0    1692663759.9556944 
-0.08    0.0    1692663759.9556944 
0.36    0.02    1692663759.9566946 
0.36    0.02    1692663759.9566946 
0.36    0.02    1692663759.9566946 
0.36    0.02    1692663759.9566946 
0.36    0.02    1692663759.9566946 
0.36    0.02    1692663759.9566946 
0.0    -0.12    1692663759.9576945 
0.0    -0.12    1692663759.9576945 
0.0    -0.12    1692663759.9576945 
0.0    -0.12    1692663759.9576945 
0.0    -0.12    1692663759.9576945 
0.0    -0.12    1692663759.9576945 
-0.04    0.14    1692663759.9586945 
-0.04    0.14    1692663759.9586945 
-0.04    0.14    1692663759.9586945 
-0.04    0.14    1692663759.9586945 
-0.04    0.14    1692663759.9586945 
-0.04    0.14    1692663759.9586945 
-0.08    0.02    1692663759.9596941 
-0.08    0.02    1692663759.9596941 
-0.08    0.02    1692663759.9596941 
-0.08    0.02    1692663759.9596941 
-0.08    0.02    1692663759.9596941 
-0.08    0.02    1692663759.9596941 
-0.2    -0.16    1692663759.9606943 
-0.2    -0.16    1692663759.9606943 
-0.2    -0.16    1692663759.9606943 
-0.2    -0.16    1692663759.9606943 
-0.2    -0.16    1692663759.9606943 
-0.2    -0.16    1692663759.9606943 
-0.04    0.02    1692663759.9616942 
-0.04    0.02    1692663759.9616942 
-0.04    0.02    1692663759.9616942 
-0.04    0.02    1692663759.9616942 
-0.04    0.02    1692663759.9616942 
-0.04    0.02    1692663759.9616942 
0.28    -0.18    1692663759.9626942 
0.28    -0.18    1692663759.9626942 
0.28    -0.18    1692663759.9626942 
0.28    -0.18    1692663759.9626942 
0.28    -0.18    1692663759.9626942 
0.28    -0.18    1692663759.9626942 
0.0    -0.02    1692663759.963694 
0.0    -0.02    1692663759.963694 
0.0    -0.02    1692663759.963694 
0.0    -0.02    1692663759.963694 
0.0    -0.02    1692663759.963694 
0.24    0.1    1692663759.964718 
0.24    0.1    1692663759.964718 
0.24    0.1    1692663759.964718 
0.24    0.1    1692663759.964718 
0.24    0.1    1692663759.964718 
0.24    0.1    1692663759.964718 
-0.04    -0.04    1692663759.965718 
-0.04    -0.04    1692663759.965718 
-0.04    -0.04    1692663759.965718 
-0.04    -0.04    1692663759.965718 
-0.04    -0.04    1692663759.965718 
-0.04    -0.04    1692663759.965718 
-0.2    0.04    1692663759.9667184 
-0.2    0.04    1692663759.9667184 
-0.2    0.04    1692663759.9667184 
-0.2    0.04    1692663759.9667184 
-0.2    0.04    1692663759.9667184 
-0.2    0.04    1692663759.9667184 
-0.08    0.1    1692663759.9677246 
-0.08    0.1    1692663759.9677246 
-0.08    0.1    1692663759.9677246 
-0.08    0.1    1692663759.9677246 
-0.08    0.1    1692663759.9677246 
-0.08    0.1    1692663759.9677246 
-0.04    0.02    1692663759.968725 
-0.04    0.02    1692663759.968725 
-0.04    0.02    1692663759.968725 
-0.04    0.02    1692663759.968725 
-0.04    0.02    1692663759.968725 
-0.04    0.02    1692663759.968725 
-0.04    0.02    1692663759.968725 
0.32    -0.12    1692663759.9697258 
0.32    -0.12    1692663759.9697258 
0.32    -0.12    1692663759.9697258 
0.32    -0.12    1692663759.9697258 
0.32    -0.12    1692663759.9697258 
0.32    -0.12    1692663759.9697258 
-0.08    0.04    1692663759.9707248 
-0.08    0.04    1692663759.9707248 
-0.08    0.04    1692663759.9707248 
-0.08    0.04    1692663759.9707248 
-0.08    0.04    1692663759.9707248 
-0.08    0.04    1692663759.9707248 
0.04    -0.06    1692663759.9717276 
0.04    -0.06    1692663759.9717276 
0.04    -0.06    1692663759.9717276 
0.04    -0.06    1692663759.9717276 
0.04    -0.06    1692663759.9717276 
0.04    -0.06    1692663759.9717276 
-0.12    -0.12    1692663759.9727247 
-0.12    -0.12    1692663759.9727247 
-0.12    -0.12    1692663759.9727247 
-0.12    -0.12    1692663759.9727247 
-0.12    -0.12    1692663759.9727247 
-0.12    -0.12    1692663759.9727247 
0.12    -0.08    1692663759.9737248 
0.12    -0.08    1692663759.9737248 
0.12    -0.08    1692663759.9737248 
0.12    -0.08    1692663759.9737248 
0.12    -0.08    1692663759.9737248 
0.12    -0.08    1692663759.9737248 
0.12    0.16    1692663759.9747255 
0.12    0.16    1692663759.9747255 
0.12    0.16    1692663759.9747255 
0.12    0.16    1692663759.9747255 
0.12    0.16    1692663759.9747255 
0.12    0.16    1692663759.9747255 
-0.16    0.02    1692663759.9757252 
-0.16    0.02    1692663759.9757252 
-0.16    0.02    1692663759.9757252 
-0.16    0.02    1692663759.9757252 
-0.16    0.02    1692663759.9757252 
-0.16    0.02    1692663759.9757252 
-0.12    0.18    1692663759.9767282 
-0.12    0.18    1692663759.9767282 
-0.12    0.18    1692663759.9767282 
-0.12    0.18    1692663759.9767282 
-0.12    0.18    1692663759.9767282 
-0.08    -0.08    1692663759.977726 
-0.08    -0.08    1692663759.977726 
-0.08    -0.08    1692663759.977726 
-0.08    -0.08    1692663759.977726 
-0.08    -0.08    1692663759.977726 
-0.08    -0.08    1692663759.977726 
-0.28    -0.12    1692663759.9787226 
-0.28    -0.12    1692663759.9787226 
-0.28    -0.12    1692663759.9787226 
-0.28    -0.12    1692663759.9787226 
-0.28    -0.12    1692663759.9787226 
-0.28    -0.12    1692663759.9787226 
0.24    -0.04    1692663759.9797206 
0.24    -0.04    1692663759.9797206 
0.24    -0.04    1692663759.9797206 
0.24    -0.04    1692663759.9797206 
0.24    -0.04    1692663759.9797206 
0.24    -0.04    1692663759.9797206 
-0.12    0.06    1692663759.9807181 
-0.12    0.06    1692663759.9807181 
-0.12    0.06    1692663759.9807181 
-0.12    0.06    1692663759.9807181 
-0.12    0.06    1692663759.9807181 
-0.12    0.06    1692663759.9807181 
-0.08    -0.06    1692663759.981718 
-0.08    -0.06    1692663759.981718 
-0.08    -0.06    1692663759.981718 
-0.08    -0.06    1692663759.981718 
-0.08    -0.06    1692663759.981718 
-0.08    -0.06    1692663759.981718 
0.12    0.08    1692663759.982719 
0.12    0.08    1692663759.982719 
0.12    0.08    1692663759.982719 
0.12    0.08    1692663759.982719 
0.12    0.08    1692663759.982719 
0.12    0.08    1692663759.982719 
-0.12    0.06    1692663759.9837184 
-0.12    0.06    1692663759.9837184 
-0.12    0.06    1692663759.9837184 
-0.12    0.06    1692663759.9837184 
-0.12    0.06    1692663759.9837184 
-0.12    0.06    1692663759.9837184 
0.16    0.1    1692663759.9847186 
0.16    0.1    1692663759.9847186 
0.16    0.1    1692663759.9847186 
0.16    0.1    1692663759.9847186 
0.16    0.1    1692663759.9847186 
0.16    0.1    1692663759.9847186 
-0.16    -0.12    1692663759.985718 
-0.16    -0.12    1692663759.985718 
-0.16    -0.12    1692663759.985718 
-0.16    -0.12    1692663759.985718 
-0.16    -0.12    1692663759.985718 
-0.16    -0.12    1692663759.985718 
-0.2    0.08    1692663759.9867182 
-0.2    0.08    1692663759.9867182 
-0.2    0.08    1692663759.9867182 
-0.2    0.08    1692663759.9867182 
-0.2    0.08    1692663759.9867182 
-0.2    0.08    1692663759.9867182 
-0.2    0.08    1692663759.9867182 
-0.08    0.04    1692663759.9877179 
-0.08    0.04    1692663759.9877179 
-0.08    0.04    1692663759.9877179 
-0.08    0.04    1692663759.9877179 
-0.08    0.04    1692663759.9877179 
-0.08    0.04    1692663759.9877179 
0.0    0.06    1692663759.9887178 
0.0    0.06    1692663759.9887178 
0.0    0.06    1692663759.9887178 
0.0    0.06    1692663759.9887178 
0.0    0.06    1692663759.9887178 
0.0    0.06    1692663759.9887178 
0.0    -0.04    1692663759.9897182 
0.0    -0.04    1692663759.9897182 
0.0    -0.04    1692663759.9897182 
0.0    -0.04    1692663759.9897182 
0.0    -0.04    1692663759.9897182 
0.0    -0.04    1692663759.9897182 
-0.08    0.04    1692663759.990718 
-0.08    0.04    1692663759.990718 
-0.08    0.04    1692663759.990718 
-0.08    0.04    1692663759.990718 
-0.08    0.04    1692663759.990718 
-0.08    0.04    1692663759.990718 
-0.08    -0.06    1692663759.991718 
-0.08    -0.06    1692663759.991718 
-0.08    -0.06    1692663759.991718 
-0.08    -0.06    1692663759.991718 
-0.08    -0.06    1692663759.991718 
-0.08    -0.06    1692663759.991718 
-0.2    0.14    1692663759.992718 
-0.2    0.14    1692663759.992718 
-0.2    0.14    1692663759.992718 
-0.2    0.14    1692663759.992718 
-0.2    0.14    1692663759.992718 
-0.2    0.14    1692663759.992718 
0.12    -0.06    1692663759.9937184 
0.12    -0.06    1692663759.9937184 
0.12    -0.06    1692663759.9937184 
0.12    -0.06    1692663759.9937184 
0.12    -0.06    1692663759.9937184 
0.12    -0.06    1692663759.9937184 
0.2    -0.1    1692663759.994696 
0.2    -0.1    1692663759.994696 
0.2    -0.1    1692663759.994696 
0.2    -0.1    1692663759.994696 
0.2    -0.1    1692663759.994696 
0.2    -0.1    1692663759.994696 
0.0    -0.04    1692663759.995718 
0.0    -0.04    1692663759.995718 
0.0    -0.04    1692663759.995718 
0.0    -0.04    1692663759.995718 
0.0    -0.04    1692663759.995718 
0.0    -0.04    1692663759.995718 
-0.04    0.08    1692663759.996718 
-0.04    0.08    1692663759.996718 
-0.04    0.08    1692663759.996718 
-0.04    0.08    1692663759.996718 
-0.04    0.08    1692663759.996718 
-0.04    0.08    1692663759.996718 
0.12    -0.04    1692663759.9977179 
0.12    -0.04    1692663759.9977179 
0.12    -0.04    1692663759.9977179 
0.12    -0.04    1692663759.9977179 
0.12    -0.04    1692663759.9977179 
0.12    -0.04    1692663759.9977179 
-0.24    -0.28    1692663759.9987185 
-0.24    -0.28    1692663759.9987185 
-0.24    -0.28    1692663759.9987185 
-0.24    -0.28    1692663759.9987185 
-0.24    -0.28    1692663759.9987185 
-0.24    -0.28    1692663759.9987185 
0.28    -0.06    1692663759.9997256 
0.28    -0.06    1692663759.9997256 
0.28    -0.06    1692663759.9997256 
0.28    -0.06    1692663759.9997256 
0.28    -0.06    1692663759.9997256 
0.28    -0.06    1692663759.9997256 
-0.04    0.12    1692663760.0007246 
-0.04    0.12    1692663760.0007246 
-0.04    0.12    1692663760.0007246 
-0.04    0.12    1692663760.0007246 
-0.04    0.12    1692663760.0007246 
-0.04    0.12    1692663760.0007246 
0.16    0.02    1692663760.001725 
0.16    0.02    1692663760.001725 
0.16    0.02    1692663760.001725 
0.16    0.02    1692663760.001725 
0.16    0.02    1692663760.001725 
0.16    0.02    1692663760.001725 
0.16    0.02    1692663760.001725 
-0.28    0.1    1692663760.002725 
-0.28    0.1    1692663760.002725 
-0.28    0.1    1692663760.002725 
-0.28    0.1    1692663760.002725 
-0.28    0.1    1692663760.002725 
-0.28    0.1    1692663760.002725 
0.12    -0.02    1692663760.003725 
0.12    -0.02    1692663760.003725 
0.12    -0.02    1692663760.003725 
0.12    -0.02    1692663760.003725 
0.12    -0.02    1692663760.003725 
0.12    -0.02    1692663760.003725 
0.12    -0.02    1692663760.0047245 
0.12    -0.02    1692663760.0047245 
0.12    -0.02    1692663760.0047245 
0.12    -0.02    1692663760.0047245 
0.12    -0.02    1692663760.0047245 
0.12    -0.02    1692663760.0047245 
-0.04    -0.06    1692663760.0057259 
-0.04    -0.06    1692663760.0057259 
-0.04    -0.06    1692663760.0057259 
-0.04    -0.06    1692663760.0057259 
-0.04    -0.06    1692663760.0057259 
-0.04    -0.06    1692663760.0057259 
0.16    0.16    1692663760.0067246 
0.16    0.16    1692663760.0067246 
0.16    0.16    1692663760.0067246 
0.16    0.16    1692663760.0067246 
0.16    0.16    1692663760.0067246 
0.16    0.16    1692663760.0067246 
0.16    0.16    1692663760.0067246 
0.08    0.0    1692663760.0077248 
0.08    0.0    1692663760.0077248 
0.08    0.0    1692663760.0077248 
0.08    0.0    1692663760.0077248 
0.08    0.0    1692663760.0077248 
0.08    0.0    1692663760.0077248 
-0.08    -0.08    1692663760.0087247 
-0.08    -0.08    1692663760.0087247 
-0.08    -0.08    1692663760.0087247 
-0.08    -0.08    1692663760.0087247 
-0.08    -0.08    1692663760.0087247 
-0.08    -0.08    1692663760.0087247 
-0.04    -0.14    1692663760.0097258 
-0.04    -0.14    1692663760.0097258 
-0.04    -0.14    1692663760.0097258 
-0.04    -0.14    1692663760.0097258 
-0.04    -0.14    1692663760.0097258 
-0.04    -0.14    1692663760.0097258 
-0.12    -0.02    1692663760.010725 
-0.12    -0.02    1692663760.010725 
-0.12    -0.02    1692663760.010725 
-0.12    -0.02    1692663760.010725 
-0.12    -0.02    1692663760.010725 
-0.12    -0.02    1692663760.010725 
-0.12    0.02    1692663760.0117245 
-0.12    0.02    1692663760.0117245 
-0.12    0.02    1692663760.0117245 
-0.12    0.02    1692663760.0117245 
-0.12    0.02    1692663760.0117245 
-0.12    0.02    1692663760.0117245 
0.16    0.02    1692663760.0127273 
0.16    0.02    1692663760.0127273 
0.16    0.02    1692663760.0127273 
0.16    0.02    1692663760.0127273 
0.16    0.02    1692663760.0127273 
0.16    0.02    1692663760.0127273 
-0.08    -0.1    1692663760.0137246 
-0.08    -0.1    1692663760.0137246 
-0.08    -0.1    1692663760.0137246 
-0.08    -0.1    1692663760.0137246 
-0.08    -0.1    1692663760.0137246 
-0.08    -0.1    1692663760.0137246 
0.08    0.08    1692663760.0147264 
0.08    0.08    1692663760.0147264 
0.08    0.08    1692663760.0147264 
0.08    0.08    1692663760.0147264 
0.08    0.08    1692663760.0147264 
