# mcs  energy  magnetization 
4900  -1.9968  0.9992 
4950  -1.9952  0.9984 
5000  -1.9968  0.9992 
5050  -1.9968  0.9992 
5100  -1.9936  0.9984 
5150  -1.9936  0.9984 
5200  -2.0  1.0 
5250  -2.0  1.0 
5300  -1.9936  0.9984 
5350  -1.9968  0.9992 
5400  -2.0  1.0 
5450  -2.0  1.0 
5500  -2.0  1.0 
5550  -1.9936  0.9984 
5600  -2.0  1.0 
5650  -1.9968  0.9992 
5700  -1.9968  0.9992 
5750  -1.9968  0.9992 
5800  -2.0  1.0 
5850  -1.9968  0.9992 
5900  -2.0  1.0 
5950  -1.9936  0.9984 
6000  -2.0  1.0 
6050  -1.9968  0.9992 
6100  -1.9904  0.9976 
6150  -2.0  1.0 
6200  -2.0  1.0 
6250  -1.9968  0.9992 
6300  -2.0  1.0 
6350  -1.9936  0.9984 
6400  -1.9968  0.9992 
6450  -1.9968  0.9992 
6500  -1.9936  0.9984 
6550  -2.0  1.0 
6600  -1.9968  0.9992 
6650  -2.0  1.0 
6700  -1.9968  0.9992 
6750  -1.9936  0.9984 
6800  -2.0  1.0 
6850  -2.0  1.0 
6900  -1.9968  0.9992 
6950  -1.9936  0.9984 
7000  -1.9968  0.9992 
7050  -2.0  1.0 
7100  -1.9872  0.9968 
7150  -2.0  1.0 
7200  -2.0  1.0 
7250  -1.9936  0.9984 
7300  -1.9904  0.9976 
7350  -1.9936  0.9984 
7400  -1.9968  0.9992 
7450  -2.0  1.0 
7500  -1.9904  0.9976 
7550  -1.9936  0.9984 
7600  -2.0  1.0 
7650  -2.0  1.0 
7700  -1.9904  0.9976 
7750  -1.9968  0.9992 
7800  -1.9968  0.9992 
7850  -1.9936  0.9984 
7900  -1.9968  0.9992 
7950  -1.9968  0.9992 
8000  -2.0  1.0 
8050  -1.9936  0.9984 
8100  -2.0  1.0 
8150  -1.9968  0.9992 
8200  -2.0  1.0 
8250  -1.9968  0.9992 
8300  -1.9968  0.9992 
8350  -1.9968  0.9992 
8400  -1.9968  0.9992 
8450  -1.9936  0.9984 
8500  -1.9968  0.9992 
8550  -1.9968  0.9992 
8600  -2.0  1.0 
8650  -1.9936  0.9984 
8700  -1.9968  0.9992 
8750  -1.9968  0.9992 
8800  -2.0  1.0 
8850  -2.0  1.0 
8900  -2.0  1.0 
8950  -1.9968  0.9992 
9000  -1.9968  0.9992 
9050  -2.0  1.0 
9100  -1.9936  0.9984 
9150  -2.0  1.0 
9200  -1.9872  0.9968 
9250  -2.0  1.0 
9300  -1.9968  0.9992 
9350  -1.9968  0.9992 
9400  -2.0  1.0 
9450  -1.9968  0.9992 
9500  -2.0  1.0 
9550  -1.9968  0.9992 
9600  -1.9936  0.9984 
9650  -1.9968  0.9992 
9700  -1.9968  0.9992 
9750  -1.9968  0.9992 
9800  -2.0  1.0 
9850  -1.9968  0.9992 
9900  -1.9936  0.9984 
9950  -1.9936  0.9984 
