# mcs  energy  magnetization 
4500  -1.7504  0.9136 
4550  -1.6944  0.892 
4600  -1.64  0.8168 
4650  -1.7328  0.9104 
4700  -1.7232  0.9064 
4750  -1.7792  0.932 
4800  -1.7248  0.9024 
4850  -1.7696  0.9192 
4900  -1.7712  0.9272 
4950  -1.7136  0.9096 
5000  -1.7808  0.936 
5050  -1.7808  0.9224 
5100  -1.736  0.9088 
5150  -1.76  0.9168 
5200  -1.7664  0.9264 
5250  -1.7344  0.9064 
5300  -1.768  0.9248 
5350  -1.7856  0.9328 
5400  -1.7696  0.924 
5450  -1.7392  0.912 
5500  -1.7696  0.9248 
5550  -1.7072  0.9032 
5600  -1.7424  0.9136 
5650  -1.8  0.9328 
5700  -1.7904  0.9368 
5750  -1.7424  0.92 
5800  -1.7776  0.932 
5850  -1.7568  0.9176 
5900  -1.7584  0.9168 
5950  -1.7552  0.9256 
6000  -1.7232  0.9016 
6050  -1.72  0.8992 
6100  -1.7104  0.8912 
6150  -1.7984  0.9216 
6200  -1.7488  0.9112 
6250  -1.7488  0.9144 
6300  -1.7408  0.8992 
6350  -1.7344  0.908 
6400  -1.7808  0.9288 
6450  -1.7408  0.9184 
6500  -1.7168  0.904 
6550  -1.7552  0.9192 
6600  -1.768  0.9248 
6650  -1.7168  0.8904 
6700  -1.6272  0.8624 
6750  -1.744  0.912 
6800  -1.712  0.9 
6850  -1.6912  0.8992 
6900  -1.7952  0.9352 
6950  -1.7856  0.9368 
7000  -1.7776  0.92 
7050  -1.7712  0.9216 
7100  -1.7376  0.9112 
7150  -1.704  0.8944 
7200  -1.7088  0.904 
7250  -1.7664  0.9168 
7300  -1.752  0.9144 
7350  -1.7712  0.9296 
7400  -1.7152  0.884 
7450  -1.7088  0.904 
7500  -1.7712  0.9152 
7550  -1.7296  0.8968 
7600  -1.7456  0.9096 
7650  -1.7312  0.9048 
7700  -1.7088  0.8768 
7750  -1.7952  0.932 
7800  -1.7952  0.9392 
7850  -1.7264  0.9088 
7900  -1.7072  0.8944 
7950  -1.688  0.8784 
8000  -1.728  0.9088 
8050  -1.768  0.9272 
8100  -1.7584  0.9184 
8150  -1.7456  0.9112 
8200  -1.7328  0.9104 
8250  -1.7808  0.9208 
8300  -1.7392  0.8984 
8350  -1.7808  0.9352 
8400  -1.7584  0.924 
8450  -1.7984  0.904 
8500  -1.6896  0.8848 
8550  -1.7168  0.8696 
8600  -1.7408  0.9048 
8650  -1.7872  0.9352 
8700  -1.7248  0.908 
8750  -1.7136  0.9 
8800  -1.752  0.9032 
8850  -1.7696  0.9208 
8900  -1.7264  0.9032 
8950  -1.7264  0.9056 
9000  -1.7088  0.9088 
9050  -1.7808  0.928 
9100  -1.7712  0.9208 
9150  -1.7088  0.9088 
9200  -1.7024  0.8928 
9250  -1.7056  0.8856 
9300  -1.6784  0.8888 
9350  -1.7328  0.9112 
9400  -1.8016  0.9384 
9450  -1.7376  0.9112 
9500  -1.72  0.9 
9550  -1.7664  0.932 
9600  -1.7504  0.9152 
9650  -1.7488  0.9056 
9700  -1.7072  0.9008 
9750  -1.7776  0.9216 
9800  -1.7712  0.9256 
9850  -1.6992  0.8872 
9900  -1.7616  0.9256 
9950  -1.7472  0.8976 
