# mcs  energy  magnetization 
0  -2.0  1.0 
1  -1.9968  0.9992 
2  -2.0  1.0 
3  -1.9968  0.9992 
4  -1.9984  0.9996 
5  -1.9908  0.9976 
6  -1.994  0.9984 
7  -1.9952  0.9988 
8  -1.9992  0.9998 
9  -1.9968  0.9992 
10  -1.9964  0.999 
11  -1.9952  0.9988 
12  -1.9968  0.9992 
13  -1.9976  0.9992 
14  -1.9976  0.9994 
15  -1.9984  0.9996 
16  -1.9992  0.9998 
17  -1.9936  0.9984 
18  -1.9976  0.9994 
19  -1.9984  0.9996 
20  -1.9972  0.9992 
21  -1.9976  0.9994 
22  -1.9984  0.9996 
23  -1.9976  0.9994 
24  -1.9992  0.9998 
25  -1.9948  0.9986 
26  -1.996  0.999 
27  -1.996  0.999 
28  -1.9968  0.9992 
29  -1.9968  0.9992 
30  -2.0  1.0 
31  -1.9976  0.9994 
32  -1.9992  0.9998 
33  -1.9976  0.9994 
34  -1.9984  0.9996 
35  -1.996  0.999 
36  -1.9992  0.9998 
37  -1.9984  0.9996 
38  -1.9948  0.9986 
39  -1.9984  0.9996 
40  -1.9944  0.9986 
41  -1.9968  0.9992 
42  -1.9992  0.9998 
43  -1.9944  0.9986 
44  -1.9976  0.9994 
45  -1.9936  0.9984 
46  -1.9952  0.9988 
47  -1.9968  0.9992 
48  -1.9968  0.9992 
49  -1.9968  0.9992 
50  -1.9972  0.9992 
51  -1.9952  0.9988 
52  -1.9952  0.9988 
53  -1.9952  0.9988 
54  -1.9976  0.9994 
55  -1.9976  0.9994 
56  -1.9956  0.9988 
57  -1.9976  0.9994 
58  -1.9984  0.9996 
59  -1.9984  0.9996 
60  -1.9992  0.9998 
61  -1.9976  0.9994 
62  -1.9976  0.9994 
63  -1.9976  0.9994 
64  -1.9944  0.9986 
65  -1.9992  0.9998 
66  -2.0  1.0 
67  -1.996  0.999 
68  -1.9984  0.9996 
69  -1.9968  0.9992 
70  -1.9968  0.9992 
71  -1.996  0.999 
72  -1.9984  0.9996 
73  -1.9976  0.9994 
74  -1.9968  0.9992 
75  -1.9976  0.9994 
76  -1.996  0.999 
77  -1.9976  0.9994 
78  -1.9984  0.9996 
79  -1.9984  0.9996 
80  -1.9984  0.9996 
81  -1.9968  0.9992 
82  -1.9984  0.9996 
83  -1.9976  0.9994 
84  -1.9968  0.9992 
85  -1.9952  0.9988 
86  -1.9972  0.9992 
87  -1.9976  0.9994 
88  -1.9976  0.9994 
89  -1.9976  0.9994 
90  -1.9992  0.9998 
91  -1.9984  0.9996 
92  -1.9984  0.9996 
93  -1.9976  0.9994 
94  -1.9976  0.9994 
95  -1.9936  0.9982 
96  -1.9944  0.9986 
97  -1.9972  0.9992 
98  -1.9984  0.9996 
99  -1.9968  0.9992 
100  -1.9984  0.9996 
101  -1.9984  0.9996 
102  -1.9976  0.9994 
103  -1.9956  0.9988 
104  -1.9928  0.9982 
105  -1.9964  0.999 
106  -1.9976  0.9994 
107  -1.9984  0.9996 
108  -1.996  0.999 
109  -1.9984  0.9996 
110  -1.9968  0.9992 
111  -1.9976  0.9994 
112  -1.9992  0.9998 
113  -1.9976  0.9994 
114  -1.9984  0.9996 
115  -1.9976  0.9994 
116  -1.996  0.999 
117  -2.0  1.0 
118  -1.9964  0.999 
119  -1.9992  0.9998 
120  -1.996  0.999 
121  -1.9944  0.9986 
122  -1.9992  0.9998 
123  -1.9968  0.9992 
124  -1.9976  0.9994 
125  -1.9952  0.9988 
126  -1.9968  0.9992 
127  -1.9968  0.9992 
128  -1.9984  0.9996 
129  -1.9976  0.9994 
130  -1.9976  0.9994 
131  -1.9976  0.9994 
132  -1.9984  0.9996 
133  -1.9976  0.9994 
134  -1.9968  0.9992 
135  -1.9984  0.9996 
136  -1.996  0.999 
137  -1.9984  0.9996 
138  -1.9968  0.9992 
139  -1.9968  0.9992 
140  -1.9984  0.9996 
141  -1.9968  0.9992 
142  -1.9984  0.9996 
143  -1.9972  0.9992 
144  -1.9976  0.9994 
145  -1.9992  0.9998 
146  -1.9944  0.9986 
147  -1.9976  0.9994 
148  -1.9984  0.9996 
149  -1.996  0.999 
150  -1.9952  0.9988 
151  -1.9968  0.9992 
152  -1.9968  0.9992 
153  -1.9984  0.9996 
154  -1.9976  0.9994 
155  -1.9984  0.9996 
156  -1.9984  0.9996 
157  -1.9984  0.9996 
158  -1.996  0.999 
159  -1.9952  0.9988 
160  -1.9952  0.9988 
161  -1.9976  0.9994 
162  -1.9976  0.9994 
163  -1.9984  0.9996 
164  -1.9976  0.9994 
165  -1.9972  0.9992 
166  -1.9972  0.9992 
167  -1.9984  0.9996 
168  -1.9976  0.9994 
169  -1.9968  0.9992 
170  -1.9968  0.9992 
171  -2.0  1.0 
172  -1.9968  0.9992 
173  -1.9968  0.9992 
174  -1.9952  0.9988 
175  -1.9976  0.9994 
176  -1.9992  0.9998 
177  -1.9984  0.9996 
178  -1.9984  0.9996 
179  -1.9976  0.9994 
180  -2.0  1.0 
181  -1.9984  0.9996 
182  -1.9952  0.9988 
183  -1.9968  0.9992 
184  -1.996  0.999 
185  -1.996  0.999 
186  -1.9984  0.9996 
187  -1.9968  0.9992 
188  -1.9976  0.9994 
189  -1.9952  0.9988 
190  -1.9984  0.9996 
191  -1.9936  0.9984 
192  -1.9984  0.9996 
193  -1.9964  0.999 
194  -1.9992  0.9998 
195  -1.9976  0.9994 
196  -1.9976  0.9994 
197  -1.9968  0.9992 
198  -1.9968  0.9992 
199  -1.9952  0.9988 
200  -1.9976  0.9994 
201  -1.9968  0.9992 
202  -1.996  0.999 
203  -1.9952  0.9988 
204  -1.996  0.999 
205  -1.996  0.999 
206  -1.996  0.999 
207  -1.9984  0.9996 
208  -1.9928  0.9982 
209  -1.9976  0.9994 
210  -1.9952  0.9988 
211  -1.996  0.999 
212  -1.9976  0.9994 
213  -1.9984  0.9996 
214  -1.9992  0.9998 
215  -1.996  0.999 
216  -1.9976  0.9994 
217  -1.9972  0.9992 
218  -1.9952  0.9988 
219  -1.9976  0.9994 
220  -1.9976  0.9994 
221  -1.996  0.999 
222  -2.0  1.0 
223  -1.9984  0.9996 
224  -1.9976  0.9994 
225  -1.9992  0.9998 
226  -1.9976  0.9994 
227  -1.9976  0.9994 
228  -1.9952  0.9988 
229  -1.9944  0.9986 
230  -1.9976  0.9994 
231  -2.0  1.0 
232  -1.9984  0.9996 
233  -1.9968  0.9992 
234  -1.9968  0.9992 
235  -1.996  0.999 
236  -1.9968  0.9992 
237  -1.9952  0.9988 
238  -1.9968  0.9992 
239  -1.9984  0.9996 
240  -1.9976  0.9994 
241  -1.9992  0.9998 
242  -1.9952  0.9988 
243  -1.9952  0.9988 
244  -2.0  1.0 
245  -1.996  0.999 
246  -1.996  0.999 
247  -1.9952  0.9988 
248  -1.9976  0.9994 
249  -1.9992  0.9998 
250  -1.9944  0.9986 
251  -2.0  1.0 
252  -1.9968  0.9992 
253  -1.9984  0.9996 
254  -1.9944  0.9986 
255  -1.9948  0.9986 
256  -1.9952  0.9988 
257  -1.9976  0.9994 
258  -1.9976  0.9994 
259  -1.9976  0.9994 
260  -1.9976  0.9994 
261  -1.9968  0.9992 
262  -1.9968  0.9992 
263  -1.9968  0.9992 
264  -1.9992  0.9998 
265  -1.9976  0.9994 
266  -1.9976  0.9994 
267  -1.9988  0.9996 
268  -2.0  1.0 
269  -1.9976  0.9994 
270  -1.9968  0.9992 
271  -1.9976  0.9994 
272  -1.996  0.999 
273  -1.9952  0.9988 
274  -1.9968  0.9992 
275  -1.996  0.999 
276  -1.996  0.999 
277  -1.9976  0.9994 
278  -1.9984  0.9996 
279  -1.9976  0.9994 
280  -1.9976  0.9994 
281  -1.9984  0.9996 
282  -1.996  0.999 
283  -1.9956  0.9988 
284  -1.9984  0.9996 
285  -1.996  0.999 
286  -1.9976  0.9994 
287  -1.9992  0.9998 
288  -1.9992  0.9998 
289  -1.9976  0.9994 
290  -1.9976  0.9994 
291  -1.9956  0.9988 
292  -1.996  0.999 
293  -1.9952  0.9986 
294  -1.9984  0.9996 
295  -1.996  0.999 
296  -1.9976  0.9994 
297  -1.996  0.9988 
298  -1.9968  0.9992 
299  -1.9976  0.9994 
300  -1.9948  0.9986 
301  -1.9976  0.9994 
302  -1.9952  0.9988 
303  -1.9976  0.9994 
304  -1.9992  0.9998 
305  -1.9968  0.9992 
306  -1.9992  0.9998 
307  -1.9976  0.9994 
308  -1.996  0.999 
309  -1.9984  0.9996 
310  -1.9932  0.9982 
311  -1.9976  0.9994 
312  -1.9976  0.9994 
313  -1.9984  0.9996 
314  -1.996  0.999 
315  -1.9984  0.9996 
316  -1.9984  0.9996 
317  -1.9976  0.9994 
318  -1.9992  0.9998 
319  -1.9992  0.9998 
320  -1.9984  0.9996 
321  -1.9928  0.9982 
322  -2.0  1.0 
323  -1.9972  0.9992 
324  -1.998  0.9994 
325  -1.9976  0.9994 
326  -1.9968  0.9992 
327  -1.9952  0.9988 
328  -1.9944  0.9986 
329  -1.9968  0.9992 
330  -1.9976  0.9994 
331  -1.996  0.999 
332  -1.9932  0.9982 
333  -1.9984  0.9996 
334  -1.9968  0.9992 
335  -1.9976  0.9994 
336  -1.9984  0.9996 
337  -1.9992  0.9998 
338  -1.9992  0.9998 
339  -1.9976  0.9994 
340  -1.9968  0.9992 
341  -1.9976  0.9994 
342  -1.9984  0.9996 
343  -1.9976  0.9994 
344  -1.9944  0.9986 
345  -1.996  0.999 
346  -1.9968  0.9992 
347  -1.9976  0.9994 
348  -2.0  1.0 
349  -1.9992  0.9998 
350  -1.9924  0.998 
351  -1.9936  0.9984 
352  -1.996  0.999 
353  -1.9956  0.9988 
354  -1.9984  0.9996 
355  -1.9992  0.9998 
356  -1.9984  0.9996 
357  -1.9992  0.9998 
358  -1.9984  0.9996 
359  -1.9968  0.9992 
360  -1.9976  0.9994 
361  -1.9992  0.9998 
362  -2.0  1.0 
363  -1.9924  0.998 
364  -1.9936  0.9984 
365  -1.9976  0.9994 
366  -1.996  0.999 
367  -1.9976  0.9994 
368  -1.9956  0.9988 
369  -1.996  0.999 
370  -1.9976  0.9994 
371  -1.9992  0.9998 
372  -1.9976  0.9994 
373  -1.996  0.999 
374  -1.996  0.999 
375  -1.9968  0.9992 
376  -1.9936  0.9984 
377  -2.0  1.0 
378  -1.9976  0.9994 
379  -1.996  0.999 
380  -1.9944  0.9986 
381  -1.9984  0.9996 
382  -1.9984  0.9996 
383  -1.996  0.999 
384  -1.996  0.999 
385  -1.9984  0.9996 
386  -1.9976  0.9994 
387  -1.9984  0.9996 
388  -1.9976  0.9994 
389  -1.9992  0.9998 
390  -1.9944  0.9986 
391  -1.9992  0.9998 
392  -1.9968  0.9992 
393  -1.9984  0.9996 
394  -1.9968  0.9992 
395  -1.9976  0.9994 
396  -1.9984  0.9996 
397  -1.9984  0.9996 
398  -1.9992  0.9998 
399  -1.9968  0.9992 
400  -1.9984  0.9996 
401  -1.9984  0.9996 
402  -2.0  1.0 
403  -1.9984  0.9996 
404  -1.9968  0.9992 
405  -1.996  0.999 
406  -1.9976  0.9994 
407  -1.9944  0.9984 
408  -1.996  0.999 
409  -1.9984  0.9996 
410  -1.9976  0.9994 
411  -1.9944  0.9986 
412  -1.9972  0.9992 
413  -1.998  0.9994 
414  -1.9976  0.9994 
415  -1.9968  0.9992 
416  -1.9976  0.9994 
417  -1.9976  0.9994 
418  -1.9964  0.999 
419  -1.996  0.999 
420  -1.9984  0.9996 
421  -1.9952  0.9988 
422  -1.9992  0.9998 
423  -1.9992  0.9998 
424  -1.996  0.999 
425  -1.9992  0.9998 
426  -1.9984  0.9996 
427  -1.996  0.999 
428  -1.996  0.999 
429  -1.9992  0.9998 
430  -1.9968  0.9992 
431  -1.9964  0.999 
432  -1.9984  0.9996 
433  -1.9976  0.9994 
434  -1.9976  0.9994 
435  -1.9952  0.9988 
436  -1.9992  0.9998 
437  -1.9984  0.9996 
438  -1.9948  0.9986 
439  -1.996  0.999 
440  -1.9976  0.9994 
441  -1.9984  0.9996 
442  -1.9976  0.9994 
443  -1.9952  0.9988 
444  -1.9976  0.9994 
445  -1.9968  0.9992 
446  -1.9968  0.9992 
