# mcs  energy  magnetization 
130  -1.9968  0.9992 
131  -1.9936  0.9984 
132  -1.9936  0.9984 
133  -1.9968  0.9992 
134  -2.0  1.0 
135  -1.9968  0.9992 
136  -2.0  1.0 
137  -2.0  1.0 
138  -2.0  1.0 
139  -1.9936  0.9984 
140  -1.9936  0.9984 
141  -2.0  1.0 
142  -1.9936  0.9984 
143  -2.0  1.0 
144  -2.0  1.0 
145  -1.9936  0.9984 
146  -1.9968  0.9992 
147  -2.0  1.0 
148  -1.9968  0.9992 
149  -1.9968  0.9992 
150  -1.9968  0.9992 
151  -1.9968  0.9992 
152  -2.0  1.0 
153  -2.0  1.0 
154  -1.9904  0.9976 
155  -2.0  1.0 
156  -1.9968  0.9992 
157  -1.9904  0.9976 
158  -1.9872  0.9968 
159  -1.9968  0.9992 
160  -1.9936  0.9984 
161  -1.9968  0.9992 
162  -1.9936  0.9984 
163  -1.9968  0.9992 
164  -1.9904  0.9976 
165  -1.9968  0.9992 
166  -1.9904  0.9976 
167  -1.9968  0.9992 
168  -1.9936  0.9984 
169  -1.9968  0.9992 
170  -2.0  1.0 
171  -2.0  1.0 
172  -1.9968  0.9992 
173  -1.9936  0.9984 
174  -1.9936  0.9984 
175  -2.0  1.0 
176  -1.992  0.9976 
177  -1.9968  0.9992 
178  -2.0  1.0 
179  -1.9968  0.9992 
180  -1.9968  0.9992 
181  -2.0  1.0 
182  -1.9936  0.9984 
183  -1.9904  0.9976 
184  -1.9968  0.9992 
185  -1.9968  0.9992 
186  -2.0  1.0 
187  -2.0  1.0 
188  -2.0  1.0 
189  -1.9936  0.9984 
190  -2.0  1.0 
191  -1.9968  0.9992 
192  -2.0  1.0 
193  -1.9968  0.9992 
194  -2.0  1.0 
195  -2.0  1.0 
196  -2.0  1.0 
197  -2.0  1.0 
198  -2.0  1.0 
199  -1.9968  0.9992 
200  -1.9968  0.9992 
201  -1.9968  0.9992 
202  -2.0  1.0 
203  -2.0  1.0 
204  -2.0  1.0 
205  -1.9968  0.9992 
206  -2.0  1.0 
207  -1.9936  0.9984 
208  -1.9968  0.9992 
209  -1.9968  0.9992 
210  -1.9968  0.9992 
211  -2.0  1.0 
212  -2.0  1.0 
213  -1.9968  0.9992 
214  -2.0  1.0 
215  -2.0  1.0 
216  -2.0  1.0 
217  -2.0  1.0 
218  -1.9936  0.9984 
219  -1.9968  0.9992 
220  -2.0  1.0 
221  -1.9968  0.9992 
222  -1.9936  0.9984 
223  -2.0  1.0 
224  -1.9904  0.9976 
225  -2.0  1.0 
226  -1.9968  0.9992 
227  -1.9968  0.9992 
228  -1.9936  0.9984 
229  -2.0  1.0 
230  -1.9968  0.9992 
231  -1.9936  0.9984 
232  -1.9936  0.9984 
233  -1.9936  0.9984 
234  -1.9872  0.9968 
235  -1.984  0.996 
236  -2.0  1.0 
237  -1.9936  0.9984 
238  -1.9952  0.9984 
239  -1.9936  0.9984 
240  -1.9968  0.9992 
241  -2.0  1.0 
242  -1.9936  0.9984 
243  -1.9968  0.9992 
244  -2.0  1.0 
245  -2.0  1.0 
246  -1.9936  0.9984 
247  -2.0  1.0 
248  -2.0  1.0 
249  -2.0  1.0 
250  -1.9952  0.9984 
251  -1.992  0.9976 
252  -1.992  0.9976 
253  -1.9968  0.9992 
254  -1.9968  0.9992 
255  -1.9936  0.9984 
256  -2.0  1.0 
257  -2.0  1.0 
258  -2.0  1.0 
259  -1.9936  0.9984 
260  -1.9936  0.9984 
261  -1.9936  0.9984 
262  -2.0  1.0 
263  -1.9968  0.9992 
264  -2.0  1.0 
265  -2.0  1.0 
266  -1.9968  0.9992 
267  -1.9968  0.9992 
268  -2.0  1.0 
269  -2.0  1.0 
270  -2.0  1.0 
271  -1.9968  0.9992 
272  -1.9936  0.9984 
273  -1.9968  0.9992 
274  -1.9872  0.9968 
275  -1.9936  0.9984 
276  -1.9936  0.9984 
277  -1.9968  0.9992 
278  -2.0  1.0 
279  -2.0  1.0 
280  -2.0  1.0 
281  -1.9904  0.9976 
282  -1.9904  0.9976 
283  -1.9952  0.9984 
284  -2.0  1.0 
285  -2.0  1.0 
286  -1.9968  0.9992 
287  -1.9952  0.9984 
288  -1.9968  0.9992 
289  -1.9936  0.9984 
290  -2.0  1.0 
291  -1.9936  0.9984 
292  -2.0  1.0 
293  -1.9968  0.9992 
294  -2.0  1.0 
295  -2.0  1.0 
296  -2.0  1.0 
297  -1.992  0.9976 
298  -1.9968  0.9992 
299  -1.9968  0.9992 
300  -2.0  1.0 
301  -2.0  1.0 
302  -1.9968  0.9992 
303  -1.9936  0.9984 
304  -1.9968  0.9992 
305  -2.0  1.0 
306  -1.9936  0.9984 
307  -1.9888  0.9968 
308  -2.0  1.0 
309  -2.0  1.0 
310  -2.0  1.0 
311  -1.9968  0.9992 
312  -2.0  1.0 
313  -2.0  1.0 
314  -2.0  1.0 
315  -1.9968  0.9992 
316  -1.9936  0.9984 
317  -1.9968  0.9992 
318  -2.0  1.0 
319  -2.0  1.0 
320  -1.9968  0.9992 
321  -2.0  1.0 
322  -1.9936  0.9984 
323  -2.0  1.0 
324  -1.9936  0.9984 
325  -1.9968  0.9992 
326  -1.9968  0.9992 
327  -1.9968  0.9992 
328  -2.0  1.0 
329  -1.9968  0.9992 
330  -1.9968  0.9992 
331  -2.0  1.0 
332  -2.0  1.0 
333  -1.9968  0.9992 
334  -1.9968  0.9992 
335  -1.9968  0.9992 
336  -2.0  1.0 
337  -1.9936  0.9984 
338  -2.0  1.0 
339  -1.9968  0.9992 
340  -1.9936  0.9984 
341  -2.0  1.0 
342  -2.0  1.0 
343  -2.0  1.0 
344  -1.9968  0.9992 
345  -2.0  1.0 
346  -1.9968  0.9992 
347  -1.9968  0.9992 
348  -1.9936  0.9984 
349  -2.0  1.0 
350  -2.0  1.0 
351  -2.0  1.0 
352  -1.9968  0.9992 
353  -1.9936  0.9984 
354  -2.0  1.0 
355  -1.9904  0.9976 
356  -1.9904  0.9976 
357  -2.0  1.0 
358  -1.9968  0.9992 
359  -1.9936  0.9984 
360  -1.9968  0.9992 
361  -1.9968  0.9992 
362  -2.0  1.0 
363  -1.9936  0.9984 
364  -1.9936  0.9984 
365  -1.9968  0.9992 
366  -1.9968  0.9992 
367  -2.0  1.0 
368  -2.0  1.0 
369  -1.9968  0.9992 
370  -1.9968  0.9992 
371  -1.9936  0.9984 
372  -2.0  1.0 
373  -2.0  1.0 
374  -1.9968  0.9992 
375  -2.0  1.0 
376  -1.9936  0.9984 
377  -1.9936  0.9984 
378  -1.9968  0.9992 
379  -2.0  1.0 
380  -1.9936  0.9984 
381  -1.9968  0.9992 
382  -1.9968  0.9992 
383  -1.9968  0.9992 
384  -2.0  1.0 
385  -1.9968  0.9992 
386  -2.0  1.0 
387  -1.9936  0.9984 
388  -1.9936  0.9984 
389  -2.0  1.0 
390  -2.0  1.0 
391  -2.0  1.0 
392  -1.9936  0.9984 
393  -2.0  1.0 
394  -1.9904  0.9976 
395  -1.992  0.9976 
396  -1.9952  0.9984 
397  -2.0  1.0 
398  -2.0  1.0 
399  -1.9936  0.9984 
400  -1.9936  0.9984 
401  -2.0  1.0 
402  -1.9968  0.9992 
403  -1.9936  0.9984 
404  -2.0  1.0 
405  -1.9968  0.9992 
406  -2.0  1.0 
407  -2.0  1.0 
408  -1.9936  0.9984 
409  -2.0  1.0 
410  -2.0  1.0 
411  -1.9968  0.9992 
412  -1.9968  0.9992 
413  -1.9968  0.9992 
414  -2.0  1.0 
415  -2.0  1.0 
416  -1.9936  0.9984 
417  -1.9904  0.9976 
418  -1.9936  0.9984 
419  -2.0  1.0 
420  -1.992  0.9976 
421  -2.0  1.0 
422  -1.9936  0.9984 
423  -2.0  1.0 
424  -1.9968  0.9992 
425  -1.9952  0.9984 
426  -2.0  1.0 
427  -1.9968  0.9992 
428  -1.9936  0.9984 
429  -2.0  1.0 
430  -1.9968  0.9992 
431  -1.9968  0.9992 
432  -1.9968  0.9992 
433  -1.9968  0.9992 
434  -1.9968  0.9992 
435  -2.0  1.0 
436  -1.9968  0.9992 
437  -2.0  1.0 
438  -1.9936  0.9984 
439  -2.0  1.0 
440  -2.0  1.0 
441  -2.0  1.0 
442  -1.9936  0.9984 
443  -1.9968  0.9992 
444  -2.0  1.0 
445  -2.0  1.0 
446  -1.9904  0.9976 
447  -2.0  1.0 
448  -2.0  1.0 
449  -1.9968  0.9992 
450  -1.9968  0.9992 
451  -1.9936  0.9984 
452  -2.0  1.0 
453  -1.9904  0.9976 
454  -2.0  1.0 
455  -1.9968  0.9992 
456  -2.0  1.0 
457  -2.0  1.0 
458  -1.9936  0.9984 
459  -2.0  1.0 
460  -2.0  1.0 
461  -2.0  1.0 
462  -2.0  1.0 
463  -1.9936  0.9984 
464  -1.9968  0.9992 
465  -1.9968  0.9992 
466  -2.0  1.0 
467  -2.0  1.0 
468  -2.0  1.0 
469  -1.9968  0.9992 
470  -2.0  1.0 
471  -2.0  1.0 
472  -1.9968  0.9992 
473  -2.0  1.0 
474  -1.9936  0.9984 
475  -1.9968  0.9992 
476  -2.0  1.0 
477  -2.0  1.0 
478  -2.0  1.0 
479  -1.992  0.9976 
480  -2.0  1.0 
481  -1.9968  0.9992 
482  -1.9968  0.9992 
483  -1.9968  0.9992 
484  -1.9968  0.9992 
485  -1.9968  0.9992 
486  -1.9904  0.9976 
487  -1.992  0.9976 
488  -1.9936  0.9984 
489  -1.9936  0.9984 
490  -1.9968  0.9992 
491  -1.9968  0.9992 
492  -2.0  1.0 
493  -1.9936  0.9984 
494  -2.0  1.0 
495  -1.9936  0.9984 
496  -1.9968  0.9992 
497  -1.9968  0.9992 
498  -2.0  1.0 
499  -2.0  1.0 
500  -2.0  1.0 
501  -2.0  1.0 
502  -2.0  1.0 
503  -2.0  1.0 
504  -1.9936  0.9984 
505  -1.9968  0.9992 
506  -1.9936  0.9984 
507  -1.9968  0.9992 
508  -1.9968  0.9992 
509  -2.0  1.0 
510  -1.9968  0.9992 
511  -1.9968  0.9992 
512  -1.9968  0.9992 
513  -2.0  1.0 
514  -2.0  1.0 
515  -2.0  1.0 
516  -2.0  1.0 
517  -1.9968  0.9992 
518  -1.9904  0.9976 
519  -2.0  1.0 
520  -1.9936  0.9984 
521  -1.9968  0.9992 
522  -2.0  1.0 
523  -1.9968  0.9992 
524  -1.9936  0.9984 
525  -2.0  1.0 
526  -1.9936  0.9984 
527  -1.9904  0.9976 
528  -2.0  1.0 
529  -1.9936  0.9984 
530  -1.9968  0.9992 
531  -1.9968  0.9992 
532  -2.0  1.0 
533  -1.9872  0.9968 
534  -1.9936  0.9984 
535  -1.9968  0.9992 
536  -1.9968  0.9992 
537  -1.9968  0.9992 
538  -2.0  1.0 
539  -2.0  1.0 
540  -1.9968  0.9992 
541  -1.9968  0.9992 
542  -2.0  1.0 
543  -1.9968  0.9992 
544  -2.0  1.0 
545  -1.9968  0.9992 
546  -1.9968  0.9992 
547  -1.9952  0.9984 
548  -2.0  1.0 
549  -2.0  1.0 
550  -2.0  1.0 
551  -2.0  1.0 
552  -2.0  1.0 
553  -1.9936  0.9984 
554  -1.9936  0.9984 
555  -1.9904  0.9976 
556  -2.0  1.0 
557  -1.9952  0.9984 
558  -2.0  1.0 
559  -1.9968  0.9992 
560  -1.9968  0.9992 
561  -1.9936  0.9984 
562  -2.0  1.0 
563  -1.9968  0.9992 
564  -1.9904  0.9976 
565  -1.9968  0.9992 
566  -1.9968  0.9992 
567  -2.0  1.0 
568  -1.9968  0.9992 
569  -1.9968  0.9992 
570  -2.0  1.0 
571  -2.0  1.0 
572  -1.9904  0.9976 
573  -2.0  1.0 
574  -1.9968  0.9992 
575  -2.0  1.0 
576  -2.0  1.0 
577  -2.0  1.0 
578  -2.0  1.0 
579  -1.9968  0.9992 
580  -1.9968  0.9992 
581  -1.9968  0.9992 
582  -2.0  1.0 
583  -2.0  1.0 
584  -2.0  1.0 
585  -2.0  1.0 
586  -1.9968  0.9992 
587  -1.9968  0.9992 
588  -1.9936  0.9984 
589  -2.0  1.0 
590  -2.0  1.0 
591  -1.9936  0.9984 
592  -2.0  1.0 
593  -1.9968  0.9992 
594  -1.9936  0.9984 
595  -2.0  1.0 
596  -2.0  1.0 
597  -2.0  1.0 
598  -1.9968  0.9992 
599  -1.9936  0.9984 
600  -1.9904  0.9976 
601  -1.9968  0.9992 
602  -2.0  1.0 
603  -1.9968  0.9992 
604  -2.0  1.0 
605  -1.9936  0.9984 
606  -1.9968  0.9992 
607  -1.9968  0.9992 
608  -1.9968  0.9992 
609  -1.9936  0.9984 
610  -2.0  1.0 
611  -1.9968  0.9992 
612  -1.9968  0.9992 
613  -1.9936  0.9984 
614  -1.9936  0.9984 
615  -2.0  1.0 
616  -2.0  1.0 
617  -1.9904  0.9976 
618  -1.9968  0.9992 
619  -1.9968  0.9992 
620  -1.9968  0.9992 
621  -2.0  1.0 
622  -2.0  1.0 
623  -1.9968  0.9992 
624  -1.9968  0.9992 
625  -2.0  1.0 
626  -1.9968  0.9992 
627  -1.9936  0.9984 
628  -1.9968  0.9992 
629  -2.0  1.0 
630  -1.9968  0.9992 
631  -2.0  1.0 
632  -1.9968  0.9992 
633  -1.9968  0.9992 
634  -2.0  1.0 
635  -2.0  1.0 
636  -1.9904  0.9976 
637  -1.9968  0.9992 
638  -1.9968  0.9992 
639  -1.9968  0.9992 
640  -1.9968  0.9992 
641  -1.9968  0.9992 
642  -1.9968  0.9992 
643  -2.0  1.0 
644  -1.9968  0.9992 
645  -2.0  1.0 
646  -2.0  1.0 
647  -1.9968  0.9992 
648  -1.9968  0.9992 
649  -2.0  1.0 
650  -1.9936  0.9984 
651  -2.0  1.0 
652  -2.0  1.0 
653  -1.9968  0.9992 
654  -2.0  1.0 
655  -1.9968  0.9992 
656  -2.0  1.0 
657  -1.9936  0.9984 
658  -2.0  1.0 
659  -2.0  1.0 
660  -2.0  1.0 
661  -2.0  1.0 
662  -1.9968  0.9992 
663  -1.9936  0.9984 
664  -1.9968  0.9992 
665  -1.9968  0.9992 
666  -2.0  1.0 
667  -2.0  1.0 
668  -1.9968  0.9992 
669  -1.9968  0.9992 
670  -1.9968  0.9992 
671  -2.0  1.0 
672  -1.9968  0.9992 
673  -2.0  1.0 
674  -1.9888  0.9968 
675  -2.0  1.0 
676  -1.9968  0.9992 
677  -2.0  1.0 
678  -2.0  1.0 
679  -2.0  1.0 
680  -2.0  1.0 
681  -1.9936  0.9984 
682  -1.9968  0.9992 
683  -1.9968  0.9992 
684  -2.0  1.0 
685  -1.9936  0.9984 
686  -1.9968  0.9992 
687  -2.0  1.0 
688  -1.9968  0.9992 
689  -2.0  1.0 
690  -2.0  1.0 
691  -1.9968  0.9992 
692  -2.0  1.0 
693  -1.9968  0.9992 
694  -1.9936  0.9984 
695  -2.0  1.0 
696  -1.9968  0.9992 
697  -1.9968  0.9992 
698  -1.9968  0.9992 
699  -1.9936  0.9984 
700  -2.0  1.0 
701  -2.0  1.0 
702  -1.9968  0.9992 
703  -1.9936  0.9984 
704  -1.9968  0.9992 
705  -1.9936  0.9984 
706  -1.9936  0.9984 
707  -1.9968  0.9992 
708  -1.9968  0.9992 
709  -1.9968  0.9992 
710  -2.0  1.0 
711  -1.9968  0.9992 
712  -1.9968  0.9992 
713  -2.0  1.0 
714  -1.9968  0.9992 
715  -2.0  1.0 
716  -2.0  1.0 
717  -1.9968  0.9992 
718  -2.0  1.0 
719  -1.9904  0.9976 
720  -2.0  1.0 
721  -2.0  1.0 
722  -2.0  1.0 
723  -1.9968  0.9992 
724  -2.0  1.0 
725  -1.9968  0.9992 
726  -2.0  1.0 
727  -1.9936  0.9984 
728  -1.9968  0.9992 
729  -1.9968  0.9992 
730  -2.0  1.0 
731  -1.9936  0.9984 
732  -1.9968  0.9992 
733  -2.0  1.0 
734  -1.9968  0.9992 
735  -1.9968  0.9992 
736  -1.9968  0.9992 
737  -2.0  1.0 
738  -1.9936  0.9984 
739  -2.0  1.0 
740  -2.0  1.0 
741  -2.0  1.0 
742  -2.0  1.0 
743  -1.9968  0.9992 
744  -2.0  1.0 
745  -2.0  1.0 
746  -1.9968  0.9992 
747  -1.9936  0.9984 
748  -2.0  1.0 
749  -1.9968  0.9992 
750  -1.9936  0.9984 
751  -1.9904  0.9976 
752  -2.0  1.0 
753  -1.9968  0.9992 
754  -2.0  1.0 
755  -1.9968  0.9992 
756  -2.0  1.0 
757  -2.0  1.0 
758  -2.0  1.0 
759  -2.0  1.0 
760  -1.9968  0.9992 
761  -2.0  1.0 
762  -2.0  1.0 
763  -2.0  1.0 
764  -1.9936  0.9984 
765  -2.0  1.0 
766  -1.9936  0.9984 
767  -1.9968  0.9992 
768  -1.9936  0.9984 
769  -2.0  1.0 
770  -2.0  1.0 
771  -1.9936  0.9984 
772  -2.0  1.0 
773  -1.9968  0.9992 
774  -1.9936  0.9984 
775  -1.9936  0.9984 
776  -1.9936  0.9984 
777  -1.9968  0.9992 
778  -2.0  1.0 
779  -1.9968  0.9992 
780  -1.9968  0.9992 
781  -2.0  1.0 
782  -2.0  1.0 
783  -2.0  1.0 
784  -2.0  1.0 
785  -1.9968  0.9992 
786  -2.0  1.0 
787  -2.0  1.0 
788  -2.0  1.0 
789  -1.9968  0.9992 
790  -1.9936  0.9984 
791  -2.0  1.0 
792  -1.9904  0.9976 
793  -2.0  1.0 
794  -2.0  1.0 
795  -1.9968  0.9992 
796  -1.9904  0.9976 
797  -1.9968  0.9992 
798  -1.9936  0.9984 
799  -2.0  1.0 
800  -1.9936  0.9984 
801  -2.0  1.0 
802  -2.0  1.0 
803  -1.992  0.9976 
804  -1.9952  0.9984 
805  -1.9968  0.9992 
806  -1.9968  0.9992 
807  -1.9936  0.9984 
808  -2.0  1.0 
809  -2.0  1.0 
810  -2.0  1.0 
811  -2.0  1.0 
812  -1.9968  0.9992 
813  -1.9968  0.9992 
814  -1.9936  0.9984 
815  -1.9968  0.9992 
816  -1.9968  0.9992 
817  -2.0  1.0 
818  -2.0  1.0 
819  -1.9968  0.9992 
820  -1.9968  0.9992 
821  -2.0  1.0 
822  -2.0  1.0 
823  -2.0  1.0 
824  -1.9936  0.9984 
825  -1.9968  0.9992 
826  -1.992  0.9976 
827  -1.9936  0.9984 
828  -2.0  1.0 
829  -1.9968  0.9992 
830  -2.0  1.0 
831  -1.9968  0.9992 
832  -1.9936  0.9984 
833  -2.0  1.0 
834  -1.9904  0.9976 
835  -1.9968  0.9992 
836  -2.0  1.0 
837  -1.9936  0.9984 
838  -1.9936  0.9984 
839  -1.9968  0.9992 
840  -1.9968  0.9992 
841  -1.9904  0.9976 
842  -2.0  1.0 
843  -2.0  1.0 
844  -1.9904  0.9976 
845  -2.0  1.0 
846  -2.0  1.0 
847  -1.9904  0.9976 
848  -1.9968  0.9992 
849  -2.0  1.0 
850  -2.0  1.0 
851  -2.0  1.0 
852  -2.0  1.0 
853  -1.9936  0.9984 
854  -2.0  1.0 
855  -1.992  0.9976 
856  -2.0  1.0 
857  -2.0  1.0 
858  -1.9968  0.9992 
859  -1.9968  0.9992 
860  -1.9936  0.9984 
861  -1.9968  0.9992 
862  -2.0  1.0 
863  -2.0  1.0 
864  -2.0  1.0 
865  -1.9968  0.9992 
866  -2.0  1.0 
867  -1.9936  0.9984 
868  -2.0  1.0 
869  -1.9968  0.9992 
870  -2.0  1.0 
871  -2.0  1.0 
872  -1.992  0.9976 
873  -1.9824  0.9952 
874  -2.0  1.0 
875  -2.0  1.0 
876  -1.9968  0.9992 
877  -2.0  1.0 
878  -2.0  1.0 
879  -1.9968  0.9992 
880  -1.9936  0.9984 
881  -1.9968  0.9992 
882  -1.9968  0.9992 
883  -2.0  1.0 
884  -2.0  1.0 
885  -2.0  1.0 
886  -1.9968  0.9992 
887  -2.0  1.0 
888  -2.0  1.0 
889  -1.9936  0.9984 
890  -2.0  1.0 
891  -2.0  1.0 
892  -2.0  1.0 
893  -2.0  1.0 
894  -2.0  1.0 
895  -1.9936  0.9984 
896  -2.0  1.0 
897  -2.0  1.0 
898  -1.9968  0.9992 
899  -1.9904  0.9976 
900  -1.9968  0.9992 
901  -1.9968  0.9992 
902  -1.9936  0.9984 
903  -1.9936  0.9984 
904  -1.9936  0.9984 
905  -2.0  1.0 
906  -1.9968  0.9992 
907  -2.0  1.0 
908  -2.0  1.0 
909  -1.9968  0.9992 
910  -1.9936  0.9984 
911  -2.0  1.0 
912  -1.9968  0.9992 
913  -1.9968  0.9992 
914  -2.0  1.0 
915  -1.9968  0.9992 
916  -2.0  1.0 
917  -2.0  1.0 
918  -1.9968  0.9992 
919  -1.9968  0.9992 
920  -1.9968  0.9992 
921  -2.0  1.0 
922  -1.9936  0.9984 
923  -1.9936  0.9984 
924  -1.9968  0.9992 
925  -2.0  1.0 
926  -2.0  1.0 
927  -1.9936  0.9984 
928  -2.0  1.0 
929  -1.9968  0.9992 
930  -2.0  1.0 
931  -2.0  1.0 
932  -1.9968  0.9992 
933  -2.0  1.0 
934  -2.0  1.0 
935  -1.9968  0.9992 
936  -2.0  1.0 
937  -2.0  1.0 
938  -2.0  1.0 
939  -1.9968  0.9992 
940  -1.9968  0.9992 
941  -1.9968  0.9992 
942  -2.0  1.0 
943  -2.0  1.0 
944  -2.0  1.0 
945  -1.9968  0.9992 
946  -2.0  1.0 
947  -1.9872  0.9968 
948  -1.9968  0.9992 
949  -1.9968  0.9992 
950  -2.0  1.0 
951  -1.9968  0.9992 
952  -1.9968  0.9992 
953  -1.9968  0.9992 
954  -2.0  1.0 
955  -1.9968  0.9992 
956  -1.9904  0.9976 
957  -1.9936  0.9984 
958  -1.9936  0.9984 
959  -2.0  1.0 
960  -1.9936  0.9984 
961  -2.0  1.0 
962  -2.0  1.0 
963  -1.9968  0.9992 
964  -1.9936  0.9984 
965  -1.9936  0.9984 
966  -2.0  1.0 
967  -1.9936  0.9984 
968  -1.9968  0.9992 
969  -2.0  1.0 
970  -1.9968  0.9992 
971  -2.0  1.0 
972  -1.9968  0.9992 
973  -1.9968  0.9992 
974  -1.9936  0.9984 
975  -2.0  1.0 
976  -1.9968  0.9992 
977  -1.9968  0.9992 
978  -1.9936  0.9984 
979  -2.0  1.0 
980  -2.0  1.0 
981  -2.0  1.0 
982  -1.9968  0.9992 
983  -1.9968  0.9992 
984  -2.0  1.0 
985  -1.9968  0.9992 
986  -1.9968  0.9992 
987  -1.9904  0.9976 
988  -1.9968  0.9992 
989  -1.9904  0.9976 
990  -1.9968  0.9992 
991  -2.0  1.0 
992  -1.9968  0.9992 
993  -1.9936  0.9984 
994  -1.9968  0.9992 
995  -2.0  1.0 
996  -1.9952  0.9984 
997  -1.9968  0.9992 
998  -2.0  1.0 
999  -2.0  1.0 
